Time,Left Ankle Angles - X,Left Ankle Angles - Y,Left Ankle Angles - Z,Left Hip Angle - X,Left Hip Angle - Y,Left Hip Angle - Z,Left Pelvic Angles - X,Left Pelvic Angles - Y,Left Pelvic Angles - Z,Left Knee Angle - X,Left Knee Angle - Y,Left Knee Angle - Z,Right Ankle Angles - X,Right Ankle Angles - Y,Right Ankle Angles - Z,Right Hip Angle - X,Right Hip Angle - Y,Right Hip Angle - Z,Right Knee Angle - X,Right Knee Angle - Y,Right Knee Angle - Z,Right Pelvic Angles - X,Right Pelvic Angles - Y,Right Pelvic Angles - Z
0.14,-24.07712,9.00659,-4.16941,43.94556,3.34464,6.8176,8.94846,-2.9731,-2.69684,52.12887,-8.53777,-10.45552,-46.71881,17.79977,-1.50605,-7.47941,-0.21186,7.33462,14.05216,-4.16404,-10.49947,8.94846,2.9731,2.69684
0.1433333333333333,-24.03017,9.50915,-4.11861,43.41654,3.77284,6.40437,8.96016,-2.85329,-2.76558,50.02041,-7.75538,-10.33068,-47.70374,18.23905,-1.33135,-7.69408,-0.06148,7.42757,14.2573,-4.05527,-10.54222,8.96016,2.85329,2.76558
0.1466666666666666,-23.96932,10.03345,-4.08196,42.86235,4.18533,5.99761,8.96375,-2.72588,-2.83129,47.92356,-6.99569,-10.13634,-48.56857,18.66386,-1.16587,-7.86137,0.08988,7.56202,14.58104,-3.98042,-10.65021,8.96375,2.72588,2.83129
0.15,-23.88659,10.55707,-4.04861,42.28761,4.57186,5.61444,8.95873,-2.59174,-2.89385,45.84607,-6.27765,-9.90295,-49.28156,19.03971,-1.00705,-7.98232,0.24668,7.73547,15.03018,-3.93773,-10.83313,8.95873,2.59174,2.89385
0.1533333333333333,-23.77347,11.07222,-4.0154,41.69466,4.9232,5.27447,8.94492,-2.4514,-2.9517,43.792,-5.62145,-9.65485,-49.80976,19.34571,-0.8675,-8.05887,0.41414,7.94526,15.60825,-3.92864,-11.07663,8.94492,2.4514,2.9517
0.1566666666666666,-23.62154,11.58217,-3.9873,41.08355,5.23292,4.99876,8.9216,-2.30624,-3.00407,41.76366,-5.04688,-9.40897,-50.1284,19.57526,-0.77022,-8.09393,0.59593,8.18691,16.31425,-3.9581,-11.34986,8.9216,2.30624,3.00407
0.16,-23.428,12.08948,-3.97178,40.45182,5.49447,4.81393,8.88668,-2.15705,-3.05033,39.76361,-4.57655,-9.17891,-50.22908,19.72674,-0.73543,-8.0918,0.79417,8.45468,17.14263,-4.03088,-11.62342,8.88668,2.15705,3.05033
0.1633333333333333,-23.20308,12.58851,-3.9718,39.79723,5.69261,4.7129,8.83692,-2.00427,-3.0891,37.79856,-4.2173,-8.94287,-50.12188,19.80045,-0.76971,-8.05718,1.00844,8.74342,18.08558,-4.14817,-11.88123,8.83692,2.00427,3.0891
0.1666666666666666,-22.97006,13.06242,-3.98304,39.11958,5.81075,4.69671,8.76906,-1.84793,-3.1179,35.87697,-3.98453,-8.68378,-49.83328,19.80266,-0.86475,-7.99428,1.23593,9.05056,19.1344,-4.30646,-12.11924,8.76906,1.84793,3.1179
0.17,-22.7531,13.49245,-4.00449,38.42122,5.8348,4.77583,8.6805,-1.68856,-3.13373,34.00734,-3.89827,-8.39728,-49.40107,19.74925,-1.00164,-7.90618,1.47132,9.37384,20.28061,-4.49893,-12.33741,8.6805,1.68856,3.13373
0.1733333333333333,-22.56528,13.86473,-4.0452,37.70896,5.74984,4.92806,8.5702,-1.52776,-3.13343,32.20082,-3.96181,-8.06136,-48.86813,19.6639,-1.15604,-7.7937,1.70696,9.71147,21.5174,-4.71815,-12.53874,8.5702,1.52776,3.13343
0.1766666666666666,-22.41974,14.16258,-4.10306,36.9931,5.55076,5.13639,8.43942,-1.36831,-3.11514,30.46905,-4.17366,-7.67827,-48.27679,19.57257,-1.30346,-7.65471,1.93428,10.06,22.83966,-4.95769,-12.72758,8.43942,1.36831,3.11514
0.18,-22.32278,14.37419,-4.1719,36.28566,5.24681,5.38482,8.29128,-1.21504,-3.08257,28.82683,-4.51837,-7.27238,-47.66554,19.4991,-1.42129,-7.48508,2.14497,10.41012,24.24411,-5.21107,-12.90993,8.29128,1.21504,3.08257
0.1833333333333333,-22.28374,14.48964,-4.22682,35.59799,4.86058,5.66097,8.1295,-1.07371,-3.04453,27.29255,-4.96393,-6.88523,-47.06688,19.46113,-1.4916,-7.28124,2.33247,10.74763,25.72738,-5.4716,-13.09252,8.1295,1.07371,3.04453
0.1866666666666666,-22.31052,14.507,-4.23656,34.93838,4.42351,5.9548,7.9572,-0.94923,-3.0111,25.88478,-5.46592,-6.56102,-46.50686,19.46699,-1.50187,-7.04135,2.49349,11.05651,27.28545,-5.73152,-13.28101,7.9572,0.94923,3.0111
0.19,-22.40261,14.43468,-4.17698,34.31219,3.97125,6.25871,7.7764,-0.84517,-2.99034,24.62033,-5.97735,-6.33547,-46.00466,19.51595,-1.44595,-6.76626,2.6272,11.3217,28.91284,-5.98175,-13.47716,7.7764,0.84517,2.99034
0.1933333333333333,-22.55275,14.28953,-4.03603,33.72263,3.5399,6.56537,7.58999,-0.76398,-2.98746,23.50913,-6.45618,-6.22938,-45.57101,19.59959,-1.32666,-6.45611,2.73414,11.52816,30.60468,-6.2123,-13.67585,7.58999,0.76398,2.98746
0.1966666666666666,-22.73986,14.10001,-3.83042,33.17263,3.16173,6.86667,7.40333,-0.70745,-3.00497,22.55156,-6.87104,-6.24766,-45.20682,19.70518,-1.15526,-6.10867,2.81412,11.66067,32.35799,-6.41271,-13.86458,7.40333,0.70745,3.00497
0.2,-22.94837,13.89135,-3.58347,32.66411,2.85912,7.14945,7.22363,-0.67572,-3.04069,21.73736,-7.20341,-6.37995,-44.9043,19.81886,-0.9487,-5.71999,2.86724,11.70811,34.17237,-6.57149,-14.02773,7.22363,0.67572,3.04069
0.2033333333333333,-23.17075,13.68501,-3.31224,32.19595,2.64115,7.39623,7.05748,-0.66685,-3.08919,21.0486,-7.44788,-6.60241,-44.65223,19.92639,-0.7234,-5.28718,2.89522,11.6673,36.04812,-6.67773,-14.15518,7.05748,0.66685,3.08919
0.2066666666666666,-23.39981,13.50759,-3.03594,31.76402,2.5011,7.58282,6.90849,-0.6774,-3.14208,20.46629,-7.60969,-6.87436,-44.44191,20.01236,-0.48977,-4.81087,2.90266,11.5493,37.98254,-6.72393,-14.25398,6.90849,0.6774,3.14208
0.21,-23.62889,13.38215,-2.77065,31.36431,2.41887,7.68034,6.77728,-0.70348,-3.1903,19.97842,-7.7039,-7.13687,-44.26871,20.06196,-0.25235,-4.29499,2.89593,11.3813,39.96793,-6.71229,-14.35069,6.77728,0.70348,3.1903
0.2133333333333333,-23.85177,13.3228,-2.53724,30.99565,2.36945,7.66162,6.66165,-0.74249,-3.22659,19.58398,-7.75343,-7.31936,-44.12774,20.06427,-0.01605,-3.74593,2.88143,11.19874,41.99421,-6.65778,-14.48012,6.66165,0.74249,3.22659
0.2166666666666666,-24.06187,13.3326,-2.36324,30.65972,2.33017,7.50826,6.55742,-0.79327,-3.24633,19.29117,-7.78525,-7.35199,-44.00829,20.01547,0.20368,-3.17198,2.86372,11.03141,44.05143,-6.58598,-14.66317,6.55742,0.79327,3.24633
0.22,-24.25567,13.40703,-2.27096,30.35821,2.28485,7.2127,6.45938,-0.85512,-3.24718,19.11178,-7.8201,-7.18232,-43.89502,19.92268,0.38158,-2.58219,2.84394,10.89511,46.13078,-6.52493,-14.89552,6.45938,0.85512,3.24718
0.2233333333333333,-24.42502,13.54879,-2.27938,30.09,2.22806,6.77831,6.36193,-0.92738,-3.22814,19.05758,-7.85991,-6.79024,-43.7747,19.80478,0.49249,-1.98494,2.817,10.79297,48.22461,-6.49565,-15.14958,6.36193,0.92738,3.22814
0.2266666666666666,-24.56603,13.75856,-2.38457,29.8505,2.16768,6.22048,6.26035,-1.00903,-3.18868,19.13538,-7.88582,-6.19475,-43.64125,19.68806,0.52291,-1.38635,2.77169,10.72095,50.32614,-6.50639,-15.38763,6.26035,1.00903,3.18868
0.23,-24.67787,14.02549,-2.57611,29.63269,2.12443,5.56854,6.15148,-1.10006,-3.13113,19.34455,-7.86898,-5.44751,-43.49528,19.59556,0.47108,-0.79026,2.69117,10.66825,52.42863,-6.55579,-15.57173,6.15148,1.10006,3.13113
0.2333333333333333,-24.76876,14.30701,-2.83453,29.42868,2.12545,4.8662,6.03437,-1.20228,-3.06266,19.67465,-7.78618,-4.62099,-43.34021,19.53875,0.34391,-0.19801,2.55916,10.61596,54.52613,-6.6357,-15.67404,6.03437,1.20228,3.06266
0.2366666666666666,-24.84735,14.52765,-3.14234,29.23224,2.19501,4.16774,5.90948,-1.31873,-2.99354,20.11084,-7.6332,-3.79539,-43.17917,19.51583,0.15152,0.38919,2.36602,10.53895,56.61234,-6.73338,-15.67959,5.90948,1.31873,2.99354
0.24,-24.90426,14.59412,-3.49641,29.04118,2.3461,3.53375,5.77754,-1.45117,-2.93076,20.63892,-7.4305,-3.05282,-43.01057,19.51503,-0.09326,0.96855,2.11177,10.41498,58.68196,-6.83321,-15.5889,5.77754,1.45117,2.93076
0.2433333333333333,-24.89441,14.41522,-3.90936,28.85853,2.57631,3.01997,5.64015,-1.59891,-2.87569,21.253,-7.2223,-2.46409,-42.8251,19.5243,-0.37737,1.53701,1.80419,10.23026,60.7317,-6.91652,-15.41278,5.64015,1.59891,2.87569
