PEL_1 X,PEL_1 Y,PEL_1 Z,PEL_2 X,PEL_2 Y,PEL_2 Z,PEL_3 X,PEL_3 Y,PEL_3 Z,PEL_4 X,PEL_4 Y,PEL_4 Z,R_TH1 X,R_TH1 Y,R_TH1 Z,R_TH2 X,R_TH2 Y,R_TH2 Z,R_TH3 X,R_TH3 Y,R_TH3 Z,R_TH4 X,R_TH4 Y,R_TH4 Z,R_SK1 X,R_SK1 Y,R_SK1 Z,R_SK2 X,R_SK2 Y,R_SK2 Z,R_SK3 X,R_SK3 Y,R_SK3 Z,R_SK4 X,R_SK4 Y,R_SK4 Z,R_FCC1 X,R_FCC1 Y,R_FCC1 Z,R_FCC2 X,R_FCC2 Y,R_FCC2 Z,R_FCL X,R_FCL Y,R_FCL Z,L_TH1 X,L_TH1 Y,L_TH1 Z,L_TH2 X,L_TH2 Y,L_TH2 Z,L_TH3 X,L_TH3 Y,L_TH3 Z,L_TH4 X,L_TH4 Y,L_TH4 Z,L_SK1 X,L_SK1 Y,L_SK1 Z,L_SK2 X,L_SK2 Y,L_SK2 Z,L_SK3 X,L_SK3 Y,L_SK3 Z,L_SK4 X,L_SK4 Y,L_SK4 Z,L_FCC1 X,L_FCC1 Y,L_FCC1 Z,L_FCC2 X,L_FCC2 Y,L_FCC2 Z,L_FCL X,L_FCL Y,L_FCL Z,R_BP X,R_BP Y,R_BP Z,R_AKL_OUT X,R_AKL_OUT Y,R_AKL_OUT Z,R_KNEE_OUT X,R_KNEE_OUT Y,R_KNEE_OUT Z,L_BP X,L_BP Y,L_BP Z,L_AKL_OUT X,L_AKL_OUT Y,L_AKL_OUT Z,L_KNEE_OUT X,L_KNEE_OUT Y,L_KNEE_OUT Z,Unnamed: 96
1236.142,628.926,1090.589,1227.967,659.084,1097.562,1201.5,679.002,1022.718,1197.535,653.542,1012.378,1372.358,496.598,727.171,1434.613,508.584,745.429,1426.671,495.287,654.88,1399.985,489.803,662.418,1275.158,523.02,503.738,1294.977,515.663,471.406,1299.735,528.73,442.381,1213.217,525.763,470.766,1018.834,593.905,507.012,971.012,606.892,516.451,975.735,563.994,509.059,1420.356,834.775,692.141,1382.516,841.271,701.216,1383.797,814.691,611.674,1408.834,821.03,624.551,1408.388,747.023,335.501,1389.387,778.033,354.853,1359.007,783.652,364.512,1340.929,756.364,279.396,1173.293,657.135,110.329,1156.114,659.161,70.015,1172.617,693.231,68.705,949.609,539.296,217.698,1030.385,539.808,451.747,1439.13,547.2,483.38,1462.144,680.465,25.83,1251.216,709.011,113.693,1428.266,776.478,487.014,
1235.761,629.055,1091.221,1227.636,659.242,1098.105,1200.986,678.989,1023.316,1197.03,653.479,1012.988,1374.884,496.063,728.166,1436.756,508.265,747.543,1430.999,493.958,656.171,1403.666,489.536,663.887,1281.289,522.525,503.548,1301.54,515.267,471.41,1306.604,528.709,442.592,1219.776,525.262,469.918,1024.666,593.248,504.083,976.589,606.309,512.736,981.495,563.414,505.4,1416.681,835.128,690.861,1378.963,841.534,700.483,1379.033,814.96,610.96,1404.332,821.321,623.464,1400.81,747.034,333.755,1382.1,778.041,353.387,1351.821,783.626,363.435,1332.603,756.542,278.624,1163.508,657.006,111.22,1146.316,658.981,71.029,1162.638,693.003,69.546,959.872,539.902,213.545,1037.09,539.538,448.878,1445.865,547.039,485.391,1451.985,680.449,25.652,1241.601,709.176,114.209,1421.509,777.163,485.237,
1235.41,629.307,1092.003,1227.327,659.492,1098.815,1200.615,679.108,1023.993,1196.555,653.535,1013.76,1377.334,495.503,729.364,1438.771,507.888,749.86,1434.663,493.538,658.354,1407.038,489.183,665.497,1287.331,522.032,503.418,1308.034,514.975,471.521,1313.36,528.684,442.863,1226.528,524.776,469.451,1030.415,592.716,500.947,982.215,605.704,508.867,987.201,562.882,501.427,1412.831,835.416,689.651,1375.221,841.684,699.84,1374.037,815.169,610.307,1399.588,821.551,622.428,1393.024,746.465,332.756,1374.325,778.202,352.168,1344.132,783.74,362.644,1323.884,756.823,278.106,1153.701,657.087,112.14,1136.418,658.751,71.891,1152.637,692.907,70.352,970.328,540.568,209.169,1043.778,539.241,445.703,1452.075,546.914,487.526,1441.824,680.467,25.529,1231.901,709.34,114.804,1414.421,777.736,483.627,
1235.073,629.682,1092.89,1227.015,659.924,1099.644,1200.247,679.281,1024.802,1196.152,653.754,1014.676,1379.609,495.081,730.853,1440.699,507.587,752.305,1438.129,493.051,660.782,1410.484,488.701,667.429,1293.258,521.59,503.363,1314.435,514.683,471.697,1320.12,528.672,443.279,1232.968,524.141,468.59,1036.133,592.148,497.574,987.796,605.179,504.715,992.855,562.345,497.169,1408.793,835.524,688.487,1371.328,841.681,699.216,1368.831,815.306,609.771,1394.576,821.684,621.508,1384.697,747.015,331.573,1366.059,778.578,351.285,1335.976,783.964,362.142,1314.793,757.116,277.846,1143.844,657.191,113.1,1126.522,658.653,72.87,1142.664,692.95,71.034,980.981,541.327,204.554,1050.476,539.023,442.321,1458.508,546.846,490.049,1431.62,680.457,25.436,1222.1,709.572,115.408,1407.083,778.193,482.195,
1234.746,630.144,1093.97,1226.807,660.447,1100.664,1199.985,679.62,1025.762,1195.815,654.039,1015.695,1381.801,494.688,732.529,1442.519,507.223,754.948,1441.372,492.829,663.457,1413.653,488.416,669.583,1299.078,521.231,503.347,1320.765,514.433,471.983,1326.809,528.693,443.803,1239.28,523.943,467.814,1041.79,591.664,493.924,993.35,604.764,500.244,998.5,561.886,492.618,1404.58,835.589,687.424,1367.283,841.68,698.745,1363.44,815.106,609.329,1389.406,821.627,620.675,1376.097,747.778,330.703,1357.492,779.147,350.654,1327.472,784.318,361.827,1305.52,757.447,277.815,1134.053,657.375,114.083,1116.661,658.637,73.881,1132.639,692.706,71.811,991.793,542.133,199.752,1057.136,538.829,438.804,1464.705,546.751,492.856,1421.436,680.464,25.416,1212.266,709.802,116.075,1399.473,778.603,481.016,
1234.502,630.671,1095.181,1226.56,660.986,1101.783,1199.806,680.025,1026.787,1195.675,654.347,1016.71,1384.298,493.508,733.974,1444.252,506.949,757.733,1443.823,493.018,665.622,1416.601,488.33,671.932,1304.752,520.92,503.4,1326.969,514.322,472.37,1333.381,528.928,444.399,1245.607,524.102,467.022,1047.385,591.259,490.017,998.814,604.326,495.596,1004.103,561.472,487.888,1400.188,835.572,686.522,1363.061,841.561,698.42,1357.918,814.985,609.108,1384.049,821.507,620.076,1367.342,748.592,330.084,1348.701,779.862,350.252,1318.756,784.804,361.734,1296.169,757.806,277.953,1124.265,657.748,115.173,1106.774,658.803,74.976,1122.668,692.925,72.652,1002.735,543.11,194.8,1063.796,538.725,434.999,1470.681,546.802,495.902,1411.222,680.459,25.364,1202.481,710.174,116.789,1391.611,778.952,480.078,
1234.295,631.274,1096.48,1226.44,661.593,1103.042,1199.529,680.497,1028.054,1195.429,654.704,1017.914,1386.32,493.314,735.97,1445.916,506.625,760.664,1446.74,492.825,668.803,1419.521,488.246,674.364,1310.224,520.676,503.501,1332.995,514.208,472.796,1339.823,529.209,444.798,1251.733,524.005,466.106,1052.986,590.938,485.864,1004.321,603.935,490.653,1009.753,561.139,482.792,1395.71,835.537,685.833,1358.761,841.395,698.322,1352.263,814.816,609.13,1378.592,821.359,619.686,1358.455,749.486,329.788,1339.68,780.555,350.094,1309.81,785.303,361.835,1286.757,758.134,278.231,1114.566,658.299,116.407,1096.894,659.068,76.2,1112.755,693.312,73.608,1014.089,543.566,189.814,1070.457,538.668,431.01,1476.556,546.779,499.118,1400.988,680.458,25.345,1192.69,710.569,117.552,1383.467,779.233,479.445,
1234.292,631.84,1097.866,1226.434,662.242,1104.372,1199.405,681.028,1029.39,1195.216,655.107,1019.241,1388.249,493.257,738.228,1447.511,506.344,763.747,1449.48,492.427,672.579,1422.19,487.665,677.874,1315.594,520.512,503.636,1338.931,514.239,473.32,1346.213,529.316,445.531,1257.735,524.179,465.207,1058.552,590.616,481.509,1009.816,603.505,485.452,1015.368,560.829,477.433,1391.129,835.417,685.391,1354.374,841.183,698.458,1346.433,815.156,609.467,1372.932,821.988,619.572,1349.389,750.318,329.756,1330.494,781.2,350.24,1300.705,785.714,362.15,1277.318,758.425,278.684,1104.863,658.902,117.735,1087.06,659.487,77.62,1102.89,693.642,74.602,1025.473,544.4,184.574,1077.106,538.6,426.832,1482.15,546.819,502.509,1390.728,680.399,25.333,1182.985,710.872,118.281,1375.283,779.436,479.19,
1234.279,632.444,1099.349,1226.459,662.829,1105.838,1199.27,681.477,1030.865,1195.025,655.567,1020.689,1390.211,493.249,740.533,1449.039,506.055,766.948,1452.201,492.395,675.875,1424.9,487.597,680.71,1320.791,520.397,503.79,1344.681,514.323,473.9,1352.435,529.51,446.359,1263.631,524.332,464.228,1064.069,590.427,476.891,1015.305,603.294,480.033,1021.054,560.671,471.879,1386.51,835.283,685.132,1349.953,840.922,698.784,1340.637,814.931,610.003,1367.307,821.749,619.678,1340.353,751.069,329.954,1321.257,781.762,350.613,1291.547,786.092,362.705,1267.85,758.694,279.335,1095.186,659.971,119.502,1077.185,659.985,79.147,1093.043,694.149,75.825,1037.19,545.484,179.591,1083.799,538.674,422.475,1487.519,546.888,506.078,1380.457,680.386,25.388,1173.195,711.342,119.242,1366.942,779.542,479.288,
1234.217,633.08,1100.942,1226.567,663.508,1107.36,1199.219,681.999,1032.492,1194.898,655.98,1022.274,1392.005,493.417,743.177,1450.545,505.846,770.309,1454.824,492.508,679.308,1426.488,487.635,683.253,1325.845,520.311,503.912,1350.35,514.46,474.495,1358.555,529.729,447.273,1269.451,524.521,463.292,1069.585,590.359,472.07,1020.783,603.191,474.297,1026.745,560.601,466.073,1381.869,835.032,685.147,1345.536,840.65,699.392,1334.835,814.673,610.775,1361.693,821.507,620.05,1331.196,751.678,330.396,1311.921,782.175,351.297,1282.393,786.413,363.473,1258.388,758.977,280.196,1085.56,660.826,121.145,1067.328,660.572,80.867,1083.213,694.766,77.158,1048.963,546.288,174.179,1090.439,538.751,417.99,1492.67,546.969,509.738,1370.188,680.438,25.548,1163.47,711.813,120.308,1358.664,779.573,479.789,
1234.424,633.721,1102.648,1226.691,664.13,1109.022,1199.163,682.462,1034.188,1194.804,656.439,1023.968,1393.714,493.629,745.913,1452.012,505.644,773.726,1457.316,492.669,682.887,1428.991,487.848,686.377,1330.748,520.328,504.047,1355.857,514.674,475.226,1364.614,530.079,448.055,1275.226,524.28,462.107,1075.241,589.905,467.108,1026.229,603.138,468.294,1032.603,560.228,460.145,1377.24,834.792,685.437,1341.119,840.379,700.251,1329.057,814.392,611.848,1356.066,821.181,620.697,1322.225,752.166,331.028,1302.755,782.561,352.164,1273.279,786.592,364.519,1248.957,759.276,281.312,1075.993,661.68,122.957,1057.531,660.658,82.45,1073.473,695.502,78.652,1060.913,547.036,168.614,1097.063,538.962,413.387,1497.548,547.106,513.609,1359.872,680.342,25.707,1153.759,712.336,121.553,1350.486,779.495,480.692,
1234.541,634.293,1104.486,1226.919,664.739,1110.772,1199.2,682.954,1035.944,1194.782,656.833,1025.686,1395.401,493.923,748.804,1453.45,505.49,777.29,1459.731,492.874,686.591,1431.483,488.058,689.66,1335.461,520.469,504.224,1361.22,514.92,475.94,1370.631,530.339,448.939,1280.876,524.49,461.022,1080.74,590.011,461.881,1031.736,603.253,462.133,1038.283,560.278,453.932,1372.676,834.513,685.988,1336.764,840.082,701.385,1323.368,814.237,613.184,1350.512,820.896,621.61,1313.238,752.62,332.014,1293.718,782.804,353.282,1264.311,786.736,365.797,1239.577,759.62,282.673,1066.676,662.602,124.887,1047.83,661.39,84.559,1063.782,696.215,80.383,1072.839,547.991,162.732,1103.941,539.264,409.014,1502.248,547.238,517.537,1349.561,680.211,25.908,1144.132,712.897,122.963,1342.467,779.378,481.917,
1234.773,634.847,1106.353,1227.125,665.304,1112.64,1199.225,683.376,1037.808,1194.847,657.163,1027.564,1397.014,494.222,751.744,1454.868,505.4,780.891,1462.065,493.038,690.274,1433.723,488.469,693.032,1340.093,520.637,504.372,1366.469,515.221,476.655,1376.447,530.654,449.935,1286.577,524.729,459.867,1086.267,590.185,456.372,1037.284,603.479,455.642,1043.977,560.562,447.496,1368.127,834.184,686.823,1332.467,839.769,702.746,1317.674,814.002,614.799,1344.989,820.637,622.829,1304.406,752.822,333.17,1284.892,782.928,354.714,1255.505,786.885,367.343,1230.352,759.93,284.313,1057.298,663.743,127.205,1038.252,662.122,86.838,1054.247,697.024,82.286,1085.386,548.627,157.032,1110.611,539.615,404.136,1506.685,547.405,521.579,1339.281,680.041,26.067,1134.622,713.53,124.52,1334.618,779.192,483.398,
1235.015,635.394,1108.388,1227.472,665.869,1114.547,1199.444,683.744,1039.726,1194.969,657.492,1029.524,1398.644,494.594,754.835,1456.22,505.372,784.597,1464.365,493.287,694.103,1436.087,488.707,696.461,1344.427,520.904,504.262,1371.447,515.625,477.232,1382.392,531.219,451.261,1292.03,525.052,458.651,1091.812,590.473,450.719,1042.875,603.854,448.881,1049.725,560.896,440.869,1363.648,833.89,687.871,1328.26,839.541,704.331,1312.066,813.832,616.626,1339.496,820.321,624.266,1295.694,752.728,334.713,1276.31,782.943,356.405,1246.95,786.879,369.169,1221.358,760.254,286.202,1048.3,664.663,129.473,1028.839,662.909,89.395,1044.797,697.697,84.462,1097.765,549.275,151.394,1117.312,539.968,399.121,1510.899,547.638,525.696,1329.014,679.897,26.193,1125.242,714.126,126.228,1326.923,778.964,485.062,
1235.377,635.826,1110.482,1227.757,666.338,1116.595,1199.706,684.079,1041.79,1195.148,657.709,1031.583,1400.207,494.9,757.974,1457.515,505.431,788.251,1466.898,493.6,698.215,1438.322,488.989,699.946,1348.704,521.347,504.371,1375.945,515.947,477.869,1388.015,531.574,452.299,1297.347,525.52,457.563,1097.387,590.868,444.904,1048.549,604.326,441.92,1055.54,561.395,434.014,1359.236,833.56,689.103,1324.127,839.3,706.146,1306.497,813.703,618.699,1334.077,820.08,625.93,1287.189,752.956,336.622,1267.947,782.874,358.38,1238.663,786.843,371.298,1212.584,760.564,288.343,1039.78,666.533,132.412,1019.198,664.606,93.023,1035.39,698.896,88.418,1111.045,550.045,145.901,1124.086,540.385,393.991,1514.904,547.877,529.835,1318.902,679.532,26.441,1116.077,714.703,128.029,1319.356,778.704,486.873,
1235.737,636.301,1112.742,1228.205,666.816,1118.733,1199.915,684.314,1043.916,1195.411,657.97,1033.818,1401.805,495.209,761.26,1458.842,505.559,791.965,1469.119,493.826,702.057,1440.548,489.389,703.551,1352.829,521.832,504.461,1380.763,516.386,478.622,1393.479,532.011,453.293,1302.591,525.971,456.363,1103.033,591.382,438.873,1054.335,604.952,434.755,1061.399,562.007,426.989,1354.885,833.215,690.544,1320.076,839.114,708.122,1300.994,813.685,620.989,1328.698,819.836,627.775,1278.924,752.913,338.649,1259.749,782.84,360.49,1230.533,786.782,373.62,1204.005,760.87,290.69,1031.211,667.449,135.119,1010.11,665.265,95.964,1026.29,699.404,90.789,1124.172,550.5,140.316,1130.911,540.709,388.737,1518.716,548.175,533.913,1308.728,679.355,26.658,1107.024,715.298,130.063,1311.865,779.054,489.033,
1236.146,636.648,1115.053,1228.638,667.224,1120.992,1200.327,684.548,1046.174,1195.757,658.185,1036.148,1403.319,495.54,764.574,1460.191,505.58,795.778,1471.252,494.093,705.988,1442.732,489.731,707.174,1356.991,522.106,504.405,1385.487,516.865,479.391,1398.865,532.438,454.321,1307.804,526.468,455.136,1108.413,591.506,432.713,1060.243,605.811,427.417,1067.402,562.818,419.759,1350.598,832.847,692.147,1316.086,838.91,710.283,1295.545,813.581,623.452,1323.408,819.68,629.811,1270.84,752.788,340.772,1251.655,782.888,362.767,1222.119,786.696,375.977,1195.67,761.306,293.152,1022.852,668.344,138.107,1001.233,666.333,99.432,1017.325,700.103,93.837,1136.359,550.264,135.051,1138.235,541.109,383.074,1522.269,548.507,538.012,1298.581,679.332,26.721,1098.164,715.849,132.249,1304.448,778.862,491.155,
1236.614,636.999,1117.518,1229.18,667.583,1123.365,1200.765,684.763,1048.528,1196.145,658.355,1038.548,1404.834,495.809,767.839,1461.644,505.55,799.568,1473.32,494.31,709.942,1444.812,490.197,710.808,1360.545,522.64,504.116,1390.152,517.372,480.124,1404.084,532.892,455.308,1312.958,527.011,453.922,1114.266,592.513,426.46,1066.139,606.518,419.886,1073.594,563.959,412.706,1346.366,832.437,693.921,1312.172,838.741,712.611,1290.173,813.706,626.103,1318.144,819.532,632.031,1262.744,752.763,343.247,1243.639,782.695,365.533,1214.202,786.681,378.55,1187.407,761.752,295.724,1014.676,669.104,141.256,992.396,667.115,103.005,1008.538,700.682,96.948,1150.108,550.538,129.444,1145.154,541.908,377.551,1525.643,548.844,542.1,1288.521,679.252,26.747,1089.439,716.43,134.649,1297.075,778.717,493.434,
1237.138,637.317,1120.042,1229.749,667.913,1125.821,1201.304,684.931,1050.96,1196.666,658.501,1041.049,1406.332,496.015,771.26,1462.897,505.663,803.453,1475.322,494.554,713.869,1446.947,490.385,714.553,1364.347,523.242,504.005,1394.483,518.23,480.551,1409.215,533.42,456.326,1318.041,527.589,452.654,1120.215,593.475,419.672,1072.323,607.728,412.172,1079.778,564.947,405.099,1342.212,832.069,695.841,1308.345,838.653,715.084,1284.879,813.787,628.927,1313.01,819.543,634.419,1254.669,752.761,345.874,1235.333,782.56,368.036,1206.384,786.715,381.183,1179.228,762.066,298.52,1006.728,669.891,144.598,983.737,667.839,106.782,999.937,701.224,100.248,1164.124,550.971,123.835,1152.228,542.669,371.887,1528.809,549.159,546.064,1278.476,679.183,26.783,1080.898,716.986,137.21,1289.791,778.675,495.925,
1237.777,637.568,1122.565,1230.407,668.188,1128.344,1201.891,685.1,1053.5,1197.177,658.66,1043.664,1407.843,496.22,774.619,1464.204,505.795,807.246,1477.271,494.743,717.81,1448.911,490.677,718.282,1367.998,524.047,503.908,1398.865,518.786,481.239,1414.15,533.884,457.316,1323.1,528.188,451.276,1126.295,594.514,412.974,1078.773,608.638,404.396,1086.106,566.1,397.321,1338.166,831.782,697.945,1304.63,838.578,717.73,1279.721,813.994,631.954,1307.946,819.55,637.017,1246.436,753.132,349.124,1227.449,782.56,371.102,1198.537,786.475,384.639,1170.72,762.006,301.808,998.966,670.6,148.137,975.293,668.539,110.806,991.472,701.752,103.755,1178.214,551.228,118.346,1159.351,543.442,366.118,1531.868,549.632,550.226,1268.463,679.177,26.824,1072.439,717.557,139.989,1282.519,778.647,498.743,
1238.501,637.85,1125.296,1231.134,668.468,1131.005,1202.575,685.182,1056.141,1197.838,658.72,1046.373,1409.317,496.379,778.051,1465.441,506.019,811.08,1479.528,494.026,721.368,1451.25,490.12,721.758,1371.548,524.85,503.735,1403.081,519.375,481.857,1418.98,534.356,458.295,1328.719,529.198,449.525,1132.356,595.535,406.233,1085.337,610.346,396.749,1092.614,567.254,389.328,1334.205,831.922,700.304,1301.019,838.59,720.514,1274.663,814.244,635.134,1302.985,819.665,639.762,1239.056,752.918,351.571,1219.68,782.758,374.449,1190.827,786.419,388.207,1162.715,762.415,305.138,991.419,671.309,151.833,967.102,669.098,115.043,983.185,702.23,107.481,1192.561,552.056,113.608,1166.577,544.216,360.252,1534.664,550.08,554.196,1258.42,679.581,27.096,1064.15,718.157,142.951,1275.39,778.747,501.663,
1239.195,638.055,1128.122,1231.971,668.724,1133.708,1203.28,685.26,1058.815,1198.532,658.793,1049.124,1410.792,496.589,781.491,1466.676,506.248,814.817,1481.316,494.487,725.241,1453.277,490.791,725.595,1375.018,525.752,503.539,1407.687,519.417,482.098,1423.709,534.868,459.228,1333.651,529.821,448.053,1139.006,596.802,399.055,1092.053,611.73,388.49,1099.302,568.523,381.223,1330.337,831.736,702.738,1297.501,838.684,723.469,1269.709,814.7,638.493,1298.12,819.916,642.688,1231.146,753.291,354.92,1211.982,783.084,377.753,1183.092,786.463,391.783,1154.837,762.902,308.679,984.072,671.937,155.634,959.068,669.712,119.413,975.095,702.71,111.384,1206.956,552.301,108.305,1174.102,545.285,354.442,1537.285,550.46,558.05,1248.467,679.609,27.06,1056.032,718.763,146.056,1268.374,778.928,504.789,
1240.056,638.263,1130.997,1232.794,668.961,1136.511,1204.107,685.335,1061.615,1199.319,658.834,1051.948,1412.224,496.688,784.91,1467.929,506.467,818.568,1483.034,495.019,728.957,1455.139,490.829,729.336,1378.386,526.661,503.168,1411.605,520.103,482.677,1428.092,535.761,459.864,1338.558,530.456,446.498,1145.508,598.052,391.936,1099.031,613.106,379.989,1106.553,569.764,372.768,1326.567,831.76,705.387,1294.099,838.869,726.575,1264.596,816.71,642.247,1293.173,821.416,646.034,1221.8,754.081,359.665,1204.131,783.546,381.124,1175.502,786.684,395.629,1147.042,763.459,312.426,976.961,672.5,159.626,951.254,670.255,123.928,967.226,703.164,115.45,1221.366,552.442,103.138,1181.642,546.204,348.314,1539.695,550.911,561.868,1238.647,679.632,26.957,1048.09,719.398,149.282,1261.449,779.176,508.101,
1240.883,638.48,1133.925,1233.648,669.154,1139.406,1204.983,685.41,1064.408,1200.152,658.883,1054.883,1413.618,496.702,788.356,1469.114,506.736,822.271,1484.862,495.078,732.732,1456.839,490.96,733.014,1381.638,527.594,502.694,1415.53,521.053,483.611,1432.646,536.576,461.238,1343.412,531.175,444.903,1152.136,599.413,384.659,1106.174,614.508,371.357,1113.611,571.121,364.454,1322.908,831.774,708.138,1290.81,839.136,729.818,1259.893,817.306,645.891,1288.525,821.775,649.312,1214.324,754.861,363.131,1196.66,783.714,385.658,1167.887,786.913,399.64,1139.358,764.072,316.349,970.078,673.106,163.736,943.717,670.803,128.618,959.551,703.661,119.735,1235.949,552.561,98.183,1188.434,546.96,342.277,1541.849,551.22,565.562,1228.847,679.675,26.734,1040.355,720.059,152.64,1254.613,779.488,511.551,
1241.766,638.688,1136.953,1234.627,669.391,1142.341,1205.898,685.484,1067.315,1201.031,658.963,1057.857,1414.987,496.758,791.79,1470.292,506.974,825.918,1486.508,495.306,736.409,1458.408,491.196,736.667,1384.79,528.589,502.133,1419.227,521.706,483.967,1437.03,536.977,461.959,1348.234,531.876,443.183,1158.907,600.689,377.345,1113.482,615.992,362.699,1120.892,572.495,356.049,1319.375,831.931,710.998,1287.646,839.411,733.147,1255.324,818.042,649.641,1284.05,822.213,652.638,1206.277,755.596,367.344,1189.137,784.365,389.771,1160.371,787.269,403.823,1131.81,764.769,320.391,963.493,673.682,168.068,936.472,671.319,133.488,952.19,704.138,124.207,1250.7,552.603,93.332,1196.265,547.968,336.085,1543.966,551.685,569.246,1219.152,679.82,26.424,1032.87,720.774,156.058,1247.884,779.919,515.175,
1242.725,638.894,1139.936,1235.63,669.629,1145.265,1206.907,685.598,1070.245,1201.986,659.068,1060.836,1416.32,496.785,795.178,1471.641,507.435,829.659,1487.997,495.591,740.088,1459.945,491.407,740.312,1387.841,529.606,501.41,1422.853,522.346,484.197,1441.233,537.377,462.676,1353.013,532.766,441.415,1165.972,602.023,370.065,1121.001,617.478,353.885,1128.31,573.893,347.6,1315.946,832.088,713.932,1284.377,839.466,736.525,1250.897,818.758,653.484,1279.681,822.712,656.142,1199.312,756.676,371.342,1181.708,785.14,393.991,1152.949,787.683,408.106,1124.419,765.518,324.529,957.257,674.283,172.593,929.553,671.715,138.606,945.071,704.594,128.874,1265.538,552.713,88.722,1204.159,549.019,329.888,1546.194,551.528,572.411,1209.306,680.295,25.865,1025.591,721.523,159.567,1241.25,780.468,518.9,
1243.695,639.109,1143.019,1236.624,669.84,1148.291,1207.95,685.68,1073.224,1203.024,659.135,1063.862,1417.58,496.821,798.551,1472.807,507.655,833.222,1489.422,495.875,743.698,1461.408,491.507,743.756,1390.845,530.63,500.568,1427.727,518.342,484.64,1445.97,536.805,462.847,1357.78,533.556,439.571,1173.152,603.481,362.527,1128.508,618.807,345.163,1136.088,575.461,339.034,1312.632,832.362,716.927,1281.503,840.065,740.007,1246.611,819.534,657.494,1275.433,823.208,659.782,1192.422,757.966,375.388,1174.428,786.019,398.329,1145.652,788.2,412.468,1117.238,766.369,328.72,951.356,674.904,177.196,922.974,672.186,143.906,938.208,705.092,133.741,1280.474,552.881,84.286,1212.437,550.138,323.52,1548.399,552.454,575.656,1199.664,680.606,25.347,1018.546,722.326,163.194,1234.765,781.059,522.705,
1244.687,639.344,1146.109,1237.743,670.13,1151.294,1209.029,685.793,1076.173,1204.053,659.213,1066.943,1418.774,496.88,801.879,1473.843,507.909,836.665,1490.775,496.147,747.193,1462.815,491.626,747.24,1393.803,531.669,499.572,1431.052,519.105,484.665,1450.01,537.466,463.238,1362.53,534.394,437.627,1180.487,604.81,355.023,1135.909,620.055,336.16,1143.292,576.536,330.516,1309.458,832.708,719.952,1278.756,840.607,743.477,1242.451,820.366,661.53,1271.361,823.924,663.298,1186.115,759.558,379.381,1167.66,786.955,402.869,1138.473,788.709,416.905,1110.274,767.333,332.953,945.704,675.74,181.927,916.633,672.739,149.427,931.645,705.641,138.726,1295.618,553.062,79.979,1220.697,551.252,317.194,1549.857,552.752,578.888,1190.086,680.97,24.761,1011.758,723.196,166.902,1228.565,781.858,526.504,
1245.787,639.593,1149.218,1238.836,670.402,1154.298,1210.128,685.95,1079.205,1205.119,659.373,1069.994,1419.937,496.919,805.171,1474.834,508.184,840.083,1491.993,496.444,750.596,1464.024,491.929,750.724,1396.686,532.7,498.407,1433.854,521.213,484.243,1453.872,538.136,463.52,1367.226,535.208,435.523,1188.038,606.122,347.412,1144.028,621.627,327.24,1151.481,578.021,321.82,1306.417,833.073,723.007,1276.111,841.196,746.932,1238.478,821.342,665.413,1267.44,824.668,666.813,1181.552,761.381,382.588,1160.611,787.975,407.303,1131.498,789.383,421.366,1103.489,768.292,337.251,940.207,676.263,186.854,910.652,673.364,155.028,925.307,706.218,143.896,1310.807,553.299,75.914,1229.127,552.372,310.875,1551.005,553.052,582.039,1180.552,681.375,24.065,1005.212,724.136,170.667,1222.43,782.7,530.513,
1246.821,639.835,1152.267,1240.028,670.718,1157.327,1211.258,686.111,1082.185,1206.151,659.551,1073.063,1420.976,497.062,808.422,1475.816,508.452,843.406,1493.072,496.723,753.926,1465.173,492.146,754.079,1399.548,533.541,496.756,1436.827,522.667,483.826,1457.636,538.868,463.726,1371.942,536.144,433.318,1195.813,607.387,339.808,1152.493,623.15,318.177,1159.788,579.533,313.191,1303.494,833.527,726.063,1273.633,841.879,750.4,1234.714,822.264,669.373,1263.699,825.331,670.384,1174.693,763.026,386.851,1153.783,789.062,411.773,1124.714,790.04,425.86,1096.975,769.339,341.552,935.172,677.152,191.838,904.926,674.053,160.85,919.306,706.91,149.197,1326.127,553.454,72.025,1237.715,553.51,304.515,1551.889,553.473,584.995,1171.001,681.851,23.385,998.909,725.159,174.451,1216.378,783.607,534.621,
1248.0,640.182,1155.36,1241.155,671.008,1160.344,1212.379,686.304,1085.19,1207.272,659.714,1076.108,1421.952,497.17,811.557,1476.709,508.737,846.578,1494.091,496.933,757.141,1466.23,492.343,757.338,1402.379,534.518,495.26,1439.543,524.743,483.185,1461.378,539.603,463.865,1376.619,537.225,431.017,1203.729,608.747,332.189,1161.075,624.702,309.272,1168.403,581.06,304.535,1300.745,834.011,729.075,1271.259,842.541,753.806,1231.098,823.139,673.316,1260.122,826.036,673.96,1168.261,764.752,390.883,1147.231,790.175,416.256,1118.197,790.777,430.325,1090.653,770.421,345.867,930.427,678.094,196.888,899.53,674.807,166.785,913.513,707.673,154.6,1341.567,553.71,68.34,1246.308,554.574,298.266,1552.624,553.963,587.863,1161.478,682.301,22.596,992.88,726.257,178.206,1210.569,784.346,538.678,
