PEL_1 X,PEL_1 Y,PEL_1 Z,PEL_2 X,PEL_2 Y,PEL_2 Z,PEL_3 X,PEL_3 Y,PEL_3 Z,PEL_4 X,PEL_4 Y,PEL_4 Z,R_TH1 X,R_TH1 Y,R_TH1 Z,R_TH2 X,R_TH2 Y,R_TH2 Z,R_TH3 X,R_TH3 Y,R_TH3 Z,R_TH4 X,R_TH4 Y,R_TH4 Z,R_SK1 X,R_SK1 Y,R_SK1 Z,R_SK2 X,R_SK2 Y,R_SK2 Z,R_SK3 X,R_SK3 Y,R_SK3 Z,R_SK4 X,R_SK4 Y,R_SK4 Z,R_FCC1 X,R_FCC1 Y,R_FCC1 Z,R_FCC2 X,R_FCC2 Y,R_FCC2 Z,R_FCL X,R_FCL Y,R_FCL Z,L_TH1 X,L_TH1 Y,L_TH1 Z,L_TH2 X,L_TH2 Y,L_TH2 Z,L_TH3 X,L_TH3 Y,L_TH3 Z,L_TH4 X,L_TH4 Y,L_TH4 Z,L_SK1 X,L_SK1 Y,L_SK1 Z,L_SK2 X,L_SK2 Y,L_SK2 Z,L_SK3 X,L_SK3 Y,L_SK3 Z,L_SK4 X,L_SK4 Y,L_SK4 Z,L_FCC1 X,L_FCC1 Y,L_FCC1 Z,L_FCC2 X,L_FCC2 Y,L_FCC2 Z,L_FCL X,L_FCL Y,L_FCL Z,R_BP X,R_BP Y,R_BP Z,R_AKL_OUT X,R_AKL_OUT Y,R_AKL_OUT Z,R_KNEE_OUT X,R_KNEE_OUT Y,R_KNEE_OUT Z,L_BP X,L_BP Y,L_BP Z,L_AKL_OUT X,L_AKL_OUT Y,L_AKL_OUT Z,L_KNEE_OUT X,L_KNEE_OUT Y,L_KNEE_OUT Z,Unnamed: 96
1240.636,643.729,1054.733,1228.712,672.305,1062.495,1204.367,692.783,987.22,1203.882,666.878,974.788,1439.677,506.896,676.457,1494.261,527.86,706.15,1501.755,527.437,614.387,1475.659,517.058,617.086,1346.864,533.856,425.674,1372.363,532.495,396.388,1380.261,550.13,370.753,1291.189,541.154,384.549,1062.234,609.344,379.031,1025.829,613.073,375.16,1029.42,578.158,361.285,1432.348,873.001,708.89,1393.562,879.28,712.355,1408.202,861.067,622.004,1431.5,864.969,640.493,1442.712,812.703,343.321,1413.588,831.196,364.154,1383.327,824.791,372.759,1376.815,803.894,284.075,1220.682,706.591,98.095,1209.308,706.433,69.663,1221.407,739.4,65.34,1121.219,578.736,104.987,1096.372,564.048,325.44,1478.365,562.656,456.989,1505.806,738.519,38.45,1284.388,753.435,100.715,1466.715,818.56,500.346,
1240.319,643.771,1055.179,1228.248,672.341,1062.969,1203.84,692.878,987.774,1203.344,666.912,975.345,1442.475,507.252,678.203,1496.614,528.54,708.569,1505.3,528.195,616.784,1479.008,517.345,619.19,1352.615,534.206,426.444,1378.489,532.893,397.407,1386.579,550.452,372.006,1297.354,541.455,384.465,1068.128,609.502,376.467,1031.795,613.098,372.012,1035.698,578.242,358.265,1429.49,873.536,708.56,1390.726,879.741,712.456,1404.616,861.671,621.875,1427.969,865.649,640.164,1436.605,813.212,342.5,1407.686,831.676,363.604,1377.327,825.318,372.488,1370.247,804.255,283.858,1212.713,706.674,98.81,1201.255,706.496,70.36,1213.296,739.465,66.004,1131.47,578.58,103.377,1103.245,564.175,323.465,1483.874,563.099,459.095,1497.522,738.597,38.197,1276.447,753.591,101.131,1462.467,819.167,499.777,
1239.979,643.81,1055.649,1227.898,672.368,1063.497,1203.221,692.753,988.371,1202.816,666.925,975.901,1445.195,507.556,680.09,1498.866,529.225,711.105,1508.708,528.566,619.485,1482.416,517.726,621.543,1358.29,534.623,427.229,1384.494,533.294,398.523,1392.878,550.799,373.193,1303.534,541.766,384.587,1074.058,609.682,373.644,1037.748,613.13,368.614,1041.962,578.272,354.989,1426.621,874.05,708.279,1387.874,880.215,712.513,1400.97,862.266,621.819,1424.404,866.316,639.887,1430.493,813.829,341.951,1401.658,832.191,363.092,1371.338,825.736,372.232,1363.614,804.637,283.727,1204.749,706.781,99.471,1193.378,706.48,71.134,1204.806,739.909,67.006,1141.908,578.576,101.641,1110.177,564.343,321.157,1489.213,563.561,461.392,1489.255,738.696,37.968,1268.449,753.799,101.565,1457.945,819.802,499.188,
1239.637,643.834,1056.295,1227.532,672.335,1064.098,1202.774,692.718,989.029,1202.33,666.862,976.562,1447.789,507.934,682.175,1501.004,529.901,713.767,1512.024,529.078,622.304,1485.689,518.175,624.097,1363.819,535.034,428.06,1390.359,533.694,399.705,1399.114,551.188,374.488,1309.577,542.072,384.716,1079.987,609.771,370.588,1043.758,613.123,364.931,1048.289,578.276,351.399,1423.736,874.545,708.013,1385.036,880.688,712.636,1397.238,862.788,621.8,1420.754,866.92,639.621,1424.1,814.169,341.501,1395.556,832.659,362.733,1365.216,826.114,372.027,1356.918,805.04,283.652,1196.785,707.131,100.3,1184.75,707.018,72.148,1196.682,739.963,67.697,1152.507,578.668,99.821,1117.138,564.54,318.737,1494.374,564.019,463.861,1481.003,738.788,37.77,1260.413,753.999,102.031,1453.138,820.379,498.571,
1239.4,643.802,1056.963,1227.236,672.273,1064.839,1202.224,692.632,989.815,1201.921,666.746,977.287,1450.32,508.238,684.408,1503.057,530.542,716.55,1515.232,529.583,625.319,1488.935,518.559,626.701,1369.246,535.464,428.968,1396.213,534.11,400.942,1405.11,551.501,375.822,1315.626,542.356,384.862,1085.9,609.803,367.323,1049.794,613.101,361.016,1054.658,578.325,347.575,1420.811,875.002,707.777,1382.145,881.061,712.806,1393.481,863.252,621.843,1417.118,867.446,639.426,1417.718,814.63,340.925,1389.331,833.168,362.473,1359.117,826.48,371.881,1350.168,805.425,283.626,1188.794,707.287,101.049,1176.685,707.117,72.952,1188.557,740.062,68.372,1163.296,578.842,98.026,1124.112,564.714,316.113,1499.516,564.521,466.561,1472.692,738.913,37.554,1252.41,754.195,102.529,1448.069,820.933,497.957,
1239.119,643.765,1057.789,1226.995,672.216,1065.594,1201.796,692.52,990.625,1201.582,666.589,978.127,1452.49,508.597,686.803,1505.031,531.176,719.489,1518.333,530.016,628.455,1491.996,519.015,629.556,1374.635,535.887,429.9,1401.992,534.588,402.393,1411.343,551.934,377.372,1321.602,542.688,384.984,1091.762,609.631,363.872,1055.814,613.14,356.855,1061.035,578.239,343.491,1417.858,875.38,707.608,1379.224,881.445,713.014,1389.653,863.63,621.929,1413.367,867.968,639.244,1411.283,815.016,340.542,1383.07,833.629,362.201,1352.95,826.892,371.828,1343.334,805.771,283.657,1180.789,707.47,101.835,1168.616,707.209,73.782,1180.45,740.158,69.06,1174.436,579.342,95.806,1131.131,564.798,313.291,1504.322,564.902,469.312,1464.438,738.972,37.379,1244.247,754.446,103.115,1442.756,821.425,497.373,
1238.918,643.716,1058.664,1226.755,672.186,1066.527,1201.298,692.314,991.566,1201.236,666.421,979.072,1454.807,508.994,689.261,1506.913,531.799,722.534,1521.236,530.578,631.678,1494.941,519.444,632.498,1379.839,536.322,430.857,1407.607,534.995,403.807,1417.38,552.307,378.855,1327.462,543.032,385.155,1097.806,609.97,360.2,1061.861,613.007,352.517,1067.499,578.321,339.153,1414.854,875.702,707.408,1376.253,881.681,713.257,1385.745,863.975,622.054,1409.633,868.321,639.153,1404.747,815.404,340.184,1376.713,834.061,361.93,1346.685,827.303,371.786,1336.463,806.061,283.741,1172.782,707.666,102.639,1160.545,707.298,74.587,1172.355,740.243,69.837,1185.589,579.656,93.817,1138.193,564.773,310.303,1508.956,565.316,472.208,1456.168,739.098,37.236,1236.24,754.676,103.651,1437.251,821.878,496.835,
1238.789,643.651,1059.67,1226.572,672.075,1067.485,1201.137,692.116,992.474,1200.924,666.189,980.069,1457.129,509.298,691.845,1508.666,532.43,725.692,1524.029,531.249,635.011,1497.824,519.76,635.506,1384.923,536.748,431.822,1413.151,535.441,405.348,1423.402,552.752,380.429,1333.311,543.323,385.328,1103.811,610.03,356.203,1068.027,613.01,347.83,1073.953,578.353,334.587,1411.818,876.027,707.261,1373.288,881.973,713.545,1381.753,864.252,622.251,1405.85,868.636,639.065,1398.12,815.711,339.898,1370.261,834.537,361.73,1340.332,827.709,371.731,1329.523,806.369,283.853,1164.555,707.94,103.638,1152.506,707.449,75.516,1164.233,740.335,70.634,1196.762,580.151,91.448,1145.306,564.763,307.214,1513.445,565.633,475.19,1447.879,739.142,37.112,1228.255,754.855,104.22,1431.617,822.189,496.391,
1238.695,643.619,1060.742,1226.447,672.059,1068.571,1200.839,691.935,993.58,1200.66,666.008,981.219,1459.296,509.667,694.521,1510.344,532.997,728.899,1526.754,531.63,638.431,1500.507,520.222,638.669,1389.834,537.219,432.85,1418.541,535.844,406.826,1429.288,553.171,382.021,1339.061,543.606,385.435,1109.858,610.111,352.055,1074.23,613.02,342.951,1080.537,578.367,329.798,1408.727,876.314,707.174,1370.277,882.217,713.91,1377.727,864.494,622.48,1401.964,868.95,639.014,1391.416,815.897,339.593,1363.679,834.95,361.599,1333.902,827.958,371.828,1322.492,806.593,284.057,1156.586,708.22,104.57,1144.456,707.498,76.392,1156.209,740.42,71.414,1208.387,580.753,89.182,1152.461,564.585,303.97,1517.813,566.104,478.334,1439.648,739.143,36.991,1220.325,755.07,104.801,1425.981,822.619,495.712,
1238.681,643.637,1061.942,1226.336,672.084,1069.785,1200.654,691.792,994.761,1200.453,665.766,982.463,1461.362,509.948,697.301,1511.952,533.579,732.221,1529.302,532.322,641.984,1503.129,520.6,641.941,1394.615,537.639,433.868,1423.811,536.247,408.338,1435.003,553.571,383.665,1344.683,543.801,385.568,1115.95,610.173,347.659,1080.494,612.991,337.822,1087.166,578.369,324.755,1405.582,876.482,707.094,1367.223,882.324,714.27,1373.628,864.661,622.786,1398.013,869.13,639.048,1384.619,816.199,339.52,1357.072,835.103,361.584,1327.351,828.153,372.012,1315.368,806.774,284.327,1148.318,708.184,105.377,1136.22,707.783,77.682,1148.152,740.482,72.258,1220.186,581.436,86.913,1159.694,565.028,300.332,1521.988,566.464,481.55,1431.484,738.974,36.875,1212.267,755.229,105.709,1420.122,822.896,495.331,
1238.684,643.686,1063.283,1226.288,672.06,1071.02,1200.468,691.587,996.052,1200.337,665.556,983.77,1463.366,510.244,700.199,1513.459,534.131,735.604,1531.741,532.844,645.586,1505.699,520.893,645.246,1399.321,538.072,434.835,1428.994,536.632,409.866,1440.631,553.947,385.333,1350.287,544.094,385.632,1122.058,610.165,343.107,1086.866,613.013,332.478,1093.881,578.323,319.54,1402.423,876.692,707.058,1364.133,882.522,714.726,1369.449,864.735,623.144,1394.049,869.246,639.123,1377.761,816.431,339.512,1350.32,835.246,361.766,1320.71,828.267,372.327,1308.192,806.942,284.717,1140.46,708.34,106.368,1128.178,707.904,78.701,1140.178,740.688,73.267,1232.139,582.157,84.644,1167.018,565.151,296.637,1526.006,566.863,484.809,1423.19,739.14,36.734,1204.368,755.364,106.352,1414.242,823.064,495.08,
1238.774,643.71,1064.742,1226.252,672.089,1072.389,1200.307,691.406,997.418,1200.185,665.366,985.239,1465.279,510.562,703.135,1514.854,534.688,738.991,1534.068,533.312,649.196,1508.076,521.361,648.615,1403.863,538.482,435.758,1434.053,537.01,411.356,1446.153,554.3,387.088,1355.78,544.4,385.669,1128.258,610.261,338.315,1093.311,613.087,326.912,1100.674,578.305,314.066,1399.228,876.765,707.103,1361.018,882.511,715.23,1365.236,864.747,623.627,1390.078,869.311,639.272,1370.766,816.52,339.671,1343.502,835.382,361.983,1314.074,828.315,372.83,1300.963,807.076,285.225,1132.669,708.423,107.343,1120.142,708.02,79.812,1132.247,740.755,74.195,1244.288,582.947,82.413,1174.359,565.513,292.79,1529.81,567.194,488.154,1414.988,739.18,36.675,1196.486,755.481,107.083,1408.319,823.177,494.91,
1238.821,643.794,1066.277,1226.311,672.188,1073.906,1200.212,691.249,998.941,1200.127,665.155,986.779,1467.027,510.812,706.151,1516.106,535.245,742.447,1536.299,533.768,652.916,1510.426,521.633,652.09,1408.315,538.914,436.668,1439.043,537.389,412.874,1451.588,554.675,388.805,1361.027,544.64,385.656,1134.539,610.349,333.383,1099.856,613.156,321.162,1107.519,578.437,308.407,1396.008,876.85,707.191,1357.88,882.533,715.791,1360.981,864.719,624.148,1386.06,869.297,639.474,1363.757,816.637,339.911,1336.616,835.472,362.444,1307.29,828.299,373.427,1293.67,807.145,285.834,1124.891,708.521,108.411,1112.21,708.155,81.011,1124.325,740.853,75.236,1256.603,583.714,80.176,1181.74,565.944,288.732,1533.425,567.52,491.496,1406.763,739.204,36.557,1188.691,755.569,107.854,1402.344,823.214,494.902,
1238.902,643.894,1067.985,1226.374,672.291,1075.537,1200.16,691.143,1000.531,1200.076,665.039,988.473,1468.798,511.027,709.238,1517.247,535.746,745.919,1538.371,534.227,656.611,1512.589,522.084,655.507,1412.557,539.296,437.572,1443.821,537.741,414.353,1456.913,555.028,390.546,1366.5,545.136,385.318,1140.89,610.442,328.216,1106.472,613.26,315.162,1114.469,578.685,302.418,1392.771,876.874,707.346,1354.75,882.539,716.466,1356.675,864.606,624.771,1381.982,869.262,639.772,1356.713,816.741,340.319,1329.634,835.548,363.004,1300.528,828.171,374.287,1286.353,807.186,286.576,1117.217,708.6,109.585,1104.27,708.308,82.315,1116.453,740.959,76.332,1269.046,584.496,77.978,1189.144,566.281,284.44,1536.868,567.801,494.861,1398.573,739.21,36.496,1180.918,755.653,108.729,1396.325,823.143,495.004,
1238.989,644.04,1069.737,1226.455,672.431,1077.263,1200.159,690.995,1002.216,1200.063,664.884,990.199,1470.454,511.259,712.385,1518.464,536.327,749.463,1540.304,534.708,660.338,1514.789,522.459,658.941,1416.717,539.696,438.404,1448.469,538.097,415.817,1462.104,555.29,392.317,1371.805,545.356,385.147,1147.352,610.57,322.887,1113.275,613.362,308.945,1121.571,578.797,296.366,1389.498,876.82,707.572,1351.597,882.416,717.168,1352.357,864.424,625.484,1377.869,869.059,640.147,1349.601,816.743,340.829,1322.622,835.48,363.607,1293.634,827.815,374.945,1278.912,807.188,287.458,1109.507,708.678,110.782,1096.397,708.439,83.653,1108.613,741.09,77.542,1281.586,585.312,75.865,1196.638,566.579,280.168,1540.008,568.012,498.31,1390.399,739.211,36.425,1173.215,755.736,109.67,1390.242,823.018,495.242,
1239.145,644.201,1071.595,1226.637,672.65,1079.05,1200.166,690.909,1003.944,1200.131,664.752,992.039,1471.997,511.467,715.52,1519.704,536.887,753.045,1542.428,535.307,664.118,1516.854,522.859,662.336,1420.721,540.018,439.133,1453.002,538.432,417.272,1467.206,555.655,394.03,1377.062,545.623,384.914,1153.882,610.73,317.388,1120.183,613.537,302.581,1128.692,578.715,290.268,1386.23,876.743,707.848,1348.459,882.268,717.979,1348.009,864.203,626.27,1373.71,868.874,640.596,1342.523,816.805,341.521,1315.599,835.474,364.467,1286.562,828.18,376.202,1271.598,807.134,288.434,1101.935,708.778,112.029,1088.531,708.588,85.036,1100.787,741.199,78.84,1294.255,586.046,73.859,1204.29,566.989,275.805,1543.249,568.336,501.808,1382.223,739.256,36.371,1165.521,755.823,110.677,1384.145,822.847,495.604,
1239.299,644.413,1073.554,1226.849,672.852,1080.885,1200.311,690.855,1005.762,1200.26,664.64,993.975,1473.483,511.69,718.736,1520.655,537.323,756.716,1544.196,535.804,667.837,1518.731,523.246,665.813,1424.87,540.362,439.835,1457.58,538.686,418.562,1472.313,556.0,395.851,1382.288,545.856,384.546,1160.542,610.913,311.68,1127.233,613.75,296.041,1136.177,578.896,283.576,1382.921,876.602,708.221,1345.297,882.051,718.843,1343.623,863.909,627.182,1369.584,868.597,641.142,1335.475,816.941,342.219,1308.557,835.323,365.469,1279.601,827.997,377.254,1264.297,807.066,289.494,1094.412,708.934,113.412,1080.692,708.772,86.59,1093.037,741.332,80.191,1307.155,586.91,71.793,1212.031,567.319,271.278,1546.459,568.701,505.302,1374.081,739.243,36.277,1157.849,755.884,111.738,1378.058,822.592,496.128,
1239.657,644.653,1075.525,1227.107,673.122,1082.809,1200.387,690.798,1007.678,1200.414,664.561,995.921,1474.892,511.919,721.945,1521.747,537.811,760.205,1545.877,536.212,671.533,1520.508,523.495,669.343,1428.713,540.814,440.275,1461.857,538.995,419.868,1477.015,556.595,397.398,1387.436,545.998,384.151,1167.184,611.151,305.853,1134.415,613.949,289.358,1143.605,579.289,277.382,1379.646,876.418,708.666,1342.149,881.767,719.776,1339.268,863.55,628.176,1365.442,868.313,641.75,1328.319,816.848,343.188,1301.523,835.14,366.496,1272.756,827.877,378.355,1257.034,806.973,290.695,1086.929,709.171,114.971,1072.966,708.982,88.263,1085.322,741.476,81.658,1320.162,587.781,69.819,1219.916,567.684,266.66,1549.025,568.942,508.72,1365.959,739.246,36.268,1150.235,755.965,112.892,1371.902,822.313,496.733,
1239.94,644.867,1077.606,1227.374,673.396,1084.783,1200.554,690.844,1009.647,1200.546,664.521,997.987,1476.222,512.124,725.152,1522.897,538.209,763.601,1547.467,536.632,675.174,1522.152,523.806,672.882,1432.333,541.055,440.795,1466.222,539.386,421.216,1481.716,556.837,398.998,1392.618,546.379,383.674,1174.237,611.297,299.813,1141.749,614.185,282.565,1151.489,579.918,270.435,1376.36,876.218,709.2,1338.998,881.48,720.814,1334.896,863.163,629.282,1361.31,867.938,642.482,1321.249,816.693,344.337,1294.542,835.008,367.686,1265.824,827.65,379.706,1249.721,806.896,292.044,1079.521,709.391,116.626,1065.854,708.875,89.654,1077.651,741.657,83.269,1333.288,588.659,67.95,1227.86,568.061,261.94,1551.499,568.939,512.017,1357.754,739.439,36.217,1142.682,756.064,114.114,1365.773,821.973,497.505,
1240.148,645.117,1079.782,1227.592,673.679,1086.899,1200.739,690.797,1011.678,1200.753,664.485,1000.142,1477.55,512.292,728.384,1523.959,538.754,767.047,1548.902,537.066,678.842,1523.887,524.637,676.435,1435.834,541.276,441.266,1470.278,539.679,422.433,1486.331,557.06,400.598,1397.627,546.547,383.128,1181.463,611.519,293.656,1149.283,614.358,275.68,1159.351,580.449,263.786,1373.083,875.977,709.811,1335.892,881.147,721.935,1330.575,862.729,630.484,1357.16,867.531,643.312,1314.205,816.49,345.584,1287.593,834.802,369.059,1258.941,827.382,381.165,1242.507,806.775,293.527,1072.15,709.703,118.483,1058.291,709.09,91.524,1070.051,741.865,85.002,1346.544,589.561,66.174,1235.968,568.487,257.147,1553.69,569.103,515.414,1349.655,739.422,36.167,1135.231,756.191,115.488,1359.648,821.592,498.387,
1240.487,645.427,1082.012,1227.922,673.975,1089.014,1200.978,690.751,1013.767,1201.055,664.428,1002.302,1478.713,512.508,731.625,1524.803,539.212,770.49,1550.378,537.169,682.207,1525.234,524.447,680.065,1439.259,541.646,441.613,1474.195,539.926,423.542,1490.981,557.194,402.065,1402.589,546.818,382.503,1188.677,611.817,287.423,1157.036,614.732,268.509,1167.555,580.757,256.318,1369.839,875.715,710.523,1332.789,880.787,723.137,1326.27,862.278,631.756,1353.054,867.123,644.228,1307.296,816.416,346.916,1280.733,834.495,370.526,1252.162,827.094,382.693,1235.391,806.682,295.125,1064.888,709.985,120.378,1050.785,709.296,93.557,1062.5,742.09,86.867,1359.866,590.393,64.449,1244.174,568.898,252.294,1555.776,569.311,518.675,1341.591,739.384,36.124,1127.877,756.331,116.94,1353.555,821.225,499.389,
1240.913,645.773,1084.32,1228.28,674.329,1091.221,1201.294,690.834,1015.909,1201.274,664.407,1004.575,1479.84,512.715,734.848,1525.658,539.671,773.885,1551.675,537.717,685.805,1526.566,524.691,683.468,1442.614,541.882,441.795,1477.985,540.095,424.63,1495.327,557.312,403.598,1407.508,547.127,381.768,1196.015,612.238,281.055,1164.932,615.214,261.294,1175.656,580.643,249.564,1366.607,875.436,711.304,1329.732,880.407,724.42,1322.001,861.81,633.165,1348.97,866.663,645.248,1300.414,816.213,348.302,1274.029,834.459,372.127,1245.472,826.93,384.407,1228.381,806.604,296.811,1057.669,710.347,122.466,1043.377,709.518,95.68,1055.037,742.293,88.818,1373.296,591.214,62.81,1252.491,569.351,247.354,1557.561,569.47,521.91,1333.455,739.392,36.062,1120.572,756.478,118.485,1347.558,820.86,500.477,
1241.277,646.089,1086.643,1228.643,674.616,1093.385,1201.554,690.799,1018.098,1201.592,664.387,1006.883,1480.942,512.887,738.05,1526.445,540.078,777.291,1552.837,538.113,689.281,1527.814,524.921,686.898,1445.837,542.061,441.874,1481.621,540.258,425.651,1499.504,557.355,405.06,1412.355,547.425,380.968,1203.563,612.687,274.563,1172.998,615.702,253.949,1184.114,581.401,242.56,1363.43,875.132,712.165,1326.707,880.019,725.762,1317.844,861.291,634.503,1345.014,866.382,646.234,1293.568,816.049,349.78,1267.377,834.225,373.771,1238.87,826.733,386.147,1221.478,806.54,298.624,1050.517,710.682,124.675,1036.002,709.76,97.937,1047.616,742.522,90.933,1386.716,591.946,61.208,1260.988,569.887,242.355,1559.156,569.611,525.057,1324.979,739.51,35.75,1113.342,756.673,120.103,1341.633,820.468,501.724,
1241.564,646.324,1089.025,1229.013,674.895,1095.687,1201.903,690.787,1020.327,1201.986,664.342,1009.167,1481.918,513.083,741.231,1527.204,540.508,780.617,1553.906,538.558,692.655,1528.956,525.238,690.238,1448.908,542.226,441.647,1485.127,540.439,426.379,1503.619,557.486,406.539,1417.169,547.721,380.055,1211.285,613.187,268.011,1181.306,616.252,246.55,1192.736,581.917,235.372,1360.306,874.766,713.125,1323.75,879.561,727.218,1313.727,860.81,636.05,1341.039,865.91,647.446,1286.692,815.741,351.666,1260.904,834.037,375.509,1232.317,826.501,387.992,1214.653,806.501,300.534,1043.457,711.086,126.999,1028.722,710.012,100.362,1040.27,742.744,93.178,1400.335,592.727,59.829,1269.576,570.427,237.327,1560.468,569.646,528.077,1316.95,739.555,35.62,1106.176,756.868,121.826,1335.832,820.097,503.077,
1241.994,646.561,1091.436,1229.522,675.233,1097.997,1202.299,690.888,1022.573,1202.289,664.366,1011.55,1482.777,513.398,744.34,1527.878,540.898,783.872,1554.911,539.015,696.007,1529.999,525.542,693.543,1451.893,542.455,441.531,1488.561,540.577,427.299,1507.469,557.726,407.958,1421.939,548.021,379.103,1219.254,613.545,261.407,1189.733,616.872,238.938,1201.442,582.517,228.099,1357.229,874.409,714.153,1320.844,879.122,728.693,1309.692,860.348,637.704,1337.163,865.489,648.754,1279.966,815.464,353.574,1254.44,833.882,377.384,1225.89,826.347,389.974,1207.926,806.51,302.556,1036.48,711.486,129.446,1021.53,710.299,102.923,1032.996,743.0,95.547,1414.009,593.421,58.578,1278.319,570.948,232.279,1561.673,569.862,531.209,1308.855,739.599,35.564,1099.074,757.082,123.608,1330.195,819.761,504.549,
1242.463,646.791,1093.807,1229.96,675.53,1100.364,1202.841,690.93,1024.952,1202.79,664.346,1013.95,1483.62,513.616,747.407,1528.51,541.308,787.074,1555.813,539.366,699.239,1530.892,525.914,696.749,1454.811,542.602,441.355,1491.88,540.675,428.091,1511.298,557.785,409.295,1426.594,548.284,378.107,1227.34,614.097,254.737,1198.421,617.52,231.47,1210.472,583.174,220.917,1354.201,873.987,715.28,1317.993,878.73,730.254,1305.77,859.924,639.43,1333.376,865.071,650.142,1273.59,815.429,355.38,1248.102,833.788,379.373,1219.581,826.239,392.027,1201.301,806.571,304.666,1029.563,711.868,132.038,1014.36,710.587,105.607,1025.797,743.28,98.018,1427.771,594.077,57.468,1287.153,571.545,227.219,1562.638,569.973,534.122,1300.901,739.631,35.408,1092.095,757.336,125.487,1324.646,819.432,506.15,
1242.969,647.045,1096.251,1230.41,675.774,1102.666,1203.268,690.897,1027.262,1203.248,664.345,1016.351,1484.309,513.866,750.395,1529.089,541.665,790.141,1556.546,539.997,702.278,1531.694,526.101,699.808,1457.612,542.72,441.025,1495.018,540.738,428.768,1515.016,557.828,410.602,1431.211,548.562,377.024,1235.654,614.718,247.995,1207.366,618.243,223.94,1219.683,583.827,213.607,1351.263,873.646,716.464,1315.236,878.371,731.863,1301.923,859.512,641.24,1329.681,864.657,651.616,1267.255,815.43,357.315,1241.864,833.732,381.437,1213.337,826.174,394.158,1194.757,806.63,306.886,1022.748,712.294,134.764,1007.345,710.892,108.43,1018.655,743.595,100.633,1441.571,594.693,56.5,1296.2,572.13,222.076,1563.4,570.058,536.953,1292.898,739.817,35.227,1085.219,757.626,127.453,1319.315,819.169,507.8,
1243.511,647.357,1098.656,1230.974,676.063,1105.046,1203.752,690.989,1029.576,1203.617,664.338,1018.783,1484.973,514.118,753.298,1529.622,542.019,793.141,1557.293,540.49,705.219,1532.375,526.674,702.8,1460.285,542.846,440.618,1498.041,540.799,429.421,1518.552,557.86,411.884,1435.795,548.799,375.859,1244.107,615.347,241.198,1216.54,619.035,216.368,1229.125,584.635,206.33,1348.399,873.318,717.719,1312.554,878.032,733.534,1298.151,859.126,643.136,1326.069,864.338,653.159,1261.159,815.303,359.165,1235.405,833.407,383.609,1207.197,826.133,396.39,1188.31,806.741,309.197,1016.018,712.748,137.53,1000.373,711.247,111.362,1011.597,743.884,103.3,1455.427,595.218,55.665,1305.316,572.722,217.01,1564.022,570.137,539.664,1285.011,740.068,35.134,1078.425,757.938,129.48,1314.176,818.931,509.457,
1243.947,647.575,1101.17,1231.439,676.352,1107.403,1204.297,691.029,1031.918,1204.207,664.343,1021.162,1485.499,514.359,756.111,1530.061,542.381,795.969,1557.789,541.083,708.02,1532.93,526.888,705.626,1462.897,542.958,440.077,1500.946,540.863,430.038,1521.994,557.881,413.108,1440.356,549.028,374.634,1252.765,616.048,234.423,1226.08,619.558,208.858,1238.728,585.335,199.147,1345.627,873.259,719.083,1309.961,877.751,735.258,1294.517,859.258,645.029,1322.504,864.656,654.757,1254.841,815.407,361.503,1229.359,833.448,385.812,1201.163,826.141,398.692,1181.959,806.87,311.558,1009.378,713.245,140.449,993.431,711.633,114.472,1004.623,744.233,106.103,1469.323,595.724,54.99,1314.538,573.326,211.92,1564.371,570.173,542.243,1276.896,739.873,34.735,1071.75,758.294,131.599,1309.063,818.778,511.214,
1244.52,647.784,1103.609,1232.043,676.611,1109.743,1204.773,691.039,1034.282,1204.566,664.392,1023.586,1485.972,514.61,758.816,1530.437,542.697,798.717,1558.202,541.422,710.802,1533.413,527.219,708.351,1465.475,543.034,439.436,1503.749,540.878,430.538,1525.376,557.894,414.224,1444.838,549.248,373.372,1261.617,616.791,227.65,1235.678,620.399,201.318,1248.516,586.163,191.973,1342.943,873.028,720.444,1307.449,877.49,737.01,1290.968,858.988,647.012,1319.1,864.369,656.394,1248.818,815.603,363.641,1223.401,833.499,388.071,1195.246,826.228,401.07,1175.704,807.099,313.965,1002.868,713.753,143.465,986.756,711.935,117.577,997.723,744.566,108.969,1483.269,596.175,54.476,1323.881,573.928,206.848,1564.652,570.167,544.691,1268.994,739.977,34.544,1065.128,758.693,133.762,1304.055,818.719,512.987,
1244.992,648.006,1105.983,1232.59,676.871,1112.134,1205.344,691.132,1036.567,1205.179,664.361,1026.015,1486.305,514.914,761.397,1530.8,542.988,801.317,1558.397,541.101,713.606,1533.702,527.476,711.005,1467.982,543.104,438.709,1506.452,540.908,430.946,1528.636,557.901,415.284,1449.347,549.439,372.056,1270.665,617.527,220.887,1245.534,621.289,193.834,1258.511,587.045,184.789,1340.335,872.826,721.829,1305.029,877.266,738.799,1287.566,858.772,648.999,1315.777,864.15,658.086,1242.834,815.742,365.836,1217.544,833.608,390.396,1189.45,826.308,403.514,1169.558,807.355,316.477,996.457,714.306,146.51,980.06,712.336,120.865,990.898,744.886,111.916,1497.195,596.569,54.157,1333.388,574.514,201.853,1564.74,570.105,547.013,1260.999,740.134,34.238,1058.595,759.116,135.985,1299.189,818.642,514.841,
