PEL_1 X,PEL_1 Y,PEL_1 Z,PEL_2 X,PEL_2 Y,PEL_2 Z,PEL_3 X,PEL_3 Y,PEL_3 Z,PEL_4 X,PEL_4 Y,PEL_4 Z,R_TH1 X,R_TH1 Y,R_TH1 Z,R_TH2 X,R_TH2 Y,R_TH2 Z,R_TH3 X,R_TH3 Y,R_TH3 Z,R_TH4 X,R_TH4 Y,R_TH4 Z,R_SK1 X,R_SK1 Y,R_SK1 Z,R_SK2 X,R_SK2 Y,R_SK2 Z,R_SK3 X,R_SK3 Y,R_SK3 Z,R_SK4 X,R_SK4 Y,R_SK4 Z,R_FCC1 X,R_FCC1 Y,R_FCC1 Z,R_FCC2 X,R_FCC2 Y,R_FCC2 Z,R_FCL X,R_FCL Y,R_FCL Z,L_TH1 X,L_TH1 Y,L_TH1 Z,L_TH2 X,L_TH2 Y,L_TH2 Z,L_TH3 X,L_TH3 Y,L_TH3 Z,L_TH4 X,L_TH4 Y,L_TH4 Z,L_SK1 X,L_SK1 Y,L_SK1 Z,L_SK2 X,L_SK2 Y,L_SK2 Z,L_SK3 X,L_SK3 Y,L_SK3 Z,L_SK4 X,L_SK4 Y,L_SK4 Z,L_FCC1 X,L_FCC1 Y,L_FCC1 Z,L_FCC2 X,L_FCC2 Y,L_FCC2 Z,L_FCL X,L_FCL Y,L_FCL Z,R_BP X,R_BP Y,R_BP Z,R_AKL_OUT X,R_AKL_OUT Y,R_AKL_OUT Z,R_KNEE_OUT X,R_KNEE_OUT Y,R_KNEE_OUT Z,L_BP X,L_BP Y,L_BP Z,L_AKL_OUT X,L_AKL_OUT Y,L_AKL_OUT Z,L_KNEE_OUT X,L_KNEE_OUT Y,L_KNEE_OUT Z,Unnamed: 96
902.322,638.741,1155.211,893.376,668.313,1163.409,867.804,691.11,1089.573,864.524,665.406,1077.275,1058.611,520.309,795.012,1117.858,532.105,821.069,1121.039,520.051,729.947,1093.459,514.388,734.372,981.62,549.754,561.757,1004.674,544.545,530.785,1011.273,560.741,502.984,922.841,553.855,523.263,724.059,618.822,545.324,676.544,629.657,551.48,683.159,587.467,543.078,1087.163,863.72,882.741,1050.795,879.156,886.256,1066.866,872.239,795.2,1089.165,867.801,813.95,1097.208,781.142,415.239,1077.808,811.812,433.834,1047.309,816.18,442.685,1029.687,789.071,358.479,870.134,690.193,180.528,857.931,692.943,138.869,874.829,726.356,139.001,680.973,574.638,249.921,732.413,568.823,486.153,1145.062,578.055,558.608,1166.894,711.132,125.282,939.723,739.959,181.884,1111.053,808.183,567.174,
902.221,638.542,1155.583,893.283,668.106,1163.779,867.201,690.687,1090.027,863.94,665.013,1077.846,1061.529,519.704,796.095,1120.252,531.731,823.149,1125.145,519.568,732.118,1097.495,513.966,736.081,988.464,549.108,562.097,1011.772,544.237,531.261,1018.666,560.647,503.722,930.015,553.546,523.079,730.607,618.067,543.733,682.967,628.824,549.415,689.841,586.676,540.692,1084.815,864.015,881.357,1048.521,879.402,885.384,1063.362,872.71,794.123,1085.892,868.215,812.553,1089.201,781.994,413.086,1069.786,812.479,431.839,1039.406,816.752,441.143,1020.972,789.661,357.119,860.501,690.258,180.386,848.171,692.917,138.792,865.065,726.357,138.823,691.755,575.858,247.462,739.938,568.592,484.347,1151.733,577.831,560.748,1157.069,711.167,124.265,930.176,740.176,181.535,1103.733,809.125,564.952,
902.113,638.514,1156.063,893.203,668.048,1164.253,866.663,690.578,1090.666,863.368,664.737,1078.516,1064.319,519.21,797.353,1122.568,531.402,825.404,1129.004,519.233,734.498,1101.306,513.52,737.954,995.158,548.497,562.522,1018.828,543.985,531.904,1025.996,560.601,504.592,937.174,553.281,522.991,737.132,617.422,541.924,689.405,627.802,547.047,696.458,585.987,538.032,1082.409,864.223,879.946,1046.141,879.511,884.543,1059.727,873.134,793.056,1082.504,868.655,811.161,1080.897,782.844,411.248,1061.564,813.166,430.132,1031.215,817.235,439.886,1012.083,790.241,356.039,850.864,690.356,180.327,838.4,692.965,138.747,855.254,726.329,138.669,702.733,577.136,244.772,747.465,568.333,482.306,1158.586,577.743,563.341,1146.99,711.509,123.118,920.588,740.374,181.227,1096.331,809.921,562.898,
902.038,638.601,1156.693,893.026,668.123,1164.847,866.053,690.37,1091.303,862.826,664.602,1079.208,1067.004,518.807,798.937,1124.713,531.078,827.816,1132.72,518.824,737.071,1105.04,513.087,740.077,1001.748,548.009,563.032,1025.78,543.746,532.709,1033.255,560.538,505.593,944.505,553.027,523.335,743.614,616.757,539.794,695.81,627.087,544.204,703.036,585.318,535.007,1079.946,864.366,878.537,1043.724,879.596,883.747,1055.94,873.48,792.019,1078.985,868.925,809.838,1072.532,783.742,409.678,1053.114,813.783,428.77,1022.909,817.741,438.961,1003.041,790.813,355.232,841.233,690.459,180.327,828.699,692.84,138.792,845.456,726.294,138.571,713.935,578.474,241.848,755.008,568.153,480.024,1165.269,577.711,566.137,1137.074,711.624,122.163,910.976,740.55,180.967,1088.923,810.6,561.075,
901.869,638.766,1157.486,892.84,668.364,1165.577,865.752,690.444,1092.089,862.386,664.633,1080.075,1069.531,518.604,800.656,1126.775,530.788,830.444,1136.238,518.229,739.858,1108.479,512.805,742.408,1008.179,547.512,563.685,1032.6,543.56,533.603,1040.397,560.505,506.685,951.443,552.932,523.292,750.071,616.217,537.398,702.186,626.496,541.134,709.596,584.759,531.715,1077.392,864.507,877.177,1041.242,879.696,882.936,1052.074,873.643,791.069,1075.405,869.131,808.571,1064.014,784.651,408.492,1044.62,814.43,427.698,1014.475,818.142,438.285,993.987,791.354,354.7,831.625,690.593,180.459,818.958,692.824,138.905,835.677,726.348,138.548,725.157,580.041,238.755,762.554,567.97,477.529,1171.784,577.669,569.282,1127.175,711.724,121.232,901.355,740.731,180.802,1081.535,811.098,559.542,
901.6,639.024,1158.345,892.67,668.675,1166.446,865.333,690.524,1092.895,862.013,664.687,1080.946,1071.91,518.34,802.568,1128.709,530.529,833.244,1139.581,517.997,742.779,1111.772,512.34,744.93,1014.455,547.119,564.385,1039.298,543.42,534.64,1047.499,560.518,507.968,958.279,552.898,523.289,756.492,615.733,534.76,708.542,625.918,537.613,716.127,584.309,528.116,1074.789,864.688,875.846,1038.704,879.704,882.236,1048.138,873.665,790.21,1071.741,869.133,807.406,1055.462,785.447,407.576,1036.035,815.005,426.889,1005.945,818.551,437.796,985.032,791.711,354.378,822.042,690.784,180.606,809.184,692.843,139.092,825.917,726.316,138.581,736.9,581.217,235.497,770.101,567.775,474.766,1178.1,577.533,572.798,1117.242,711.748,120.275,891.725,740.901,180.704,1074.142,811.451,558.31,
901.276,639.424,1159.327,892.415,669.065,1167.336,864.966,690.777,1093.81,861.681,664.866,1081.886,1074.117,518.29,804.733,1129.909,530.146,836.19,1142.719,518.151,745.879,1114.899,512.23,747.627,1020.611,546.837,565.16,1045.899,543.319,535.824,1054.497,560.576,509.358,965.019,552.887,523.218,762.865,615.27,531.821,714.883,625.529,533.878,722.616,583.916,524.258,1072.089,864.755,874.665,1036.062,879.754,881.592,1044.09,873.601,789.454,1067.968,869.113,806.348,1047.063,785.689,406.611,1027.396,815.48,426.336,997.393,818.822,437.552,976.059,791.608,353.983,812.508,690.946,180.875,799.455,692.858,139.4,816.148,726.767,140.07,748.817,582.897,232.471,777.65,567.715,471.837,1184.136,577.489,576.479,1107.357,711.772,119.379,882.166,741.075,180.659,1066.729,811.665,557.397,
900.89,639.836,1160.432,891.996,669.479,1168.325,864.748,691.086,1094.722,861.376,665.157,1082.902,1076.226,518.331,807.023,1131.562,530.043,839.331,1145.277,518.184,748.719,1117.905,512.201,750.444,1026.542,546.555,565.869,1052.231,543.356,536.898,1061.372,560.566,510.802,971.643,552.932,523.167,769.205,614.976,528.632,721.217,625.22,529.85,729.095,583.645,520.078,1069.333,864.799,873.613,1033.342,879.659,881.111,1040.012,873.481,788.862,1064.156,869.108,805.417,1038.507,786.172,406.122,1018.829,815.801,425.973,988.835,819.004,437.43,967.234,791.904,353.829,803.034,691.73,181.567,789.748,692.993,139.898,806.404,726.761,140.088,760.829,584.347,228.849,785.177,567.671,468.759,1190.034,577.399,580.306,1097.401,711.707,118.416,872.652,741.229,180.679,1059.276,811.715,556.752,
900.672,640.292,1161.573,891.783,669.981,1169.404,864.468,691.321,1095.724,861.121,665.421,1083.979,1078.216,518.358,809.484,1133.159,529.951,842.567,1148.121,518.111,752.171,1120.751,512.199,753.41,1032.275,546.507,566.789,1058.529,543.345,538.244,1068.139,560.58,512.449,978.235,552.638,523.024,775.532,614.716,525.203,727.534,624.976,525.494,735.563,583.45,515.68,1066.507,864.773,872.762,1030.563,879.511,880.812,1035.869,873.316,788.479,1060.231,868.976,804.705,1030.023,786.541,405.871,1010.282,815.948,425.786,980.375,819.037,437.414,958.252,791.957,354.168,793.572,692.13,182.202,780.05,693.177,140.471,796.728,726.883,140.266,773.031,585.715,225.035,792.693,567.619,465.487,1195.633,577.397,584.336,1087.473,711.692,117.539,863.158,741.381,180.781,1051.84,811.62,556.368,
900.551,640.788,1162.815,891.666,670.499,1170.606,864.289,691.635,1096.867,860.947,665.665,1085.167,1080.112,518.441,812.01,1134.685,529.932,845.944,1150.896,518.019,755.7,1123.359,512.514,756.465,1037.861,546.499,567.684,1064.743,543.366,539.622,1074.725,560.432,514.198,984.614,552.721,522.946,781.819,614.5,521.504,733.854,624.878,520.838,742.019,583.392,510.95,1063.644,864.78,872.117,1027.756,879.406,880.702,1031.704,873.034,788.294,1056.347,868.867,804.047,1021.491,786.631,405.721,1001.805,815.881,425.698,971.938,818.882,437.577,949.577,791.866,354.362,784.137,692.582,182.897,770.349,693.444,141.287,787.038,727.042,140.621,785.256,587.202,220.803,800.195,567.553,462.035,1201.27,577.496,588.738,1077.544,711.628,116.726,853.695,741.536,181.038,1044.426,811.354,556.23,
900.474,641.243,1164.19,891.623,670.997,1171.907,864.157,691.958,1098.157,860.752,665.916,1086.511,1081.949,518.594,814.758,1136.152,529.928,849.423,1153.518,518.188,759.303,1126.006,512.577,759.786,1043.487,546.332,568.575,1070.745,543.447,541.145,1081.418,561.002,515.704,990.949,552.765,522.893,788.099,614.417,517.58,740.185,624.844,515.939,748.459,583.392,506.012,1060.806,864.708,871.637,1024.934,879.201,880.752,1027.526,872.657,788.33,1052.443,868.593,803.66,1013.04,786.513,405.617,993.456,815.634,425.865,963.644,818.605,437.872,940.876,791.802,354.7,774.537,693.157,184.068,760.72,693.774,142.292,777.449,727.333,141.197,797.722,588.621,216.779,808.065,567.553,457.924,1206.365,577.477,593.057,1067.588,711.538,115.907,844.247,741.696,181.433,1037.025,810.992,556.302,
900.484,641.721,1165.629,891.628,671.464,1173.336,864.034,692.136,1099.592,860.583,666.141,1088.035,1083.703,518.735,817.596,1137.543,529.923,853.013,1155.97,518.297,763.001,1128.04,512.75,762.88,1048.827,546.349,569.522,1076.647,543.572,542.691,1087.881,561.145,517.464,997.231,552.897,522.788,794.388,614.328,513.41,746.535,624.887,510.771,754.937,583.53,500.833,1057.918,864.655,871.373,1022.146,878.977,881.004,1023.366,872.22,788.581,1048.552,868.332,803.478,1004.619,786.232,405.757,985.153,815.233,426.175,955.412,818.252,438.321,932.231,791.742,355.179,765.236,693.714,185.182,751.117,694.167,143.495,767.862,727.656,142.018,810.696,589.856,212.685,815.578,567.854,454.079,1211.293,577.407,597.389,1057.631,711.446,115.196,834.896,741.898,182.037,1029.615,810.502,556.554,
900.537,642.153,1167.275,891.702,671.914,1174.866,863.951,692.425,1101.157,860.407,666.372,1089.703,1085.407,518.919,820.595,1138.891,529.912,856.654,1158.378,518.407,766.91,1130.442,512.757,766.227,1054.008,546.526,570.476,1082.197,544.047,544.028,1094.338,561.307,519.627,1003.307,553.049,522.65,800.724,614.403,508.995,752.955,625.152,505.34,761.442,583.716,495.394,1055.127,864.477,871.258,1019.401,878.723,881.416,1019.264,871.775,789.03,1044.721,868.001,803.444,996.18,785.761,406.038,976.974,814.765,426.646,947.114,817.597,439.695,923.626,791.688,355.805,756.206,694.831,186.917,741.579,694.597,144.897,758.411,728.009,143.025,824.244,591.293,208.791,823.534,568.118,450.334,1215.988,577.367,601.842,1047.763,711.371,114.49,825.576,742.098,182.814,1022.158,809.941,556.933,
900.651,642.546,1168.944,891.839,672.369,1176.454,863.8,692.571,1102.745,860.35,666.543,1091.444,1087.092,519.1,823.635,1140.203,529.992,860.397,1160.673,518.279,770.907,1132.762,512.987,769.833,1059.03,546.71,571.475,1087.343,544.248,545.446,1100.409,561.538,521.429,1009.295,553.29,522.54,807.047,614.488,504.407,759.434,625.449,499.662,767.964,584.052,489.828,1052.284,864.264,871.368,1016.687,878.385,882.009,1015.172,871.247,789.629,1040.902,867.582,803.612,987.861,785.278,406.535,968.759,814.187,427.313,938.679,817.122,440.222,914.996,791.623,356.597,747.228,695.511,188.431,732.151,695.04,146.51,749.004,728.303,144.274,837.588,592.456,204.632,831.065,568.51,446.093,1220.488,577.37,606.309,1037.83,711.209,113.713,816.361,742.307,183.7,1014.635,809.328,557.428,
900.85,642.998,1170.764,892.067,672.796,1178.171,863.938,692.781,1104.505,860.363,666.663,1093.276,1088.679,519.322,826.887,1141.462,530.041,864.201,1162.991,518.556,774.793,1135.009,513.202,773.464,1063.856,547.11,572.387,1092.454,544.713,547.403,1106.739,561.744,523.896,1015.532,553.532,521.993,813.378,614.697,499.586,765.969,625.852,493.757,774.521,584.582,484.022,1049.507,863.975,871.566,1014.033,878.024,882.753,1011.179,870.673,790.415,1037.029,866.943,804.337,979.539,784.708,407.269,960.682,813.625,428.288,930.609,816.633,441.193,906.349,791.422,357.691,738.504,696.417,190.164,722.845,695.456,148.314,739.622,728.525,145.936,850.253,593.169,200.252,838.666,568.996,441.667,1224.734,577.387,610.851,1027.982,711.047,112.96,807.292,742.53,184.688,1007.045,808.648,558.091,
901.063,643.35,1172.71,892.309,673.208,1180.016,864.01,692.908,1106.306,860.454,666.758,1095.205,1090.272,519.498,830.15,1142.72,530.159,868.027,1165.209,518.547,778.941,1137.164,513.346,777.209,1068.357,547.806,573.025,1097.757,544.858,549.087,1112.582,561.929,525.74,1021.391,553.785,521.664,819.579,614.845,494.203,772.395,626.236,487.323,781.099,585.246,478.325,1046.838,863.617,871.892,1011.481,877.642,883.588,1006.172,869.04,791.391,1033.311,866.014,804.835,971.329,784.202,408.263,952.225,812.908,429.094,922.624,816.024,442.79,897.475,790.622,359.189,729.804,696.97,191.933,713.686,695.862,150.316,730.505,729.422,148.383,864.122,594.172,196.163,846.351,569.44,437.173,1228.782,577.416,615.376,1018.169,710.896,112.143,798.367,742.738,185.831,999.485,807.959,558.947,
901.415,643.628,1174.741,892.657,673.572,1181.955,864.22,693.0,1108.249,860.643,666.804,1097.2,1091.861,519.586,833.457,1143.951,530.202,871.922,1167.34,518.707,783.081,1139.38,513.279,781.047,1072.521,548.309,573.629,1103.929,544.809,550.456,1118.229,562.092,527.435,1027.239,553.981,521.404,826.069,615.239,489.033,779.176,626.847,480.958,788.109,585.593,471.833,1044.207,863.158,872.552,1009.035,877.225,884.601,1002.767,869.124,792.031,1029.671,865.39,805.488,963.088,783.72,409.466,944.172,812.39,430.545,914.66,815.512,444.351,889.069,790.437,360.771,721.257,697.404,193.884,704.647,695.919,152.377,721.53,729.815,150.28,878.171,595.055,192.117,854.074,569.975,432.527,1232.601,577.456,619.872,1008.389,710.71,111.33,789.62,742.955,187.105,991.971,807.817,560.196,
901.772,643.984,1176.961,893.007,673.889,1184.019,864.474,693.079,1110.245,860.938,666.822,1099.33,1093.418,519.645,836.852,1145.185,530.255,875.843,1169.502,518.788,787.247,1141.369,513.585,784.914,1076.907,548.816,574.391,1109.018,545.05,552.056,1123.836,562.303,529.213,1032.937,554.298,521.137,832.641,615.74,483.638,785.861,627.876,474.644,794.997,586.329,465.481,1041.674,862.681,873.123,1006.663,876.755,885.743,998.686,867.674,793.736,1026.173,864.798,806.246,954.874,783.123,410.566,936.115,811.894,432.227,906.552,815.099,445.959,880.78,790.261,362.547,712.888,697.803,196.011,695.745,696.352,154.863,712.575,730.157,152.373,892.352,595.98,188.134,861.928,570.491,427.777,1236.218,577.533,624.369,998.625,710.594,110.504,781.019,743.18,188.565,984.462,807.076,561.701,
901.965,644.189,1179.196,893.349,674.182,1186.237,864.924,693.09,1112.34,861.301,666.815,1101.523,1094.891,519.686,840.26,1146.391,530.341,879.779,1171.551,518.781,791.45,1143.445,513.511,788.795,1081.159,549.189,575.015,1113.881,545.236,553.581,1129.211,562.534,531.096,1038.604,554.582,520.78,839.543,616.318,477.933,793.135,628.832,467.896,802.011,587.09,458.826,1039.251,862.139,873.865,1004.426,876.251,887.011,995.274,867.074,795.143,1022.092,863.566,807.109,946.056,782.588,412.44,928.098,811.457,434.172,898.544,814.602,447.843,872.53,790.094,364.552,704.66,698.251,198.427,686.969,696.786,157.545,703.775,730.487,154.645,906.626,596.788,184.563,869.866,571.129,422.967,1239.604,577.629,628.834,988.902,710.463,109.762,772.513,743.399,190.217,977.085,806.444,563.324,
902.375,644.49,1181.672,893.75,674.47,1188.485,865.355,693.129,1114.502,861.679,666.855,1103.818,1096.406,519.724,843.811,1147.59,530.405,883.728,1173.465,518.818,795.722,1145.26,513.779,792.74,1085.634,549.08,575.472,1118.612,545.519,555.092,1134.102,563.23,532.586,1044.334,555.168,520.425,846.317,616.984,472.194,800.266,629.77,461.068,809.579,588.026,451.629,1036.884,861.563,874.694,1002.286,875.738,888.409,991.926,866.557,796.678,1018.737,862.865,808.252,937.987,782.322,414.439,919.601,810.884,436.198,890.539,814.147,449.931,864.356,789.958,366.754,696.531,698.648,200.98,678.299,697.14,160.473,695.109,730.815,157.128,921.425,597.82,181.572,877.902,571.862,418.01,1242.797,577.716,633.246,979.16,710.552,109.225,764.114,743.623,191.984,969.799,805.826,565.204,
902.937,644.76,1184.086,894.392,674.786,1190.785,865.845,693.11,1116.748,862.222,666.774,1106.193,1097.161,519.654,847.237,1148.734,530.442,887.639,1175.313,518.945,799.847,1147.111,513.791,796.634,1089.754,549.552,576.025,1123.181,545.863,556.523,1139.951,562.259,534.153,1049.815,555.558,519.894,853.219,617.786,466.277,807.86,630.594,453.885,816.867,589.015,444.665,1034.644,860.967,875.642,1000.26,875.24,889.917,988.694,866.007,798.376,1015.463,862.196,809.579,930.064,782.108,416.692,911.605,810.571,438.549,882.605,813.721,452.312,856.285,789.935,369.102,688.649,698.992,203.731,669.808,697.465,163.605,686.546,731.087,159.806,936.044,598.406,177.735,886.632,572.62,413.198,1245.781,577.859,637.67,969.47,710.22,108.794,755.832,743.878,193.962,962.628,805.282,567.268,
903.575,645.039,1186.634,895.124,675.171,1193.224,866.416,693.136,1119.095,862.714,666.769,1108.715,1098.681,519.714,850.849,1149.855,530.522,891.495,1177.078,519.059,804.052,1148.939,513.678,800.598,1093.926,550.747,576.416,1127.611,546.215,557.835,1144.962,562.383,535.852,1055.172,556.043,519.28,860.227,618.648,460.269,815.249,631.647,446.687,824.305,590.101,437.575,1032.466,860.392,876.736,998.287,874.752,891.576,985.381,865.459,800.277,1012.287,861.539,811.003,922.016,781.813,418.792,903.763,810.329,441.105,874.829,813.328,455.353,848.278,789.908,371.641,680.953,699.435,206.636,661.484,697.793,166.941,678.159,731.358,162.696,950.82,598.936,174.024,894.896,573.57,408.05,1248.813,577.447,641.65,959.859,710.249,108.038,747.676,744.123,196.077,955.601,804.825,569.563,
904.048,645.22,1189.234,895.677,675.337,1195.66,867.07,693.149,1121.56,863.28,666.765,1111.201,1100.023,519.642,854.468,1150.941,530.64,895.387,1178.84,519.004,808.2,1150.595,513.881,804.554,1097.696,551.336,576.81,1131.894,546.625,559.123,1149.743,562.777,537.489,1060.495,556.578,518.603,867.383,619.635,454.144,822.845,632.756,439.297,831.947,591.224,430.405,1030.332,859.788,877.991,996.445,874.258,893.386,982.229,865.1,802.219,1009.2,860.969,812.602,913.599,781.691,421.923,895.953,810.142,443.821,867.085,812.982,458.191,840.405,789.787,374.462,673.387,699.84,209.714,653.331,698.102,170.503,669.916,731.588,165.745,965.751,599.339,170.435,903.232,574.535,402.812,1251.415,577.626,645.876,950.288,710.174,107.173,739.721,744.376,198.335,948.67,804.408,572.026,
904.764,645.49,1191.961,896.44,675.749,1198.251,867.78,693.284,1124.079,863.917,666.727,1113.846,1101.356,519.544,858.067,1151.94,530.728,899.333,1180.425,519.078,812.292,1152.301,513.809,808.505,1101.203,552.108,576.992,1136.087,547.08,560.29,1154.478,563.144,538.947,1065.732,557.109,517.824,874.719,620.592,447.826,830.603,633.992,431.784,839.795,592.376,423.094,1028.338,859.229,879.338,994.673,873.796,895.285,979.179,864.767,804.274,1006.196,860.347,814.328,905.958,781.795,424.62,888.396,810.102,446.764,859.499,812.767,461.19,832.716,789.998,377.206,666.046,699.948,213.101,645.197,699.464,175.152,662.079,732.0,169.524,980.826,599.71,167.003,911.206,575.564,397.336,1253.779,577.734,650.06,940.745,710.068,106.298,731.966,744.63,200.697,941.871,804.09,574.633,
905.689,645.827,1194.772,897.479,676.118,1200.956,868.499,693.235,1126.664,864.604,666.758,1116.552,1102.6,519.471,861.648,1152.902,530.813,903.122,1181.84,519.358,816.354,1153.832,513.828,812.424,1104.725,552.9,577.066,1140.078,547.506,561.335,1158.979,563.622,540.357,1070.962,557.806,516.932,882.183,621.734,441.529,838.55,635.295,424.128,847.795,593.597,415.699,1026.452,858.66,880.873,993.047,873.337,897.297,976.258,864.412,806.518,1003.362,859.833,816.187,898.761,782.074,427.539,880.915,810.154,449.869,852.001,812.558,464.306,824.987,790.158,380.433,659.032,700.245,216.614,637.432,699.828,179.084,654.242,732.199,173.078,996.037,599.961,163.66,919.703,576.554,392.071,1255.975,577.877,654.056,931.329,710.067,105.316,724.401,744.917,203.199,935.196,803.865,577.398,
906.479,646.132,1197.564,898.311,676.497,1203.683,869.242,693.342,1129.303,865.315,666.841,1119.32,1103.781,519.328,865.23,1153.783,530.929,906.912,1183.201,519.423,820.278,1155.318,513.76,816.312,1107.753,553.837,577.419,1144.007,547.972,562.227,1163.391,564.087,541.664,1075.987,558.314,515.993,889.775,622.881,435.054,845.908,636.436,416.257,855.483,594.846,408.126,1024.471,857.914,883.136,991.552,872.92,899.4,973.437,864.162,808.884,1000.703,859.387,818.147,891.748,782.516,430.648,873.583,810.279,453.09,844.67,812.482,467.54,817.549,790.386,383.582,652.245,700.449,220.299,629.852,700.153,183.374,646.646,732.375,176.853,1011.378,600.158,160.541,928.433,577.535,386.723,1257.894,578.097,658.008,921.937,710.122,104.195,717.038,745.217,205.824,928.637,803.759,580.237,
907.387,646.439,1200.441,899.365,676.893,1206.416,870.015,693.436,1131.97,866.038,666.931,1122.062,1104.883,519.184,868.715,1154.675,531.022,910.589,1184.448,519.541,824.168,1156.689,513.69,820.106,1111.119,554.591,577.202,1147.901,547.819,562.848,1167.937,564.315,542.773,1081.136,559.147,514.85,897.699,624.349,428.633,854.172,637.806,408.081,863.866,596.178,400.581,1022.656,857.299,884.881,990.174,872.555,901.583,970.738,863.955,811.351,998.246,859.072,820.193,884.862,783.075,433.853,866.447,810.497,456.402,837.484,812.45,470.915,810.336,790.636,386.855,645.7,700.678,224.231,622.524,700.499,187.9,639.228,732.474,180.811,1026.807,600.238,157.569,937.279,578.514,381.328,1259.595,578.327,661.818,912.576,710.211,103.12,709.849,745.561,208.6,922.182,803.708,583.184,
908.122,646.78,1203.326,900.305,677.305,1209.194,870.884,693.598,1134.651,866.871,667.047,1124.841,1105.909,519.056,872.176,1155.468,531.176,914.217,1185.641,519.495,827.964,1157.915,513.706,823.827,1114.377,555.196,576.511,1151.465,548.56,563.41,1172.204,564.731,543.873,1086.213,560.008,513.572,905.558,625.652,422.046,862.826,639.335,400.142,872.448,597.569,392.965,1021.077,856.768,886.633,988.925,872.259,903.846,968.157,863.798,813.849,995.819,858.778,822.364,878.329,783.751,437.12,859.423,810.745,459.864,830.457,812.468,474.38,803.328,790.968,390.177,639.46,700.876,228.244,615.55,701.189,192.389,632.053,732.596,184.946,1042.289,600.175,154.969,946.22,579.576,375.902,1261.104,578.51,665.534,903.318,710.456,101.907,702.824,745.976,211.475,915.87,803.8,586.222,
909.09,647.177,1206.216,901.203,677.756,1211.948,871.867,693.86,1137.363,867.684,667.212,1127.64,1106.867,518.918,875.573,1156.218,531.289,917.688,1186.704,519.635,831.663,1158.96,513.842,827.409,1117.605,556.092,575.96,1154.929,549.405,563.521,1176.402,565.186,544.823,1091.313,560.758,512.114,913.761,627.433,416.278,871.82,640.883,391.94,881.183,599.008,385.339,1019.574,856.261,888.407,987.771,871.984,906.135,965.642,863.653,816.435,993.507,858.534,824.569,871.883,784.451,440.383,852.615,811.049,463.43,823.616,812.578,477.922,796.567,791.361,393.599,633.51,701.17,232.509,608.361,701.39,197.037,625.079,732.714,189.299,1057.843,600.18,152.352,955.33,580.606,370.453,1262.381,578.773,669.094,894.035,710.717,100.585,695.981,746.403,214.48,909.722,804.023,589.271,
909.917,647.581,1209.172,902.241,678.179,1214.767,872.696,694.052,1140.031,868.551,667.427,1130.399,1107.699,518.796,878.958,1156.916,531.394,921.093,1187.668,519.723,835.215,1159.976,513.884,830.958,1120.728,556.923,575.235,1158.278,550.37,563.754,1180.491,565.646,545.697,1096.386,561.587,510.612,921.925,628.747,409.449,880.855,642.44,383.82,890.153,600.507,377.705,1018.196,855.829,890.221,986.77,871.777,908.443,963.296,863.571,819.056,991.311,858.291,826.772,865.554,785.217,443.793,846.002,811.497,467.037,816.977,812.747,481.571,789.979,791.799,397.095,627.81,701.39,236.791,601.662,700.953,202.187,618.322,732.831,193.771,1073.637,599.923,149.929,964.57,581.653,365.018,1263.497,579.029,672.446,884.804,711.014,99.302,689.318,746.931,217.582,903.721,804.328,592.257,
910.806,648.053,1212.021,903.186,678.762,1217.489,873.665,694.315,1142.699,869.451,667.715,1133.204,1108.493,518.66,882.239,1157.561,531.597,924.346,1188.396,520.058,838.611,1160.915,513.771,834.393,1123.808,557.714,574.39,1161.624,551.223,563.685,1184.454,566.098,546.418,1101.418,562.382,508.97,930.26,630.109,402.556,890.058,644.032,375.704,899.321,602.057,369.992,1016.949,855.425,892.039,985.891,871.582,910.746,961.042,863.507,821.692,989.255,858.148,829.018,859.347,785.991,447.274,839.422,811.91,471.427,810.54,813.016,485.26,783.617,792.314,400.662,622.351,701.782,241.347,595.437,701.068,207.341,611.815,733.002,198.381,1089.377,599.758,147.644,973.949,582.709,359.572,1264.398,579.356,675.63,875.589,711.343,97.893,682.867,747.52,220.75,897.845,804.543,595.493,
911.656,648.494,1214.891,904.153,679.223,1220.245,874.677,694.633,1145.393,870.319,668.013,1135.96,1109.196,518.536,885.349,1158.129,531.632,927.588,1189.214,520.078,841.92,1161.754,513.805,837.65,1126.876,558.488,573.372,1164.833,552.052,563.561,1188.368,566.586,546.991,1106.417,563.183,507.32,938.823,631.528,395.653,899.557,645.663,367.675,908.74,603.624,362.289,1015.792,855.05,893.839,985.09,871.498,913.037,958.967,863.525,824.338,987.212,857.969,831.29,853.289,786.827,450.789,833.163,812.449,475.139,804.262,813.35,488.943,777.459,792.892,404.247,617.173,702.177,245.855,589.469,701.136,212.608,605.52,733.179,203.099,1105.214,599.489,145.574,983.502,583.797,354.114,1265.049,579.721,678.653,866.383,711.662,96.445,676.57,748.164,223.948,892.139,804.675,599.41,
