R_ICT X,R_ICT Y,R_ICT Z,L_ICT X,L_ICT Y,L_ICT Z,R_FTC X,R_FTC Y,R_FTC Z,L_FTC X,L_FTC Y,L_FTC Z,PEL_1 X,PEL_1 Y,PEL_1 Z,PEL_2 X,PEL_2 Y,PEL_2 Z,PEL_3 X,PEL_3 Y,PEL_3 Z,PEL_4 X,PEL_4 Y,PEL_4 Z,R_TH1 X,R_TH1 Y,R_TH1 Z,R_TH2 X,R_TH2 Y,R_TH2 Z,R_TH3 X,R_TH3 Y,R_TH3 Z,R_TH4 X,R_TH4 Y,R_TH4 Z,R_FLE X,R_FLE Y,R_FLE Z,R_FME X,R_FME Y,R_FME Z,R_SK1 X,R_SK1 Y,R_SK1 Z,R_SK2 X,R_SK2 Y,R_SK2 Z,R_SK3 X,R_SK3 Y,R_SK3 Z,R_SK4 X,R_SK4 Y,R_SK4 Z,R_FAL X,R_FAL Y,R_FAL Z,R_TAM X,R_TAM Y,R_TAM Z,R_FCC1 X,R_FCC1 Y,R_FCC1 Z,R_FCC2 X,R_FCC2 Y,R_FCC2 Z,R_FCL X,R_FCL Y,R_FCL Z,R_FM1 X,R_FM1 Y,R_FM1 Z,R_FM5 X,R_FM5 Y,R_FM5 Z,L_TH1 X,L_TH1 Y,L_TH1 Z,L_TH2 X,L_TH2 Y,L_TH2 Z,L_TH3 X,L_TH3 Y,L_TH3 Z,L_TH4 X,L_TH4 Y,L_TH4 Z,L_FLE X,L_FLE Y,L_FLE Z,L_FME X,L_FME Y,L_FME Z,L_SK1 X,L_SK1 Y,L_SK1 Z,L_SK2 X,L_SK2 Y,L_SK2 Z,L_SK3 X,L_SK3 Y,L_SK3 Z,L_SK4 X,L_SK4 Y,L_SK4 Z,L_FAL X,L_FAL Y,L_FAL Z,L_TAM X,L_TAM Y,L_TAM Z,L_FCC1 X,L_FCC1 Y,L_FCC1 Z,L_FCC2 X,L_FCC2 Y,L_FCC2 Z,L_FCL X,L_FCL Y,L_FCL Z,L_FM1 X,L_FM1 Y,L_FM1 Z,L_FM5 X,L_FM5 Y,L_FM5 Z,R_BP X,R_BP Y,R_BP Z,L_BP X,L_BP Y,L_BP Z,Unnamed: 132
1216.085,549.423,1099.178,1210.338,868.165,1108.079,1207.016,530.711,958.609,1211.879,897.57,955.252,1105.388,668.096,1119.761,1094.937,698.141,1124.977,1085.139,717.624,1046.274,1084.077,691.604,1034.83,1227.768,505.392,746.538,1289.037,529.434,750.651,1257.765,528.023,664.48,1235.91,515.019,677.731,1185.267,543.389,517.922,1186.6,650.364,510.383,1132.313,504.659,382.428,1169.828,503.948,393.102,1195.684,522.051,389.54,1146.414,509.71,314.33,1115.561,533.685,111.018,1134.976,620.943,104.653,1050.907,569.905,98.685,1041.229,569.293,63.034,1058.544,536.133,63.79,1255.737,607.122,45.14,1228.174,494.142,49.184,1247.752,912.659,762.369,1213.916,922.012,781.219,1191.511,912.749,691.059,1220.04,913.467,699.497,1193.262,877.74,550.835,1184.791,766.802,516.405,1182.027,893.22,397.695,1150.061,911.25,412.306,1118.47,906.188,412.147,1134.357,897.317,322.807,1117.233,858.742,103.383,1128.336,772.376,111.105,1050.725,820.727,95.202,1042.813,820.892,65.902,1058.246,852.252,61.749,1263.902,779.877,47.611,1233.258,888.616,48.851,1330.188,559.715,57.305,1340.519,826.331,54.689,
1216.053,549.427,1099.174,1210.307,868.184,1108.076,1206.988,530.705,958.6,1211.866,897.57,955.255,1105.359,668.097,1119.765,1094.903,698.136,1124.964,1085.038,717.596,1046.281,1084.055,691.609,1034.827,1227.749,505.335,746.57,1289.003,529.422,750.662,1257.754,528.031,664.484,1235.885,515.014,677.734,1185.254,543.393,517.917,1186.595,650.358,510.375,1132.294,504.678,382.436,1169.807,503.968,393.092,1195.671,522.066,389.552,1146.4,509.711,314.32,1115.564,533.673,111.015,1134.974,620.945,104.659,1050.888,569.9,98.692,1041.241,569.311,63.04,1058.555,536.126,63.785,1255.724,607.127,45.128,1228.159,494.129,49.176,1247.753,912.663,762.368,1213.884,922.023,781.222,1191.498,912.765,691.052,1220.026,913.462,699.512,1193.227,877.747,550.836,1184.796,766.804,516.404,1182.009,893.204,397.712,1150.094,911.321,412.331,1118.466,906.202,412.143,1134.348,897.323,322.803,1117.235,858.739,103.383,1128.33,772.384,111.11,1050.712,820.715,95.208,1042.811,820.896,65.902,1058.227,852.239,61.749,1263.905,779.877,47.625,1233.252,888.617,48.838,1330.189,559.72,57.298,1340.52,826.335,54.696,
1216.039,549.436,1099.187,1210.286,868.183,1108.077,1206.962,530.715,958.611,1211.837,897.565,955.258,1105.345,668.107,1119.775,1094.906,698.133,1124.97,1085.153,717.635,1046.235,1084.036,691.617,1034.811,1227.741,505.305,746.583,1289.006,529.411,750.663,1257.715,528.031,664.485,1235.864,515.019,677.753,1185.246,543.392,517.934,1186.586,650.372,510.386,1132.28,504.664,382.431,1169.791,503.967,393.134,1195.659,522.083,389.554,1146.403,509.72,314.327,1115.564,533.681,111.013,1134.978,620.944,104.662,1050.895,569.879,98.689,1041.241,569.306,63.043,1058.547,536.132,63.789,1255.736,607.115,45.132,1228.169,494.15,49.163,1247.721,912.668,762.379,1213.864,922.024,781.222,1191.474,912.771,691.038,1220.018,913.448,699.5,1193.23,877.753,550.849,1184.774,766.795,516.409,1181.992,893.191,397.684,1150.008,911.241,412.29,1118.455,906.195,412.132,1134.34,897.316,322.809,1117.217,858.723,103.375,1128.34,772.373,111.1,1050.72,820.723,95.194,1042.802,820.908,65.91,1058.237,852.237,61.75,1263.912,779.884,47.624,1233.252,888.61,48.853,1330.186,559.72,57.294,1340.515,826.334,54.709,
1216.001,549.45,1099.2,1210.26,868.185,1108.078,1206.941,530.723,958.613,1211.824,897.571,955.263,1105.317,668.11,1119.78,1094.873,698.138,1124.979,1084.986,717.593,1046.281,1084.014,691.62,1034.831,1227.73,505.242,746.611,1288.983,529.417,750.676,1257.708,528.035,664.484,1235.839,515.017,677.754,1185.219,543.395,517.932,1186.557,650.368,510.386,1132.274,504.661,382.429,1169.788,503.985,393.123,1195.646,522.077,389.556,1146.387,509.714,314.327,1115.54,533.681,111.022,1134.965,620.948,104.662,1050.897,569.871,98.669,1041.243,569.315,63.056,1058.553,536.136,63.781,1255.729,607.12,45.139,1228.17,494.135,49.178,1247.697,912.667,762.364,1213.847,922.033,781.224,1191.455,912.761,691.049,1220.001,913.486,699.493,1193.205,877.752,550.856,1184.768,766.812,516.406,1181.99,893.223,397.687,1150.007,911.259,412.303,1118.449,906.183,412.135,1134.332,897.324,322.807,1117.22,858.736,103.377,1128.332,772.373,111.101,1050.716,820.714,95.19,1042.808,820.887,65.886,1058.237,852.245,61.745,1263.907,779.889,47.626,1233.257,888.611,48.861,1330.188,559.71,57.303,1340.515,826.325,54.693,
1215.983,549.456,1099.206,1210.239,868.194,1108.072,1206.912,530.723,958.616,1211.802,897.586,955.261,1105.321,668.108,1119.774,1094.857,698.176,1124.976,1085.087,717.695,1046.287,1083.989,691.618,1034.834,1227.669,505.116,746.703,1288.952,529.405,750.682,1257.668,528.037,664.482,1235.82,515.016,677.768,1185.213,543.406,517.938,1186.537,650.356,510.388,1132.255,504.668,382.449,1169.769,503.968,393.122,1195.636,522.072,389.559,1146.382,509.718,314.327,1115.559,533.686,111.007,1134.979,620.946,104.664,1050.898,569.894,98.682,1041.245,569.309,63.054,1058.533,536.145,63.795,1255.743,607.121,45.129,1228.168,494.143,49.185,1247.685,912.68,762.364,1213.829,922.036,781.207,1191.433,912.775,691.047,1219.961,913.492,699.513,1193.203,877.753,550.839,1184.743,766.786,516.413,1181.98,893.221,397.707,1150.007,911.293,412.307,1118.424,906.166,412.12,1134.319,897.318,322.804,1117.223,858.735,103.375,1128.315,772.381,111.102,1050.716,820.725,95.194,1042.808,820.895,65.892,1058.229,852.237,61.744,1263.922,779.895,47.613,1233.247,888.601,48.848,1330.187,559.716,57.303,1340.518,826.334,54.695,
1215.951,549.455,1099.19,1210.226,868.196,1108.074,1206.866,530.736,958.629,1211.776,897.59,955.258,1105.271,668.121,1119.773,1094.832,698.158,1124.983,1085.007,717.647,1046.29,1083.956,691.615,1034.83,1227.634,505.083,746.712,1288.942,529.4,750.697,1257.663,528.031,664.504,1235.785,515.032,677.767,1185.175,543.398,517.957,1186.525,650.371,510.388,1132.262,504.66,382.437,1169.762,503.988,393.115,1195.617,522.079,389.56,1146.375,509.72,314.316,1115.564,533.684,111.019,1134.982,620.951,104.67,1050.883,569.91,98.688,1041.241,569.308,63.046,1058.537,536.137,63.792,1255.743,607.118,45.139,1228.168,494.144,49.175,1247.668,912.691,762.386,1213.814,922.037,781.223,1191.418,912.777,691.052,1219.928,913.497,699.512,1193.181,877.756,550.839,1184.727,766.8,516.405,1181.954,893.213,397.7,1150.011,911.318,412.317,1118.422,906.192,412.121,1134.307,897.318,322.797,1117.218,858.731,103.372,1128.317,772.371,111.097,1050.702,820.708,95.195,1042.809,820.891,65.896,1058.243,852.246,61.754,1263.9,779.876,47.626,1233.238,888.615,48.837,1330.177,559.717,57.31,1340.517,826.336,54.701,
1215.932,549.461,1099.199,1210.197,868.213,1108.077,1206.86,530.735,958.629,1211.755,897.596,955.254,1105.247,668.122,1119.793,1094.772,698.185,1125.006,1084.97,717.666,1046.272,1083.916,691.62,1034.832,1227.639,505.071,746.738,1288.919,529.39,750.722,1257.629,528.054,664.511,1235.77,515.022,677.771,1185.159,543.392,517.961,1186.503,650.368,510.376,1132.235,504.669,382.437,1169.742,503.986,393.107,1195.604,522.07,389.567,1146.368,509.721,314.333,1115.556,533.683,111.017,1134.974,620.947,104.671,1050.887,569.889,98.713,1041.257,569.307,63.047,1058.554,536.119,63.778,1255.73,607.111,45.136,1228.166,494.149,49.173,1247.645,912.691,762.382,1213.791,922.049,781.224,1191.393,912.764,691.041,1219.938,913.467,699.494,1193.155,877.761,550.839,1184.704,766.816,516.407,1181.953,893.204,397.703,1150.007,911.34,412.327,1118.415,906.193,412.12,1134.303,897.311,322.794,1117.222,858.731,103.377,1128.298,772.368,111.104,1050.725,820.697,95.176,1042.802,820.886,65.894,1058.232,852.245,61.749,1263.917,779.905,47.619,1233.247,888.61,48.85,1330.194,559.711,57.291,1340.507,826.331,54.695,
1215.911,549.47,1099.211,1210.171,868.203,1108.072,1206.828,530.744,958.632,1211.726,897.6,955.261,1105.226,668.141,1119.781,1094.738,698.178,1125.002,1084.92,717.606,1046.294,1083.891,691.634,1034.84,1227.595,505.048,746.745,1288.893,529.388,750.71,1257.604,528.046,664.5,1235.749,515.026,677.768,1185.155,543.39,517.957,1186.483,650.38,510.395,1132.218,504.687,382.448,1169.736,503.991,393.121,1195.592,522.073,389.579,1146.334,509.713,314.334,1115.551,533.689,111.022,1134.969,620.94,104.667,1050.892,569.888,98.705,1041.248,569.326,63.066,1058.56,536.132,63.795,1255.745,607.12,45.138,1228.169,494.145,49.177,1247.613,912.684,762.374,1213.762,922.053,781.209,1191.377,912.787,691.04,1219.908,913.476,699.512,1193.142,877.77,550.851,1184.715,766.817,516.391,1181.945,893.235,397.698,1149.994,911.357,412.341,1118.397,906.171,412.119,1134.3,897.313,322.802,1117.215,858.727,103.369,1128.332,772.378,111.107,1050.709,820.7,95.186,1042.805,820.878,65.865,1058.23,852.24,61.756,1263.909,779.883,47.624,1233.253,888.612,48.857,1330.185,559.723,57.305,1340.511,826.331,54.694,
1215.885,549.488,1099.214,1210.153,868.218,1108.08,1206.793,530.74,958.654,1211.713,897.6,955.264,1105.213,668.147,1119.809,1094.734,698.166,1125.011,1084.873,717.629,1046.29,1083.885,691.647,1034.827,1227.6,505.043,746.767,1288.873,529.382,750.729,1257.575,528.062,664.504,1235.711,515.037,677.777,1185.13,543.386,517.96,1186.466,650.372,510.398,1132.209,504.67,382.442,1169.73,503.991,393.136,1195.572,522.075,389.576,1146.345,509.723,314.335,1115.555,533.689,111.012,1134.976,620.947,104.671,1050.896,569.89,98.704,1041.244,569.318,63.074,1058.538,536.134,63.806,1255.749,607.123,45.142,1228.18,494.139,49.185,1247.616,912.696,762.377,1213.738,922.037,781.227,1191.366,912.806,691.042,1219.891,913.49,699.511,1193.141,877.783,550.862,1184.669,766.817,516.418,1181.921,893.22,397.702,1149.996,911.377,412.35,1118.404,906.209,412.103,1134.274,897.314,322.788,1117.224,858.742,103.376,1128.301,772.376,111.094,1050.704,820.702,95.181,1042.802,820.907,65.892,1058.231,852.249,61.754,1263.902,779.889,47.615,1233.247,888.613,48.856,1330.18,559.711,57.284,1340.502,826.334,54.711,
1215.858,549.48,1099.229,1210.14,868.231,1108.075,1206.786,530.741,958.65,1211.687,897.609,955.269,1105.175,668.158,1119.819,1094.698,698.177,1125.014,1084.866,717.636,1046.288,1083.84,691.645,1034.856,1227.557,505.047,746.77,1288.844,529.392,750.736,1257.56,528.046,664.525,1235.705,515.028,677.779,1185.112,543.401,517.966,1186.447,650.378,510.401,1132.199,504.672,382.441,1169.701,503.989,393.138,1195.58,522.08,389.585,1146.33,509.72,314.327,1115.549,533.684,111.017,1134.983,620.937,104.672,1050.89,569.89,98.715,1041.247,569.315,63.055,1058.549,536.13,63.806,1255.733,607.119,45.139,1228.175,494.138,49.174,1247.579,912.693,762.387,1213.723,922.044,781.23,1191.35,912.798,691.049,1219.856,913.5,699.518,1193.107,877.768,550.839,1184.666,766.822,516.394,1181.919,893.223,397.702,1149.998,911.412,412.371,1118.382,906.18,412.125,1134.279,897.326,322.789,1117.223,858.732,103.376,1128.308,772.38,111.095,1050.701,820.691,95.183,1042.815,820.896,65.9,1058.235,852.242,61.742,1263.902,779.87,47.621,1233.238,888.617,48.848,1330.178,559.718,57.29,1340.508,826.332,54.706,
1215.837,549.498,1099.232,1210.12,868.241,1108.074,1206.742,530.752,958.659,1211.674,897.61,955.264,1105.174,668.158,1119.825,1094.669,698.2,1125.028,1084.837,717.631,1046.292,1083.821,691.655,1034.868,1227.534,505.039,746.801,1288.815,529.395,750.733,1257.53,528.07,664.519,1235.676,515.026,677.787,1185.093,543.397,517.978,1186.432,650.388,510.397,1132.182,504.67,382.452,1169.688,503.999,393.145,1195.551,522.081,389.579,1146.321,509.719,314.346,1115.569,533.693,111.026,1134.976,620.945,104.681,1050.883,569.886,98.685,1041.25,569.321,63.057,1058.561,536.126,63.79,1255.729,607.123,45.142,1228.183,494.137,49.173,1247.56,912.706,762.387,1213.709,922.073,781.22,1191.332,912.79,691.047,1219.842,913.497,699.543,1193.109,877.769,550.848,1184.668,766.819,516.4,1181.893,893.219,397.715,1149.985,911.424,412.375,1118.375,906.204,412.095,1134.264,897.322,322.79,1117.212,858.726,103.373,1128.318,772.383,111.11,1050.696,820.727,95.195,1042.793,820.898,65.887,1058.233,852.242,61.742,1263.896,779.881,47.631,1233.24,888.61,48.847,1330.178,559.719,57.292,1340.507,826.334,54.713,
1215.803,549.511,1099.237,1210.101,868.24,1108.088,1206.724,530.764,958.676,1211.653,897.617,955.272,1105.134,668.182,1119.816,1094.63,698.205,1125.035,1084.849,717.64,1046.317,1083.807,691.66,1034.854,1227.507,505.034,746.798,1288.801,529.398,750.751,1257.524,528.034,664.537,1235.634,515.038,677.775,1185.078,543.405,517.968,1186.423,650.377,510.414,1132.159,504.679,382.473,1169.686,503.979,393.137,1195.538,522.091,389.59,1146.298,509.726,314.345,1115.543,533.686,111.027,1134.986,620.944,104.675,1050.888,569.875,98.71,1041.251,569.31,63.062,1058.57,536.134,63.783,1255.742,607.118,45.139,1228.175,494.14,49.167,1247.543,912.697,762.381,1213.688,922.073,781.218,1191.306,912.784,691.056,1219.827,913.514,699.546,1193.073,877.786,550.855,1184.635,766.835,516.383,1181.883,893.226,397.707,1149.982,911.458,412.377,1118.354,906.177,412.113,1134.252,897.325,322.792,1117.214,858.736,103.381,1128.306,772.389,111.111,1050.706,820.718,95.179,1042.796,820.895,65.887,1058.225,852.243,61.736,1263.897,779.871,47.623,1233.244,888.607,48.847,1330.186,559.708,57.283,1340.513,826.332,54.709,
1215.799,549.507,1099.256,1210.074,868.253,1108.083,1206.701,530.763,958.674,1211.618,897.621,955.274,1105.132,668.169,1119.829,1094.633,698.215,1125.035,1084.827,717.665,1046.325,1083.777,691.668,1034.893,1227.477,505.037,746.802,1288.758,529.393,750.748,1257.478,528.052,664.527,1235.603,515.029,677.797,1185.056,543.387,517.965,1186.378,650.371,510.403,1132.152,504.67,382.455,1169.669,503.998,393.158,1195.526,522.086,389.595,1146.3,509.723,314.357,1115.558,533.678,111.017,1134.988,620.935,104.671,1050.889,569.904,98.694,1041.247,569.307,63.062,1058.559,536.136,63.786,1255.73,607.111,45.144,1228.169,494.129,49.168,1247.508,912.685,762.377,1213.664,922.078,781.233,1191.285,912.802,691.052,1219.815,913.511,699.504,1193.062,877.798,550.854,1184.634,766.83,516.412,1181.88,893.239,397.698,1149.967,911.438,412.379,1118.345,906.172,412.118,1134.243,897.314,322.794,1117.203,858.73,103.374,1128.299,772.378,111.098,1050.692,820.69,95.16,1042.815,820.886,65.891,1058.229,852.241,61.735,1263.911,779.887,47.633,1233.242,888.609,48.856,1330.187,559.716,57.287,1340.507,826.331,54.709,
1215.75,549.518,1099.245,1210.055,868.244,1108.088,1206.67,530.773,958.691,1211.604,897.63,955.273,1105.128,668.177,1119.841,1094.601,698.215,1125.048,1084.806,717.665,1046.318,1083.729,691.692,1034.878,1227.457,505.041,746.808,1288.737,529.39,750.764,1257.465,528.055,664.552,1235.597,515.034,677.796,1185.049,543.387,517.981,1186.39,650.384,510.413,1132.134,504.7,382.46,1169.652,503.996,393.143,1195.514,522.072,389.593,1146.278,509.728,314.357,1115.552,533.683,111.014,1134.968,620.939,104.684,1050.888,569.902,98.702,1041.254,569.324,63.049,1058.538,536.14,63.816,1255.748,607.112,45.149,1228.166,494.14,49.178,1247.49,912.695,762.379,1213.649,922.07,781.232,1191.28,912.806,691.05,1219.777,913.527,699.518,1193.063,877.785,550.852,1184.596,766.81,516.411,1181.856,893.247,397.71,1149.96,911.468,412.386,1118.328,906.182,412.112,1134.243,897.332,322.797,1117.209,858.731,103.373,1128.317,772.385,111.101,1050.7,820.707,95.184,1042.798,820.898,65.89,1058.233,852.24,61.745,1263.903,779.885,47.629,1233.244,888.608,48.852,1330.185,559.708,57.304,1340.496,826.327,54.716,
1215.73,549.526,1099.257,1210.04,868.253,1108.09,1206.649,531.092,958.544,1211.586,897.637,955.275,1105.059,668.204,1119.852,1094.613,698.229,1125.047,1084.77,717.671,1046.329,1083.754,691.691,1034.897,1227.424,505.039,746.828,1288.723,529.391,750.764,1257.462,528.054,664.547,1235.58,515.047,677.802,1185.017,543.383,517.997,1186.34,650.391,510.42,1132.127,504.689,382.474,1169.646,504.002,393.169,1195.497,522.074,389.603,1146.273,509.732,314.364,1115.551,533.684,111.025,1134.97,620.94,104.677,1050.902,569.894,98.689,1041.244,569.312,63.085,1058.544,536.153,63.806,1255.739,607.107,45.141,1228.171,494.137,49.18,1247.484,912.713,762.382,1213.629,922.085,781.239,1191.237,912.808,691.048,1219.761,913.53,699.525,1193.024,877.798,550.854,1184.589,766.821,516.418,1181.849,893.239,397.711,1149.948,911.466,412.382,1118.313,906.196,412.111,1134.225,897.343,322.803,1117.217,858.741,103.383,1128.316,772.383,111.106,1050.707,820.712,95.183,1042.786,820.903,65.899,1058.226,852.243,61.745,1263.903,779.879,47.638,1233.254,888.628,48.853,1330.186,559.72,57.295,1340.505,826.333,54.707,
1215.709,549.523,1099.266,1210.03,868.264,1108.096,1206.625,531.102,958.545,1211.559,897.644,955.281,1105.07,668.218,1119.847,1094.572,698.238,1125.049,1084.762,717.671,1046.331,1083.712,691.702,1034.87,1227.407,505.038,746.819,1288.694,529.393,750.765,1257.418,528.058,664.547,1235.564,515.04,677.814,1184.998,543.39,517.99,1186.348,650.389,510.42,1132.109,504.696,382.479,1169.617,504.012,393.162,1195.471,522.095,389.598,1146.274,509.734,314.368,1115.557,533.681,111.029,1134.977,620.938,104.683,1050.895,569.866,98.706,1041.241,569.327,63.069,1058.555,536.13,63.792,1255.738,607.111,45.146,1228.169,494.14,49.18,1247.465,912.709,762.383,1213.625,922.091,781.226,1191.236,912.81,691.056,1219.738,913.522,699.545,1193.011,877.785,550.857,1184.584,766.839,516.409,1181.848,893.233,397.711,1149.942,911.469,412.383,1118.315,906.188,412.126,1134.212,897.33,322.797,1117.203,858.733,103.369,1128.294,772.38,111.101,1050.704,820.715,95.175,1042.802,820.9,65.907,1058.23,852.248,61.743,1263.911,779.875,47.629,1233.241,888.609,48.852,1330.178,559.708,57.314,1340.506,826.335,54.705,
1215.684,549.535,1099.277,1210.006,868.263,1108.095,1206.6,531.103,958.556,1211.549,897.649,955.278,1105.03,668.202,1119.855,1094.566,698.246,1125.065,1084.732,717.69,1046.336,1083.723,691.712,1034.91,1227.387,505.037,746.828,1288.671,529.394,750.772,1257.394,528.053,664.564,1235.519,515.035,677.808,1184.98,543.382,518.004,1186.314,650.393,510.425,1132.088,504.683,382.479,1169.606,504.017,393.186,1195.458,522.089,389.61,1146.254,509.732,314.367,1115.53,533.684,111.033,1134.979,620.937,104.685,1050.895,569.899,98.704,1041.244,569.313,63.039,1058.548,536.141,63.806,1255.73,607.112,45.15,1228.176,494.139,49.174,1247.442,912.701,762.386,1213.595,922.093,781.241,1191.207,912.799,691.063,1219.712,913.568,699.527,1192.991,877.797,550.867,1184.546,766.813,516.416,1181.845,893.251,397.706,1149.927,911.466,412.383,1118.305,906.222,412.101,1134.211,897.344,322.796,1117.199,858.733,103.374,1128.301,772.385,111.114,1050.693,820.698,95.175,1042.796,820.9,65.889,1058.221,852.248,61.745,1263.913,779.887,47.635,1233.243,888.607,48.852,1330.184,559.707,57.306,1340.512,826.342,54.717,
1215.652,549.539,1099.292,1209.995,868.273,1108.102,1206.579,531.105,958.551,1211.526,897.653,955.28,1105.014,668.218,1119.86,1094.488,698.269,1125.074,1084.723,717.675,1046.352,1083.685,691.712,1034.897,1227.359,505.04,746.82,1288.638,529.394,750.785,1257.375,528.044,664.561,1235.519,515.049,677.829,1184.97,543.402,518.004,1186.308,650.383,510.422,1132.085,504.692,382.47,1169.595,504.003,393.179,1195.457,522.091,389.616,1146.247,509.739,314.362,1115.533,533.671,111.028,1134.957,620.937,104.676,1050.883,569.875,98.702,1041.233,569.305,63.062,1058.562,536.119,63.798,1255.74,607.115,45.159,1228.166,494.134,49.19,1247.424,912.711,762.384,1213.58,922.1,781.249,1191.202,912.81,691.058,1219.697,913.528,699.568,1192.987,877.802,550.862,1184.539,766.831,516.427,1181.829,893.241,397.718,1149.923,911.463,412.393,1118.304,906.233,412.106,1134.207,897.341,322.794,1117.212,858.75,103.379,1128.274,772.381,111.103,1050.705,820.711,95.178,1042.771,820.902,65.895,1058.234,852.243,61.755,1263.907,779.884,47.629,1233.242,888.611,48.846,1330.187,559.698,57.302,1340.499,826.328,54.723,
1215.628,549.542,1099.293,1209.965,868.274,1108.117,1206.557,531.103,958.571,1211.51,897.645,955.294,1105.0,668.223,1119.875,1094.504,698.259,1125.077,1084.716,717.701,1046.341,1083.677,691.727,1034.909,1227.341,505.043,746.828,1288.611,529.407,750.785,1257.338,528.058,664.57,1235.48,515.038,677.822,1184.944,543.388,518.002,1186.278,650.383,510.422,1132.067,504.699,382.481,1169.575,504.005,393.182,1195.432,522.074,389.613,1146.239,509.723,314.369,1115.556,533.677,111.031,1134.963,620.939,104.682,1050.89,569.901,98.702,1041.239,569.315,63.068,1058.555,536.146,63.803,1255.723,607.106,45.143,1228.16,494.125,49.176,1247.41,912.729,762.402,1213.559,922.092,781.252,1191.183,912.814,691.06,1219.702,913.539,699.562,1192.978,877.821,550.872,1184.508,766.815,516.422,1181.824,893.258,397.697,1149.907,911.479,412.382,1118.299,906.204,412.115,1134.202,897.34,322.8,1117.202,858.737,103.379,1128.302,772.385,111.115,1050.697,820.725,95.184,1042.793,820.903,65.9,1058.24,852.246,61.737,1263.9,779.902,47.651,1233.232,888.611,48.86,1330.187,559.715,57.295,1340.497,826.334,54.716,
1215.618,549.55,1099.296,1209.947,868.284,1108.111,1206.534,531.124,958.578,1211.496,897.666,955.286,1105.026,668.232,1119.956,1093.917,697.863,1125.266,1084.693,717.71,1046.371,1083.644,691.727,1034.919,1227.304,505.043,746.833,1288.602,529.39,750.789,1257.327,528.046,664.586,1235.435,515.041,677.823,1184.941,543.376,517.99,1186.278,650.392,510.417,1132.063,504.693,382.475,1169.574,504.027,393.17,1195.428,522.095,389.619,1146.223,509.735,314.368,1115.557,533.674,111.018,1134.968,620.929,104.686,1050.901,569.874,98.703,1041.237,569.304,63.055,1058.546,536.132,63.789,1255.733,607.103,45.16,1228.166,494.13,49.193,1247.386,912.731,762.399,1213.548,922.105,781.244,1191.175,912.836,691.062,1219.67,913.524,699.563,1192.945,877.784,550.864,1184.513,766.834,516.417,1181.821,893.261,397.703,1149.915,911.488,412.39,1118.275,906.217,412.109,1134.196,897.347,322.792,1117.211,858.741,103.373,1128.316,772.388,111.112,1050.698,820.713,95.179,1042.798,820.88,65.884,1058.225,852.254,61.737,1263.898,779.893,47.645,1233.244,888.622,48.85,1330.178,559.706,57.312,1340.504,826.344,54.727,
1215.593,549.557,1099.3,1209.933,868.284,1108.11,1206.505,531.113,958.585,1211.482,897.664,955.297,1104.998,668.198,1119.989,1094.026,697.952,1125.229,1084.669,717.725,1046.351,1083.615,691.73,1034.913,1227.273,505.051,746.843,1288.555,529.398,750.79,1257.293,528.048,664.573,1235.428,515.045,677.822,1184.91,543.409,518.007,1186.269,650.405,510.428,1132.041,504.7,382.492,1169.559,504.008,393.17,1195.412,522.082,389.619,1146.208,509.725,314.363,1115.536,533.663,111.019,1134.963,620.934,104.68,1050.896,569.888,98.689,1041.235,569.306,63.06,1058.549,536.128,63.805,1255.718,607.113,45.159,1228.165,494.126,49.176,1247.368,912.722,762.394,1213.521,922.095,781.259,1191.148,912.819,691.06,1219.686,913.576,699.533,1192.965,877.821,550.881,1184.477,766.839,516.412,1181.805,893.261,397.71,1149.894,911.475,412.386,1118.266,906.227,412.089,1134.19,897.355,322.797,1117.199,858.744,103.378,1128.306,772.393,111.117,1050.692,820.698,95.176,1042.783,820.901,65.886,1058.221,852.253,61.74,1263.896,779.894,47.636,1233.242,888.613,48.85,1330.184,559.714,57.302,1340.501,826.346,54.726,
1215.557,549.564,1099.293,1209.914,868.29,1108.119,1206.5,531.118,958.597,1211.445,897.666,955.298,1105.024,668.258,1119.95,1093.869,697.863,1125.261,1084.661,717.716,1046.361,1083.577,691.737,1034.929,1227.266,505.05,746.833,1288.553,529.386,750.796,1257.279,528.072,664.577,1235.411,515.036,677.822,1184.905,543.397,518.009,1186.264,650.397,510.421,1132.024,504.701,382.483,1169.528,504.016,393.174,1195.397,522.092,389.613,1146.214,509.726,314.369,1115.529,533.675,111.025,1134.96,620.934,104.676,1050.881,569.889,98.699,1041.23,569.31,63.054,1058.544,536.129,63.789,1255.736,607.117,45.158,1228.159,494.127,49.19,1247.359,912.731,762.397,1213.505,922.12,781.252,1191.136,912.823,691.069,1219.644,913.563,699.544,1192.936,877.82,550.876,1184.486,766.836,516.43,1181.804,893.277,397.711,1149.891,911.487,412.379,1118.27,906.201,412.105,1134.181,897.35,322.791,1117.206,858.744,103.37,1128.294,772.392,111.115,1050.692,820.728,95.186,1042.8,820.907,65.89,1058.244,852.266,61.739,1263.886,779.888,47.628,1233.24,888.611,48.86,1330.184,559.731,57.298,1340.501,826.335,54.726,
