R_ICT X,R_ICT Y,R_ICT Z,L_ICT X,L_ICT Y,L_ICT Z,R_FTC X,R_FTC Y,R_FTC Z,L_FTC X,L_FTC Y,L_FTC Z,PEL_1 X,PEL_1 Y,PEL_1 Z,PEL_2 X,PEL_2 Y,PEL_2 Z,PEL_3 X,PEL_3 Y,PEL_3 Z,PEL_4 X,PEL_4 Y,PEL_4 Z,R_TH1 X,R_TH1 Y,R_TH1 Z,R_TH2 X,R_TH2 Y,R_TH2 Z,R_TH3 X,R_TH3 Y,R_TH3 Z,R_TH4 X,R_TH4 Y,R_TH4 Z,R_FLE X,R_FLE Y,R_FLE Z,R_FME X,R_FME Y,R_FME Z,R_SK1 X,R_SK1 Y,R_SK1 Z,R_SK2 X,R_SK2 Y,R_SK2 Z,R_SK3 X,R_SK3 Y,R_SK3 Z,R_SK4 X,R_SK4 Y,R_SK4 Z,R_FAL X,R_FAL Y,R_FAL Z,R_TAM X,R_TAM Y,R_TAM Z,R_FCC1 X,R_FCC1 Y,R_FCC1 Z,R_FCC2 X,R_FCC2 Y,R_FCC2 Z,R_FCL X,R_FCL Y,R_FCL Z,R_FM1 X,R_FM1 Y,R_FM1 Z,R_FM5 X,R_FM5 Y,R_FM5 Z,L_TH1 X,L_TH1 Y,L_TH1 Z,L_TH2 X,L_TH2 Y,L_TH2 Z,L_TH3 X,L_TH3 Y,L_TH3 Z,L_TH4 X,L_TH4 Y,L_TH4 Z,L_FLE X,L_FLE Y,L_FLE Z,L_FME X,L_FME Y,L_FME Z,L_SK1 X,L_SK1 Y,L_SK1 Z,L_SK2 X,L_SK2 Y,L_SK2 Z,L_SK3 X,L_SK3 Y,L_SK3 Z,L_SK4 X,L_SK4 Y,L_SK4 Z,L_FAL X,L_FAL Y,L_FAL Z,L_TAM X,L_TAM Y,L_TAM Z,L_FCC1 X,L_FCC1 Y,L_FCC1 Z,L_FCC2 X,L_FCC2 Y,L_FCC2 Z,L_FCL X,L_FCL Y,L_FCL Z,L_FM1 X,L_FM1 Y,L_FM1 Z,L_FM5 X,L_FM5 Y,L_FM5 Z,R_BP X,R_BP Y,R_BP Z,L_BP X,L_BP Y,L_BP Z,Unnamed: 132
1235.733,567.623,1124.754,1223.11,870.291,1125.146,1222.869,540.977,976.636,1213.211,890.412,972.862,1131.799,693.256,1152.717,1124.397,724.271,1155.638,1109.387,736.662,1075.871,1104.442,710.128,1067.69,1207.56,511.485,811.862,1272.508,519.123,806.169,1232.391,502.696,725.795,1209.801,499.782,743.328,1204.917,526.221,539.282,1190.335,626.511,518.058,1134.687,491.043,370.262,1170.888,487.347,384.119,1197.955,505.012,384.203,1155.38,498.477,303.744,1147.482,519.964,111.959,1162.449,604.906,131.654,1085.055,564.508,101.026,1077.022,574.331,53.711,1088.598,532.497,60.61,1288.082,597.67,52.299,1260.988,490.288,48.866,1250.18,910.875,738.597,1219.395,921.053,761.983,1186.361,913.923,676.044,1215.116,914.16,679.86,1181.26,895.346,538.096,1183.373,795.025,519.352,1196.027,902.674,393.021,1170.012,928.18,409.573,1138.028,931.54,410.309,1151.307,924.973,320.09,1139.791,910.004,114.156,1159.418,824.744,122.824,1079.127,869.681,99.823,1069.294,873.235,57.803,1087.967,905.586,59.15,1285.886,828.561,56.286,1258.166,936.924,43.943,1382.426,535.881,51.607,1377.882,877.64,52.984,
1235.733,567.614,1124.753,1223.106,870.276,1125.158,1222.867,540.968,976.624,1213.227,890.402,972.871,1131.817,693.22,1152.729,1124.372,724.26,1155.643,1109.381,736.644,1075.891,1104.474,710.096,1067.72,1207.574,511.466,811.841,1272.503,519.103,806.158,1232.395,502.694,725.788,1209.783,499.778,743.321,1204.921,526.215,539.263,1190.333,626.498,518.063,1134.718,491.013,370.279,1170.893,487.35,384.116,1197.949,504.99,384.204,1155.384,498.473,303.733,1147.503,519.994,111.936,1162.439,604.901,131.656,1085.081,564.46,100.975,1077.044,574.32,53.704,1088.605,532.487,60.606,1288.069,597.665,52.283,1260.997,490.284,48.874,1250.18,910.861,738.593,1219.403,921.041,761.975,1186.37,913.925,676.031,1215.119,914.146,679.863,1181.259,895.352,538.091,1183.392,795.025,519.358,1196.033,902.686,393.035,1170.01,928.162,409.571,1138.033,931.545,410.308,1151.261,925.043,320.241,1139.794,909.997,114.152,1159.416,824.739,122.818,1079.146,869.68,99.817,1069.309,873.251,57.804,1087.943,905.584,59.143,1285.897,828.568,56.285,1258.165,936.925,43.942,1382.429,535.894,51.588,1377.882,877.639,52.984,
1235.747,567.608,1124.756,1223.113,870.298,1125.163,1222.857,540.973,976.63,1213.227,890.401,972.889,1131.821,693.2,1152.722,1124.355,724.258,1155.644,1109.412,736.642,1075.885,1104.45,710.095,1067.687,1207.573,511.446,811.849,1272.494,519.123,806.166,1232.384,502.694,725.794,1209.782,499.778,743.336,1204.923,526.195,539.288,1190.331,626.49,518.068,1134.718,490.949,370.29,1170.898,487.335,384.119,1197.949,505.014,384.208,1155.385,498.471,303.727,1147.507,519.998,111.927,1162.426,604.899,131.651,1085.099,564.492,100.957,1077.061,574.322,53.707,1088.613,532.491,60.62,1288.076,597.65,52.295,1260.988,490.278,48.874,1250.191,910.865,738.598,1219.409,921.04,761.977,1186.363,913.913,676.037,1215.121,914.13,679.854,1181.265,895.343,538.092,1183.39,795.019,519.36,1196.049,902.686,393.034,1170.012,928.167,409.583,1138.03,931.543,410.306,1151.269,924.997,320.166,1139.803,909.998,114.149,1159.424,824.746,122.817,1079.139,869.652,99.8,1069.316,873.238,57.807,1087.957,905.582,59.154,1285.9,828.556,56.285,1258.162,936.927,43.942,1382.426,535.874,51.591,1377.895,877.642,52.975,
1235.747,567.552,1124.749,1223.114,870.292,1125.167,1222.881,540.96,976.638,1213.231,890.401,972.884,1131.84,693.22,1152.712,1124.366,724.264,1155.643,1109.387,736.637,1075.874,1104.477,710.076,1067.708,1207.574,511.434,811.875,1272.494,519.085,806.176,1232.391,502.688,725.778,1209.785,499.769,743.34,1204.922,526.219,539.272,1190.33,626.495,518.057,1134.713,490.954,370.309,1170.883,487.33,384.113,1197.95,505.009,384.193,1155.383,498.468,303.742,1147.501,519.988,111.941,1162.438,604.9,131.657,1085.072,564.601,100.921,1077.05,574.319,53.7,1088.641,532.498,60.604,1288.059,597.664,52.289,1260.987,490.276,48.873,1250.193,910.857,738.606,1219.404,921.016,761.994,1186.373,913.911,676.051,1215.125,914.137,679.882,1181.272,895.342,538.109,1183.4,795.009,519.34,1196.052,902.69,393.032,1170.03,928.164,409.581,1138.039,931.533,410.311,1151.255,925.042,320.237,1139.797,909.989,114.155,1159.438,824.739,122.82,1079.154,869.673,99.818,1069.305,873.211,57.807,1087.953,905.581,59.146,1285.894,828.552,56.298,1258.177,936.928,43.945,1382.418,535.872,51.583,1377.889,877.636,52.977,
1235.741,567.584,1124.757,1223.122,870.264,1125.17,1222.862,540.963,976.62,1213.24,890.39,972.891,1131.821,693.188,1152.708,1124.367,724.234,1155.643,1109.408,736.62,1075.884,1104.499,710.064,1067.715,1207.587,511.428,811.856,1272.515,519.094,806.17,1232.4,502.675,725.783,1209.791,499.759,743.336,1204.925,526.175,539.28,1190.328,626.489,518.072,1134.507,491.52,370.013,1170.887,487.31,384.102,1197.95,504.999,384.216,1155.381,498.46,303.744,1147.499,519.994,111.944,1162.432,604.902,131.653,1085.076,564.565,100.928,1077.058,574.31,53.698,1088.61,532.5,60.61,1288.061,597.668,52.286,1260.989,490.287,48.878,1250.2,910.85,738.605,1219.414,921.018,762.001,1186.396,913.928,676.036,1215.129,914.136,679.876,1181.271,895.336,538.105,1183.428,795.013,519.344,1196.036,902.664,393.036,1170.018,928.154,409.59,1138.043,931.53,410.307,1151.27,925.033,320.239,1139.794,909.998,114.154,1159.43,824.739,122.822,1079.144,869.664,99.785,1069.307,873.209,57.809,1087.97,905.574,59.166,1285.894,828.562,56.284,1258.175,936.929,43.943,1382.421,535.884,51.578,1377.901,877.642,52.973,
1235.742,567.573,1124.748,1223.133,870.269,1125.165,1222.871,540.962,976.638,1213.244,890.389,972.887,1131.839,693.184,1152.72,1124.382,724.236,1155.627,1109.428,736.582,1075.865,1104.505,710.044,1067.684,1207.595,511.414,811.848,1272.512,519.08,806.176,1232.399,502.678,725.79,1209.786,499.759,743.344,1204.927,526.19,539.256,1190.312,626.482,518.067,1134.552,491.458,370.056,1170.89,487.328,384.099,1197.95,505.011,384.212,1155.375,498.467,303.732,1147.51,520.001,111.93,1162.437,604.892,131.652,1085.073,564.498,100.92,1077.038,574.321,53.693,1088.62,532.498,60.615,1288.067,597.656,52.289,1260.989,490.279,48.874,1250.219,910.86,738.608,1219.416,921.028,761.997,1186.385,913.899,676.048,1215.141,914.15,679.874,1181.272,895.336,538.104,1183.419,795.015,519.356,1196.046,902.672,393.031,1170.032,928.133,409.585,1138.052,931.515,410.311,1151.279,924.985,320.173,1139.802,909.998,114.158,1159.448,824.739,122.82,1079.153,869.654,99.809,1069.307,873.223,57.831,1087.963,905.57,59.177,1285.9,828.563,56.287,1258.164,936.923,43.939,1382.416,535.888,51.585,1377.903,877.641,52.96,
1235.745,567.582,1124.75,1223.136,870.256,1125.165,1222.89,540.948,976.64,1213.244,890.394,972.897,1131.828,693.175,1152.713,1124.373,724.243,1155.624,1109.409,736.578,1075.875,1104.481,710.062,1067.721,1207.563,511.421,811.882,1272.521,519.079,806.171,1232.408,502.676,725.794,1209.798,499.747,743.323,1204.933,526.166,539.271,1190.333,626.477,518.061,1134.565,491.355,370.071,1170.876,487.339,384.101,1197.955,504.982,384.214,1155.399,498.459,303.723,1147.502,519.994,111.933,1162.442,604.889,131.652,1085.064,564.546,100.943,1077.058,574.313,53.707,1088.613,532.504,60.613,1288.057,597.652,52.29,1260.996,490.273,48.874,1250.206,910.847,738.611,1219.429,921.022,761.994,1186.384,913.883,676.053,1215.143,914.13,679.889,1181.292,895.316,538.103,1183.429,794.998,519.359,1196.044,902.675,393.033,1170.032,928.143,409.588,1138.057,931.531,410.314,1151.327,924.998,320.163,1139.803,909.987,114.163,1159.438,824.737,122.834,1079.173,869.707,99.848,1069.319,873.203,57.799,1087.959,905.55,59.165,1285.912,828.564,56.281,1258.174,936.925,43.937,1382.429,535.884,51.578,1377.9,877.633,52.953,
1235.747,567.56,1124.755,1223.14,870.272,1125.182,1222.88,540.937,976.617,1213.251,890.377,972.893,1131.819,693.163,1152.721,1124.38,724.22,1155.634,1109.395,736.59,1075.871,1104.505,710.042,1067.705,1207.591,511.395,811.846,1272.517,519.087,806.147,1232.402,502.667,725.78,1209.799,499.749,743.345,1204.931,526.168,539.276,1190.336,626.477,518.069,1134.601,491.301,370.112,1170.878,487.337,384.108,1197.959,504.982,384.199,1155.391,498.456,303.715,1147.494,519.988,111.952,1162.435,604.893,131.665,1085.069,564.547,100.935,1077.03,574.333,53.722,1088.616,532.504,60.607,1288.065,597.651,52.285,1260.984,490.267,48.874,1250.209,910.848,738.619,1219.424,921.008,762.002,1186.389,913.898,676.061,1215.142,914.121,679.886,1181.301,895.32,538.095,1183.44,795.005,519.354,1196.071,902.671,393.054,1170.043,928.141,409.589,1138.062,931.524,410.324,1151.335,924.965,320.105,1139.806,909.991,114.163,1159.439,824.735,122.822,1079.153,869.666,99.814,1069.32,873.218,57.813,1087.961,905.57,59.163,1285.907,828.557,56.276,1258.18,936.917,43.937,1382.426,535.87,51.582,1377.897,877.648,52.965,
1235.754,567.536,1124.75,1223.132,870.234,1125.179,1222.878,540.937,976.63,1213.243,890.368,972.9,1131.841,693.165,1152.72,1124.395,724.205,1155.65,1109.424,736.585,1075.893,1104.502,710.039,1067.704,1207.583,511.4,811.846,1272.508,519.077,806.15,1232.404,502.651,725.8,1209.807,499.74,743.338,1204.937,526.171,539.284,1190.331,626.458,518.065,1134.614,491.225,370.135,1170.904,487.331,384.091,1197.939,504.99,384.187,1155.377,498.46,303.728,1147.507,520.002,111.924,1162.444,604.887,131.655,1085.07,564.422,100.982,1077.035,574.327,53.714,1088.6,532.49,60.613,1288.064,597.646,52.288,1260.989,490.274,48.864,1250.23,910.847,738.62,1219.427,921.016,762.002,1186.411,913.909,676.061,1215.151,914.131,679.891,1181.32,895.309,538.08,1183.465,794.997,519.354,1196.087,902.666,393.041,1170.037,928.13,409.573,1138.063,931.511,410.311,1151.357,924.945,320.072,1139.816,909.994,114.173,1159.437,824.745,122.831,1079.152,869.629,99.806,1069.315,873.21,57.819,1087.967,905.579,59.184,1285.904,828.557,56.283,1258.178,936.921,43.945,1382.418,535.866,51.58,1377.901,877.65,52.955,
1235.756,567.537,1124.748,1223.134,870.255,1125.184,1222.889,540.927,976.633,1213.249,890.371,972.9,1131.848,693.145,1152.711,1124.377,724.198,1155.649,1109.417,736.56,1075.873,1104.478,710.041,1067.714,1207.581,511.388,811.826,1272.521,519.05,806.16,1232.417,502.654,725.795,1209.792,499.742,743.338,1204.935,526.17,539.268,1190.339,626.461,518.068,1134.64,491.177,370.16,1170.9,487.313,384.097,1197.958,504.983,384.2,1155.39,498.448,303.733,1147.514,519.995,111.939,1162.439,604.88,131.656,1085.077,564.493,100.949,1077.057,574.321,53.698,1088.615,532.489,60.595,1288.06,597.663,52.277,1260.993,490.27,48.864,1250.227,910.848,738.627,1219.433,920.995,762.009,1186.401,913.892,676.063,1215.155,914.108,679.888,1181.307,895.319,538.103,1183.473,794.99,519.356,1196.071,902.649,393.042,1170.047,928.137,409.577,1138.068,931.52,410.312,1151.284,925.029,320.25,1139.815,909.99,114.164,1159.419,824.738,122.823,1079.163,869.667,99.816,1069.309,873.221,57.823,1087.968,905.574,59.162,1285.914,828.562,56.275,1258.179,936.925,43.938,1382.423,535.872,51.587,1377.904,877.638,52.953,
1235.759,567.514,1124.752,1223.135,870.235,1125.187,1222.883,540.919,976.633,1213.265,890.361,972.911,1131.862,693.134,1152.708,1124.406,724.185,1155.641,1109.42,736.559,1075.88,1104.501,710.015,1067.733,1207.594,511.394,811.854,1272.518,519.041,806.164,1232.408,502.643,725.777,1209.804,499.717,743.346,1204.943,526.155,539.279,1190.34,626.451,518.067,1134.664,491.11,370.186,1170.895,487.31,384.087,1197.948,504.983,384.197,1155.385,498.448,303.718,1147.506,519.983,111.946,1162.433,604.893,131.655,1085.073,564.571,100.946,1077.034,574.32,53.699,1088.603,532.512,60.621,1288.071,597.65,52.287,1260.993,490.266,48.871,1250.228,910.844,738.623,1219.439,921.003,762.005,1186.424,913.882,676.058,1215.157,914.1,679.909,1181.317,895.329,538.104,1183.46,794.988,519.362,1196.094,902.665,393.066,1170.046,928.123,409.586,1138.081,931.519,410.315,1151.298,925.028,320.248,1139.806,909.995,114.166,1159.454,824.73,122.834,1079.151,869.678,99.845,1069.3,873.218,57.831,1087.971,905.553,59.178,1285.897,828.559,56.273,1258.173,936.923,43.934,1382.419,535.869,51.588,1377.895,877.651,52.961,
1235.765,567.518,1124.75,1223.134,870.226,1125.184,1222.881,540.927,976.62,1213.253,890.348,972.908,1131.817,693.15,1152.711,1124.403,724.168,1155.647,1109.437,736.553,1075.887,1104.493,710.006,1067.714,1207.579,511.402,811.873,1272.521,519.039,806.16,1232.405,502.646,725.786,1209.799,499.725,743.336,1204.958,526.151,539.269,1190.347,626.444,518.067,1134.672,491.045,370.212,1170.887,487.309,384.08,1197.962,504.967,384.195,1155.384,498.441,303.713,1147.504,519.995,111.936,1162.447,604.887,131.662,1085.088,564.413,100.975,1077.036,574.321,53.701,1088.61,532.495,60.6,1288.074,597.65,52.296,1261.0,490.277,48.866,1250.241,910.83,738.635,1219.452,920.993,762.015,1186.427,913.893,676.063,1215.154,914.098,679.895,1181.328,895.306,538.1,1183.455,794.975,519.356,1196.076,902.652,393.049,1170.058,928.134,409.588,1138.083,931.512,410.31,1151.304,924.972,320.182,1139.817,909.997,114.169,1159.448,824.738,122.841,1079.163,869.688,99.825,1069.301,873.203,57.822,1087.968,905.567,59.189,1285.91,828.568,56.27,1258.174,936.928,43.945,1382.423,535.866,51.576,1377.902,877.649,52.947,
1235.752,567.514,1124.742,1223.131,870.231,1125.193,1222.893,540.898,976.63,1213.256,890.35,972.917,1131.854,693.12,1152.704,1124.403,724.158,1155.657,1109.444,736.541,1075.886,1104.493,710.033,1067.715,1207.584,511.385,811.851,1272.514,519.037,806.153,1232.416,502.632,725.784,1209.812,499.709,743.337,1204.947,526.148,539.26,1190.35,626.43,518.065,1134.691,491.009,370.236,1170.896,487.314,384.093,1197.969,504.971,384.205,1155.38,498.441,303.719,1147.493,519.983,111.951,1162.432,604.884,131.658,1085.058,564.557,100.946,1077.056,574.302,53.701,1088.592,532.5,60.598,1288.071,597.649,52.287,1260.987,490.271,48.867,1250.239,910.833,738.633,1219.453,920.993,762.015,1186.429,913.901,676.053,1215.164,914.08,679.908,1181.334,895.324,538.109,1183.489,794.986,519.354,1196.09,902.662,393.054,1170.06,928.133,409.595,1138.083,931.508,410.319,1151.338,924.961,320.142,1139.813,909.991,114.17,1159.444,824.731,122.83,1079.155,869.671,99.821,1069.306,873.221,57.839,1087.976,905.578,59.167,1285.912,828.566,56.276,1258.177,936.92,43.934,1382.434,535.873,51.583,1377.899,877.64,52.955,
1235.754,567.509,1124.752,1223.12,870.209,1125.188,1222.889,540.912,976.627,1213.258,890.34,972.921,1131.808,693.122,1152.712,1124.379,724.159,1155.637,1109.407,736.527,1075.878,1104.496,710.018,1067.698,1207.597,511.364,811.831,1272.51,519.037,806.157,1232.438,502.629,725.788,1209.816,499.709,743.338,1204.968,526.15,539.28,1190.35,626.438,518.066,1134.716,490.955,370.252,1170.893,487.31,384.091,1197.971,504.971,384.199,1155.385,498.444,303.709,1147.509,519.977,111.937,1162.448,604.886,131.655,1085.078,564.508,100.955,1077.028,574.301,53.709,1088.618,532.486,60.6,1288.058,597.648,52.292,1260.997,490.274,48.865,1250.237,910.815,738.624,1219.457,920.995,762.011,1186.433,913.884,676.075,1215.172,914.091,679.894,1181.337,895.298,538.111,1183.493,794.971,519.348,1196.103,902.665,393.046,1170.068,928.135,409.591,1138.083,931.495,410.32,1151.304,925.014,320.258,1139.82,909.989,114.179,1159.452,824.731,122.831,1079.142,869.671,99.838,1069.301,873.208,57.827,1087.962,905.567,59.173,1285.909,828.558,56.28,1258.189,936.925,43.939,1382.418,535.87,51.593,1377.888,877.649,52.947,
1235.744,567.494,1124.747,1223.129,870.226,1125.192,1222.891,540.896,976.625,1213.253,890.33,972.925,1131.838,693.11,1152.703,1124.407,724.143,1155.65,1109.419,736.543,1075.899,1104.514,709.996,1067.736,1207.605,511.372,811.845,1272.528,519.02,806.158,1232.418,502.626,725.781,1209.813,499.685,743.348,1204.963,526.152,539.285,1190.363,626.434,518.074,1134.726,490.913,370.289,1170.885,487.31,384.089,1197.967,504.975,384.199,1155.385,498.439,303.712,1147.502,519.983,111.962,1162.454,604.893,131.655,1085.07,564.559,100.944,1077.039,574.311,53.697,1088.603,532.495,60.605,1288.069,597.654,52.288,1260.989,490.274,48.865,1250.245,910.815,738.628,1219.46,920.984,762.008,1186.437,913.89,676.055,1215.191,914.095,679.891,1181.341,895.298,538.11,1183.481,794.961,519.362,1196.1,902.655,393.037,1170.071,928.107,409.595,1138.086,931.504,410.322,1151.333,924.99,320.201,1139.812,909.99,114.17,1159.455,824.738,122.831,1079.148,869.672,99.838,1069.33,873.2,57.834,1087.967,905.55,59.176,1285.903,828.554,56.263,1258.184,936.924,43.941,1382.439,535.871,51.591,1377.896,877.632,52.942,
1235.781,567.452,1124.751,1223.119,870.224,1125.197,1222.905,540.892,976.63,1213.248,890.334,972.925,1131.809,693.087,1152.702,1124.378,724.155,1155.64,1109.417,736.521,1075.892,1104.476,709.987,1067.712,1207.591,511.378,811.849,1272.526,519.007,806.156,1232.413,502.615,725.788,1209.821,499.686,743.329,1204.97,526.14,539.262,1190.368,626.428,518.069,1134.538,491.502,369.986,1170.906,487.322,384.085,1197.983,504.97,384.192,1155.386,498.438,303.717,1147.49,519.986,111.928,1162.434,604.887,131.654,1085.059,564.412,100.981,1077.04,574.31,53.697,1088.62,532.493,60.588,1288.048,597.637,52.291,1260.979,490.276,48.867,1250.248,910.823,738.636,1219.453,920.948,762.017,1186.446,913.867,676.072,1215.19,914.078,679.89,1181.358,895.307,538.101,1183.502,794.981,519.36,1196.121,902.66,393.055,1170.078,928.126,409.59,1138.099,931.504,410.318,1151.35,924.959,320.15,1139.807,909.979,114.172,1159.451,824.729,122.82,1079.159,869.661,99.833,1069.328,873.217,57.827,1087.967,905.576,59.176,1285.904,828.564,56.275,1258.18,936.926,43.94,1382.426,535.872,51.582,1377.907,877.636,52.954,
1235.75,567.487,1124.749,1223.113,870.21,1125.199,1222.887,540.892,976.627,1213.249,890.328,972.922,1131.828,693.092,1152.702,1124.38,724.136,1155.643,1109.432,736.518,1075.872,1104.456,709.974,1067.711,1207.597,511.359,811.839,1272.541,518.997,806.163,1232.432,502.609,725.795,1209.808,499.688,743.332,1204.971,526.13,539.257,1190.372,626.434,518.062,1134.571,491.406,370.026,1170.902,487.303,384.089,1197.988,504.959,384.194,1155.388,498.431,303.704,1147.501,519.972,111.945,1162.446,604.878,131.659,1085.045,564.532,100.95,1077.055,574.305,53.692,1088.624,532.487,60.596,1288.07,597.655,52.289,1260.992,490.271,48.865,1250.257,910.813,738.649,1219.462,920.982,762.004,1186.468,913.874,676.064,1215.202,914.081,679.892,1181.367,895.299,538.102,1183.514,794.976,519.352,1196.125,902.655,393.039,1170.085,928.113,409.585,1138.105,931.49,410.323,1151.319,925.008,320.263,1139.804,909.986,114.174,1159.434,824.733,122.831,1079.158,869.668,99.864,1069.309,873.205,57.815,1087.971,905.562,59.185,1285.916,828.558,56.265,1258.176,936.917,43.937,1382.416,535.877,51.573,1377.902,877.636,52.943,
1235.744,567.462,1124.743,1223.127,870.21,1125.195,1222.894,540.885,976.629,1213.242,890.318,972.914,1131.779,693.097,1152.697,1124.403,724.116,1155.65,1109.42,736.504,1075.893,1104.467,709.981,1067.717,1207.598,511.383,811.881,1272.541,519.016,806.182,1232.423,502.603,725.783,1209.813,499.681,743.336,1204.972,526.136,539.256,1190.372,626.418,518.063,1134.594,491.321,370.059,1170.9,487.312,384.082,1197.991,504.959,384.191,1155.396,498.439,303.691,1147.502,519.984,111.94,1162.449,604.887,131.654,1085.063,564.426,100.957,1077.029,574.329,53.704,1088.615,532.486,60.589,1288.063,597.625,52.289,1260.992,490.279,48.863,1250.264,910.821,738.63,1219.467,920.965,762.019,1186.469,913.854,676.063,1215.21,914.085,679.898,1181.364,895.289,538.104,1183.518,794.965,519.349,1196.127,902.657,393.048,1170.079,928.11,409.584,1138.115,931.492,410.305,1151.343,924.98,320.209,1139.817,909.994,114.174,1159.454,824.735,122.829,1079.147,869.618,99.8,1069.304,873.206,57.819,1087.96,905.556,59.165,1285.903,828.564,56.265,1258.181,936.919,43.947,1382.424,535.878,51.595,1377.894,877.637,52.939,
1235.733,567.473,1124.723,1223.107,870.205,1125.197,1222.9,540.897,976.631,1213.25,890.317,972.931,1131.798,693.071,1152.698,1124.39,724.118,1155.635,1109.422,736.496,1075.852,1104.488,709.947,1067.72,1207.612,511.343,811.844,1272.545,518.998,806.145,1232.424,502.602,725.796,1209.827,499.683,743.326,1204.984,526.119,539.259,1190.38,626.42,518.055,1134.612,491.264,370.092,1170.928,487.3,384.092,1197.988,504.962,384.18,1155.391,498.438,303.686,1147.504,519.98,111.946,1162.436,604.881,131.653,1085.067,564.619,100.904,1077.048,574.311,53.703,1088.631,532.489,60.59,1288.062,597.66,52.292,1260.994,490.275,48.876,1250.267,910.798,738.64,1219.463,920.938,762.018,1186.466,913.841,676.072,1215.216,914.072,679.903,1181.384,895.294,538.092,1183.532,794.973,519.357,1196.125,902.66,393.047,1170.086,928.11,409.581,1138.119,931.49,410.324,1151.322,925.001,320.259,1139.811,909.992,114.171,1159.436,824.726,122.838,1079.153,869.63,99.827,1069.302,873.209,57.818,1087.966,905.573,59.164,1285.906,828.564,56.269,1258.183,936.921,43.933,1382.417,535.874,51.591,1377.903,877.647,52.945,
1235.738,567.469,1124.734,1223.097,870.189,1125.193,1222.894,540.88,976.628,1213.231,890.307,972.926,1131.777,693.084,1152.69,1124.383,724.102,1155.639,1109.425,736.501,1075.866,1104.457,709.959,1067.701,1207.623,511.357,811.859,1272.532,519.011,806.171,1232.432,502.592,725.781,1209.826,499.682,743.333,1204.969,526.148,539.27,1190.376,626.423,518.073,1134.643,491.201,370.111,1170.912,487.311,384.076,1198.003,504.957,384.189,1155.395,498.431,303.705,1147.494,519.989,111.93,1162.451,604.888,131.651,1085.072,564.465,100.971,1077.029,574.328,53.715,1088.633,532.489,60.587,1288.062,597.67,52.291,1261.003,490.271,48.873,1250.274,910.801,738.635,1219.472,920.943,762.01,1186.476,913.867,676.068,1215.21,914.071,679.903,1181.39,895.291,538.097,1183.536,794.966,519.359,1196.109,902.641,393.039,1170.098,928.11,409.579,1138.127,931.49,410.316,1151.33,924.995,320.258,1139.809,909.986,114.177,1159.45,824.73,122.832,1079.16,869.634,99.813,1069.317,873.214,57.843,1087.96,905.557,59.166,1285.913,828.555,56.274,1258.185,936.925,43.942,1382.418,535.876,51.592,1377.897,877.635,52.939,
1235.749,567.461,1124.745,1223.101,870.195,1125.191,1222.898,540.875,976.629,1213.235,890.314,972.933,1131.772,693.051,1152.682,1124.399,724.088,1155.638,1109.421,736.497,1075.875,1104.461,709.954,1067.711,1207.62,511.331,811.831,1272.544,518.995,806.168,1232.445,502.582,725.788,1209.846,499.675,743.321,1204.98,526.137,539.257,1190.385,626.431,518.066,1134.655,491.145,370.151,1170.927,487.297,384.093,1197.99,504.976,384.189,1155.398,498.426,303.7,1147.52,519.993,111.936,1162.436,604.881,131.652,1085.067,564.517,100.927,1077.017,574.329,53.723,1088.617,532.49,60.602,1288.07,597.664,52.302,1260.979,490.267,48.865,1250.276,910.781,738.635,1219.467,920.923,762.019,1186.48,913.859,676.063,1215.225,914.069,679.893,1181.389,895.286,538.098,1183.561,794.976,519.348,1196.131,902.642,393.039,1170.096,928.107,409.584,1138.124,931.488,410.324,1151.346,924.958,320.172,1139.813,909.981,114.175,1159.444,824.725,122.831,1079.16,869.654,99.834,1069.334,873.205,57.837,1087.958,905.552,59.168,1285.907,828.553,56.264,1258.182,936.915,43.942,1382.414,535.87,51.584,1377.884,877.635,52.934,
1235.734,567.467,1124.725,1223.08,870.182,1125.195,1222.903,540.878,976.627,1213.234,890.309,972.918,1131.802,693.057,1152.67,1124.38,724.098,1155.625,1109.401,736.472,1075.878,1104.477,709.943,1067.675,1207.613,511.36,811.853,1272.555,518.999,806.175,1232.443,502.586,725.781,1209.848,499.658,743.325,1204.984,526.125,539.278,1190.365,626.423,518.058,1134.693,491.092,370.172,1170.919,487.291,384.087,1198.005,504.953,384.189,1155.414,498.436,303.691,1147.495,519.984,111.95,1162.442,604.883,131.649,1085.07,564.527,100.939,1077.036,574.319,53.707,1088.618,532.498,60.602,1288.068,597.664,52.299,1260.988,490.275,48.871,1250.27,910.796,738.635,1219.475,920.906,762.023,1186.487,913.85,676.046,1215.218,914.054,679.9,1181.397,895.282,538.089,1183.544,794.962,519.356,1196.144,902.648,393.046,1170.102,928.099,409.58,1138.124,931.485,410.316,1151.324,925.0,320.261,1139.815,909.982,114.173,1159.448,824.717,122.827,1079.153,869.652,99.814,1069.31,873.2,57.823,1087.96,905.565,59.164,1285.918,828.557,56.281,1258.175,936.921,43.949,1382.412,535.88,51.604,1377.885,877.657,52.936,
