R_ICT X,R_ICT Y,R_ICT Z,L_ICT X,L_ICT Y,L_ICT Z,R_FTC X,R_FTC Y,R_FTC Z,L_FTC X,L_FTC Y,L_FTC Z,PEL_1 X,PEL_1 Y,PEL_1 Z,PEL_2 X,PEL_2 Y,PEL_2 Z,PEL_3 X,PEL_3 Y,PEL_3 Z,PEL_4 X,PEL_4 Y,PEL_4 Z,R_TH1 X,R_TH1 Y,R_TH1 Z,R_TH2 X,R_TH2 Y,R_TH2 Z,R_TH3 X,R_TH3 Y,R_TH3 Z,R_TH4 X,R_TH4 Y,R_TH4 Z,R_FLE X,R_FLE Y,R_FLE Z,R_FME X,R_FME Y,R_FME Z,R_SK1 X,R_SK1 Y,R_SK1 Z,R_SK2 X,R_SK2 Y,R_SK2 Z,R_SK3 X,R_SK3 Y,R_SK3 Z,R_SK4 X,R_SK4 Y,R_SK4 Z,R_FAL X,R_FAL Y,R_FAL Z,R_TAM X,R_TAM Y,R_TAM Z,R_FCC1 X,R_FCC1 Y,R_FCC1 Z,R_FCC2 X,R_FCC2 Y,R_FCC2 Z,R_FCL X,R_FCL Y,R_FCL Z,R_FM1 X,R_FM1 Y,R_FM1 Z,R_FM5 X,R_FM5 Y,R_FM5 Z,L_TH1 X,L_TH1 Y,L_TH1 Z,L_TH2 X,L_TH2 Y,L_TH2 Z,L_TH3 X,L_TH3 Y,L_TH3 Z,L_TH4 X,L_TH4 Y,L_TH4 Z,L_FLE X,L_FLE Y,L_FLE Z,L_FME X,L_FME Y,L_FME Z,L_SK1 X,L_SK1 Y,L_SK1 Z,L_SK2 X,L_SK2 Y,L_SK2 Z,L_SK3 X,L_SK3 Y,L_SK3 Z,L_SK4 X,L_SK4 Y,L_SK4 Z,L_FAL X,L_FAL Y,L_FAL Z,L_TAM X,L_TAM Y,L_TAM Z,L_FCC1 X,L_FCC1 Y,L_FCC1 Z,L_FCC2 X,L_FCC2 Y,L_FCC2 Z,L_FCL X,L_FCL Y,L_FCL Z,L_FM1 X,L_FM1 Y,L_FM1 Z,L_FM5 X,L_FM5 Y,L_FM5 Z,R_BP X,R_BP Y,R_BP Z,L_BP X,L_BP Y,L_BP Z,Unnamed: 132
1091.692,533.838,1130.565,1079.333,837.03,1128.734,1087.448,506.472,978.126,1079.826,862.384,960.729,990.279,654.396,1146.626,982.702,685.4,1149.341,963.834,697.806,1071.677,959.704,669.765,1061.77,1067.998,475.193,810.653,1133.243,483.815,808.171,1097.211,466.154,725.973,1073.659,463.491,741.983,1064.03,486.655,540.313,1048.387,590.162,526.847,993.45,448.183,374.482,1029.9,444.43,388.519,1057.426,461.402,387.895,1013.955,453.702,307.936,1005.243,471.626,110.231,1020.985,557.262,125.269,940.68,513.772,102.599,932.461,522.653,54.826,945.656,481.981,61.983,1143.966,546.876,63.014,1120.453,444.671,49.996,1140.899,863.091,836.242,1111.296,882.419,855.483,1090.842,883.362,765.25,1118.035,874.203,772.874,1033.868,855.46,539.83,1030.29,751.812,518.374,1050.418,861.397,394.793,1023.363,887.178,411.573,991.08,887.534,410.388,1005.625,881.25,321.142,1003.013,862.476,109.457,1017.731,777.345,122.506,941.079,819.312,99.512,931.46,821.707,57.191,949.237,855.039,58.923,1151.773,784.923,54.515,1118.759,891.606,47.501,1239.517,493.515,52.407,1239.669,839.243,55.085,
1091.673,533.844,1130.559,1079.332,837.034,1128.742,1087.446,506.489,978.134,1079.839,862.402,960.726,990.279,654.415,1146.601,982.688,685.399,1149.331,963.825,697.81,1071.679,959.735,669.798,1061.75,1067.997,475.212,810.647,1133.236,483.815,808.164,1097.224,466.136,725.983,1073.642,463.5,741.995,1064.056,486.639,540.324,1048.384,590.168,526.839,993.463,448.187,374.487,1029.893,444.443,388.514,1057.436,461.404,387.895,1013.948,453.707,307.926,1005.248,471.627,110.232,1020.999,557.253,125.283,940.688,513.789,102.619,932.44,522.648,54.806,945.639,481.979,61.984,1143.972,546.884,63.018,1120.454,444.684,49.986,1140.898,863.099,836.251,1111.311,882.441,855.503,1090.841,883.372,765.26,1118.035,874.201,772.884,1033.87,855.481,539.832,1030.316,751.815,518.367,1050.446,861.426,394.786,1023.38,887.185,411.592,991.081,887.534,410.395,1005.627,881.253,321.147,1003.019,862.483,109.454,1017.725,777.353,122.509,941.085,819.323,99.54,931.454,821.679,57.182,949.239,855.035,58.933,1151.757,784.922,54.51,1118.757,891.603,47.499,1239.526,493.511,52.394,1239.664,839.247,55.062,
1091.679,533.851,1130.555,1079.318,837.032,1128.745,1087.436,506.507,978.129,1079.83,862.411,960.731,990.247,654.407,1146.608,982.694,685.406,1149.317,963.811,697.787,1071.685,959.726,669.791,1061.763,1067.976,475.213,810.634,1133.224,483.84,808.152,1097.225,466.174,725.995,1073.616,463.523,741.982,1064.049,486.663,540.307,1048.394,590.18,526.831,993.457,448.197,374.495,1029.9,444.434,388.529,1057.432,461.4,387.888,1013.961,453.713,307.938,1005.253,471.632,110.232,1021.0,557.26,125.275,940.686,513.786,102.62,932.464,522.671,54.836,945.682,481.972,61.985,1143.988,546.861,63.011,1120.453,444.674,49.984,1140.897,863.101,836.25,1111.293,882.428,855.484,1090.849,883.378,765.276,1118.038,874.208,772.878,1033.867,855.469,539.834,1030.301,751.811,518.388,1050.439,861.426,394.8,1023.38,887.163,411.587,991.092,887.552,410.403,1005.639,881.249,321.151,1003.021,862.48,109.457,1017.73,777.352,122.491,941.089,819.312,99.538,931.447,821.676,57.182,949.256,855.039,58.936,1151.781,784.925,54.504,1118.763,891.604,47.496,1239.521,493.5,52.39,1239.683,839.239,55.076,
1091.659,533.86,1130.554,1079.32,837.041,1128.747,1087.416,506.5,978.115,1079.836,862.426,960.736,990.27,654.415,1146.626,982.684,685.416,1149.345,963.814,697.811,1071.672,959.707,669.783,1061.769,1067.985,475.222,810.638,1133.224,483.821,808.157,1097.232,466.174,726.001,1073.621,463.535,741.995,1064.04,486.671,540.313,1048.395,590.184,526.828,993.447,448.21,374.485,1029.905,444.449,388.521,1057.449,461.413,387.88,1013.956,453.717,307.937,1005.256,471.626,110.236,1021.006,557.258,125.276,940.688,513.786,102.606,932.45,522.67,54.831,945.703,481.971,61.983,1143.992,546.861,63.009,1120.451,444.676,49.995,1140.899,863.105,836.253,1111.297,882.447,855.509,1090.84,883.372,765.263,1118.059,874.232,772.872,1033.892,855.484,539.835,1030.318,751.828,518.383,1050.444,861.432,394.809,1023.386,887.169,411.588,991.101,887.549,410.399,1005.643,881.257,321.137,1003.033,862.473,109.454,1017.722,777.348,122.512,941.101,819.322,99.555,931.455,821.678,57.184,949.25,855.038,58.941,1151.792,784.933,54.511,1118.751,891.604,47.49,1239.526,493.507,52.387,1239.682,839.245,55.055,
1091.649,533.86,1130.554,1079.306,837.05,1128.753,1087.427,506.511,978.129,1079.83,862.422,960.741,990.251,654.429,1146.635,982.708,685.406,1149.336,963.795,697.808,1071.67,959.712,669.82,1061.735,1067.998,475.226,810.631,1133.225,483.846,808.144,1097.226,466.188,725.995,1073.62,463.533,741.997,1064.049,486.665,540.31,1048.391,590.196,526.832,993.467,448.207,374.485,1029.919,444.442,388.521,1057.451,461.416,387.886,1013.967,453.711,307.927,1005.266,471.632,110.233,1021.026,557.264,125.276,940.702,513.809,102.617,932.454,522.662,54.848,945.683,481.987,62.007,1143.984,546.877,63.021,1120.455,444.673,49.991,1140.906,863.121,836.255,1111.301,882.461,855.492,1090.823,883.374,765.284,1118.047,874.24,772.888,1033.897,855.49,539.843,1030.323,751.83,518.385,1050.44,861.423,394.797,1023.402,887.188,411.59,991.104,887.564,410.405,1005.653,881.262,321.149,1003.024,862.476,109.458,1017.719,777.355,122.512,941.083,819.286,99.555,931.445,821.652,57.175,949.243,855.031,58.938,1151.786,784.932,54.504,1118.76,891.609,47.496,1239.53,493.512,52.389,1239.68,839.232,55.056,
1091.655,533.852,1130.542,1079.297,837.05,1128.753,1087.421,506.528,978.125,1079.837,862.442,960.744,990.253,654.431,1146.644,982.706,685.426,1149.338,963.789,697.81,1071.677,959.693,669.825,1061.746,1067.986,475.234,810.639,1133.234,483.846,808.177,1097.211,466.19,725.997,1073.639,463.522,741.988,1064.045,486.669,540.324,1048.417,590.203,526.833,993.475,448.228,374.482,1029.904,444.485,388.528,1057.461,461.405,387.888,1013.965,453.727,307.932,1005.249,471.639,110.245,1021.012,557.268,125.28,940.694,513.8,102.608,932.494,522.69,54.849,945.653,481.976,62.015,1143.979,546.862,63.007,1120.453,444.682,49.988,1140.893,863.132,836.262,1111.309,882.474,855.508,1090.844,883.402,765.277,1118.076,874.256,772.879,1033.898,855.485,539.837,1030.326,751.834,518.372,1050.468,861.433,394.794,1023.406,887.201,411.596,991.123,887.57,410.399,1005.662,881.258,321.148,1003.008,862.483,109.466,1017.76,777.357,122.509,941.087,819.292,99.543,931.49,821.674,57.188,949.247,855.03,58.945,1151.788,784.92,54.513,1118.749,891.615,47.489,1239.516,493.511,52.374,1239.679,839.238,55.034,
1091.636,533.88,1130.544,1079.302,837.049,1128.76,1087.417,506.522,978.122,1079.828,862.434,960.742,990.242,654.425,1146.625,982.696,685.441,1149.343,963.795,697.846,1071.68,959.682,669.826,1061.75,1067.973,475.264,810.633,1133.223,483.855,808.165,1097.21,466.2,725.99,1073.634,463.554,741.984,1064.057,486.68,540.315,1048.411,590.201,526.835,993.48,448.219,374.496,1029.919,444.456,388.518,1057.456,461.425,387.891,1013.977,453.736,307.936,1005.26,471.638,110.238,1021.023,557.269,125.276,940.703,513.804,102.621,932.454,522.674,54.842,945.683,481.985,61.996,1143.984,546.859,63.004,1120.47,444.669,49.986,1140.902,863.135,836.272,1111.309,882.48,855.511,1090.853,883.424,765.269,1118.073,874.265,772.893,1033.901,855.494,539.84,1030.324,751.846,518.394,1050.468,861.437,394.803,1023.409,887.195,411.594,991.116,887.547,410.414,1005.668,881.265,321.149,1003.034,862.476,109.461,1017.741,777.365,122.515,941.096,819.322,99.558,931.46,821.681,57.191,949.26,855.037,58.946,1151.794,784.93,54.505,1118.762,891.612,47.488,1239.523,493.502,52.371,1239.686,839.244,55.036,
1091.635,533.868,1130.55,1079.292,837.064,1128.763,1087.429,506.52,978.128,1079.827,862.442,960.735,990.243,654.451,1146.631,982.713,685.446,1149.348,963.775,697.834,1071.682,959.611,669.802,1061.775,1067.995,475.272,810.637,1133.244,483.858,808.168,1097.218,466.208,725.995,1073.64,463.557,742.0,1064.052,486.691,540.321,1048.421,590.209,526.835,993.488,448.222,374.491,1029.907,444.461,388.514,1057.455,461.412,387.889,1013.991,453.73,307.927,1005.251,471.645,110.245,1021.026,557.275,125.271,940.704,513.807,102.619,932.468,522.678,54.856,945.684,481.991,62.006,1143.997,546.865,63.003,1120.477,444.683,49.985,1140.909,863.144,836.271,1111.298,882.493,855.513,1090.872,883.437,765.277,1118.054,874.272,772.903,1033.903,855.494,539.828,1030.342,751.852,518.386,1050.467,861.425,394.794,1023.429,887.21,411.604,991.154,887.59,410.408,1005.68,881.273,321.154,1003.028,862.485,109.472,1017.744,777.36,122.509,941.108,819.325,99.567,931.463,821.679,57.194,949.252,855.045,58.96,1151.805,784.923,54.5,1118.764,891.607,47.481,1239.53,493.498,52.361,1239.694,839.241,55.029,
1091.623,533.869,1130.546,1079.298,837.065,1128.77,1087.412,506.526,978.124,1079.827,862.458,960.749,990.194,654.455,1146.607,982.665,685.451,1149.346,963.788,697.861,1071.664,959.645,669.84,1061.762,1067.993,475.27,810.643,1133.225,483.873,808.168,1097.225,466.21,725.989,1073.631,463.572,741.996,1064.033,486.713,540.303,1048.425,590.224,526.835,993.48,448.222,374.494,1029.933,444.471,388.523,1057.478,461.409,387.908,1013.985,453.736,307.931,1005.27,471.649,110.244,1021.042,557.274,125.28,940.712,513.811,102.633,932.475,522.673,54.851,945.688,481.987,62.004,1143.992,546.888,62.999,1120.461,444.671,49.99,1140.917,863.164,836.272,1111.316,882.496,855.514,1090.867,883.449,765.284,1118.059,874.277,772.901,1033.91,855.504,539.843,1030.325,751.855,518.403,1050.49,861.433,394.803,1023.425,887.213,411.604,991.154,887.594,410.41,1005.69,881.278,321.163,1003.042,862.489,109.466,1017.753,777.363,122.513,941.101,819.308,99.565,931.492,821.681,57.209,949.261,855.03,58.951,1151.789,784.938,54.504,1118.759,891.604,47.48,1239.534,493.498,52.352,1239.702,839.252,55.014,
1091.614,533.889,1130.533,1079.292,837.069,1128.768,1087.401,506.532,978.113,1079.831,862.461,960.745,990.231,654.466,1146.625,982.678,685.463,1149.339,963.778,697.854,1071.677,959.659,669.853,1061.77,1067.989,475.271,810.653,1133.219,483.892,808.181,1097.229,466.215,725.995,1073.644,463.565,741.989,1064.067,486.701,540.321,1048.439,590.213,526.834,993.49,448.234,374.511,1029.93,444.502,388.523,1057.472,461.429,387.899,1013.989,453.739,307.943,1005.275,471.652,110.251,1021.029,557.275,125.272,940.716,513.817,102.629,932.474,522.678,54.854,945.7,482.0,62.043,1144.001,546.873,62.993,1120.472,444.674,49.981,1140.921,863.17,836.261,1111.31,882.504,855.513,1090.872,883.443,765.28,1118.087,874.295,772.89,1033.915,855.516,539.839,1030.321,751.855,518.384,1050.498,861.427,394.807,1023.436,887.212,411.602,991.152,887.587,410.409,1005.702,881.283,321.159,1003.048,862.482,109.471,1017.773,777.358,122.528,941.111,819.316,99.555,931.478,821.658,57.19,949.279,855.022,58.951,1151.804,784.929,54.492,1118.767,891.614,47.482,1239.544,493.512,52.347,1239.704,839.256,55.012,
1091.607,533.888,1130.546,1079.295,837.071,1128.765,1087.392,506.558,978.116,1079.833,862.464,960.748,990.23,654.476,1146.603,982.695,685.452,1149.332,963.761,697.875,1071.674,959.61,669.841,1061.778,1067.987,475.261,810.623,1133.228,483.895,808.159,1097.226,466.236,725.995,1073.64,463.568,741.995,1064.071,486.713,540.312,1048.444,590.232,526.836,993.495,448.238,374.5,1029.944,444.471,388.509,1057.494,461.426,387.902,1014.008,453.744,307.947,1005.274,471.644,110.257,1021.04,557.28,125.278,940.714,513.82,102.63,932.456,522.673,54.843,945.7,481.996,62.005,1143.995,546.877,63.004,1120.462,444.676,49.979,1140.923,863.179,836.282,1111.307,882.493,855.499,1090.888,883.463,765.277,1118.072,874.283,772.895,1033.921,855.518,539.841,1030.352,751.872,518.401,1050.502,861.432,394.809,1023.439,887.226,411.594,991.143,887.596,410.42,1005.702,881.282,321.167,1003.054,862.49,109.479,1017.771,777.366,122.523,941.122,819.321,99.552,931.496,821.678,57.213,949.269,855.046,58.967,1151.809,784.928,54.471,1118.767,891.605,47.481,1239.539,493.508,52.338,1239.699,839.252,55.001,
1091.598,533.883,1130.559,1079.29,837.089,1128.77,1087.405,506.553,978.123,1079.835,862.475,960.75,990.202,654.474,1146.616,982.66,685.475,1149.366,963.758,697.885,1071.675,959.658,669.856,1061.775,1067.984,475.282,810.627,1133.25,483.902,808.187,1097.242,466.226,725.998,1073.659,463.58,742.012,1064.091,486.706,540.312,1048.441,590.234,526.832,993.507,448.249,374.506,1029.949,444.474,388.531,1057.477,461.434,387.913,1014.013,453.746,307.951,1005.274,471.662,110.269,1021.038,557.285,125.283,940.714,513.798,102.635,932.481,522.682,54.86,945.736,482.002,62.019,1144.012,546.879,62.993,1120.463,444.68,49.963,1140.916,863.17,836.284,1111.338,882.51,855.524,1090.882,883.457,765.278,1118.103,874.302,772.889,1033.927,855.534,539.84,1030.347,751.875,518.415,1050.504,861.45,394.827,1023.432,887.204,411.597,991.154,887.585,410.427,1005.701,881.288,321.159,1003.058,862.489,109.479,1017.78,777.359,122.524,941.127,819.309,99.568,931.502,821.67,57.206,949.265,855.034,58.966,1151.808,784.922,54.485,1118.77,891.609,47.477,1239.538,493.49,52.33,1239.699,839.244,54.987,
1091.599,533.899,1130.553,1079.295,837.088,1128.77,1087.392,506.566,978.118,1079.836,862.484,960.756,990.222,654.481,1146.612,982.67,685.479,1149.336,963.766,697.883,1071.662,959.667,669.885,1061.746,1067.996,475.298,810.649,1133.23,483.923,808.181,1097.243,466.225,725.991,1073.641,463.589,741.989,1064.105,486.711,540.332,1048.455,590.229,526.836,993.516,448.239,374.494,1029.953,444.492,388.539,1057.488,461.428,387.911,1014.021,453.741,307.934,1005.272,471.655,110.242,1021.047,557.274,125.271,940.731,513.811,102.637,932.494,522.695,54.87,945.708,481.992,62.017,1144.033,546.875,62.984,1120.471,444.677,49.97,1140.931,863.178,836.292,1111.331,882.537,855.533,1090.884,883.465,765.289,1118.078,874.305,772.91,1033.932,855.538,539.855,1030.338,751.869,518.394,1050.524,861.447,394.82,1023.456,887.23,411.609,991.167,887.606,410.418,1005.708,881.295,321.171,1003.061,862.497,109.48,1017.787,777.377,122.525,941.117,819.28,99.56,931.466,821.658,57.211,949.268,855.035,58.976,1151.806,784.923,54.485,1118.769,891.612,47.47,1239.54,493.498,52.324,1239.711,839.25,54.993,
1091.583,533.914,1130.547,1079.285,837.103,1128.777,1087.396,506.571,978.12,1079.835,862.478,960.758,990.225,654.497,1146.611,982.657,685.503,1149.334,963.763,697.901,1071.686,959.639,669.868,1061.746,1068.007,475.304,810.647,1133.237,483.903,808.167,1097.25,466.247,726.019,1073.664,463.593,742.005,1064.106,486.728,540.318,1048.469,590.241,526.845,993.526,448.255,374.488,1029.955,444.494,388.523,1057.502,461.435,387.905,1014.011,453.744,307.956,1005.275,471.647,110.26,1021.046,557.281,125.279,940.732,513.8,102.641,932.499,522.691,54.877,945.711,481.996,62.018,1144.01,546.858,62.982,1120.465,444.685,49.976,1140.934,863.199,836.293,1111.333,882.528,855.53,1090.895,883.48,765.288,1118.116,874.322,772.891,1033.934,855.53,539.854,1030.366,751.883,518.427,1050.525,861.466,394.828,1023.469,887.25,411.61,991.163,887.594,410.417,1005.715,881.301,321.172,1003.077,862.5,109.485,1017.751,777.355,122.542,941.125,819.309,99.596,931.491,821.672,57.235,949.275,855.031,58.967,1151.809,784.921,54.487,1118.774,891.614,47.471,1239.553,493.502,52.32,1239.708,839.257,54.987,
1091.592,533.912,1130.546,1079.278,837.11,1128.78,1087.386,506.586,978.122,1079.841,862.498,960.758,990.208,654.477,1146.613,982.683,685.504,1149.342,963.746,697.919,1071.688,959.613,669.882,1061.778,1068.011,475.302,810.653,1133.243,483.919,808.164,1097.264,466.233,726.007,1073.665,463.588,741.995,1064.117,486.723,540.322,1048.464,590.25,526.836,993.526,448.248,374.5,1029.97,444.494,388.545,1057.507,461.45,387.898,1014.037,453.747,307.944,1005.291,471.655,110.258,1021.063,557.281,125.281,940.732,513.816,102.643,932.486,522.685,54.869,945.703,481.991,62.028,1144.009,546.875,62.976,1120.475,444.678,49.969,1140.937,863.214,836.298,1111.336,882.517,855.538,1090.895,883.473,765.29,1118.087,874.321,772.903,1033.935,855.549,539.848,1030.377,751.887,518.417,1050.519,861.452,394.829,1023.451,887.242,411.607,991.186,887.615,410.418,1005.722,881.301,321.172,1003.067,862.489,109.478,1017.778,777.357,122.542,941.123,819.277,99.594,931.487,821.683,57.236,949.273,855.033,58.97,1151.819,784.921,54.48,1118.781,891.62,47.472,1239.549,493.503,52.317,1239.712,839.241,54.969,
1091.585,533.918,1130.545,1079.286,837.103,1128.78,1087.386,506.589,978.132,1079.831,862.5,960.759,990.219,654.508,1146.596,982.658,685.524,1149.328,963.743,697.903,1071.668,959.604,669.864,1061.763,1068.003,475.327,810.658,1133.249,483.942,808.178,1097.26,466.254,726.021,1073.683,463.607,742.003,1064.111,486.723,540.324,1048.476,590.246,526.838,993.539,448.239,374.5,1029.981,444.474,388.548,1057.514,461.448,387.904,1014.035,453.743,307.949,1005.283,471.656,110.26,1021.063,557.273,125.284,940.734,513.818,102.646,932.482,522.699,54.89,945.736,482.01,62.017,1144.021,546.892,62.979,1120.478,444.68,49.972,1140.933,863.201,836.294,1111.338,882.539,855.534,1090.89,883.463,765.311,1118.094,874.317,772.906,1033.942,855.552,539.846,1030.357,751.887,518.419,1050.508,861.461,394.826,1023.467,887.242,411.616,991.173,887.61,410.423,1005.728,881.306,321.177,1003.066,862.491,109.485,1017.768,777.364,122.542,941.147,819.318,99.585,931.492,821.656,57.218,949.281,855.028,58.983,1151.826,784.931,54.468,1118.774,891.616,47.476,1239.559,493.487,52.312,1239.711,839.263,54.975,
1091.575,533.93,1130.557,1079.275,837.112,1128.781,1087.386,506.585,978.126,1079.841,862.511,960.767,990.199,654.52,1146.617,982.662,685.511,1149.346,963.745,697.928,1071.681,959.618,669.899,1061.76,1068.028,475.321,810.656,1133.252,483.929,808.212,1097.255,466.255,726.015,1073.693,463.604,742.016,1064.125,486.734,540.319,1048.49,590.258,526.838,993.53,448.259,374.501,1029.977,444.501,388.545,1057.517,461.461,387.9,1014.032,453.759,307.948,1005.299,471.654,110.266,1021.066,557.281,125.295,940.744,513.809,102.649,932.485,522.698,54.879,945.737,481.997,62.036,1144.013,546.889,62.975,1120.487,444.679,49.987,1140.938,863.208,836.29,1111.348,882.539,855.54,1090.92,883.494,765.296,1118.136,874.347,772.909,1033.954,855.561,539.854,1030.364,751.901,518.44,1050.524,861.468,394.833,1023.488,887.255,411.611,991.181,887.625,410.436,1005.728,881.305,321.176,1003.077,862.493,109.482,1017.795,777.363,122.535,941.133,819.283,99.567,931.49,821.666,57.242,949.292,855.029,58.986,1151.83,784.931,54.484,1118.774,891.616,47.477,1239.569,493.503,52.311,1239.713,839.248,54.96,
1091.567,533.932,1130.553,1079.268,837.12,1128.785,1087.381,506.604,978.131,1079.836,862.52,960.759,990.173,654.525,1146.612,982.676,685.531,1149.334,963.748,697.931,1071.669,959.617,669.91,1061.78,1068.013,475.337,810.656,1133.277,483.932,808.202,1097.286,466.25,726.022,1073.672,463.63,742.013,1064.108,486.74,540.338,1048.504,590.265,526.842,993.546,448.243,374.494,1029.984,444.495,388.54,1057.518,461.464,387.906,1014.044,453.76,307.95,1005.289,471.656,110.253,1021.062,557.286,125.282,940.738,513.816,102.654,932.492,522.685,54.884,945.705,482.007,62.046,1144.036,546.897,62.976,1120.479,444.678,49.969,1140.942,863.218,836.295,1111.345,882.556,855.534,1090.915,883.501,765.302,1118.102,874.32,772.917,1033.951,855.556,539.863,1030.386,751.9,518.427,1050.528,861.483,394.837,1023.481,887.261,411.62,991.182,887.609,410.428,1005.742,881.309,321.182,1003.072,862.497,109.485,1017.798,777.361,122.548,941.14,819.291,99.608,931.508,821.682,57.24,949.283,855.04,58.995,1151.831,784.938,54.464,1118.781,891.618,47.464,1239.551,493.51,52.302,1239.72,839.262,54.957,
1091.572,533.935,1130.541,1079.275,837.122,1128.787,1087.38,506.612,978.121,1079.844,862.524,960.758,990.203,654.515,1146.613,982.681,685.528,1149.337,963.741,697.938,1071.678,959.61,669.91,1061.772,1068.033,475.34,810.666,1133.256,483.942,808.192,1097.277,466.269,726.021,1073.679,463.619,742.026,1064.133,486.738,540.341,1048.497,590.264,526.833,993.548,448.252,374.517,1029.988,444.469,388.554,1057.553,461.439,387.918,1014.055,453.757,307.968,1005.307,471.668,110.252,1021.074,557.278,125.292,940.742,513.822,102.667,932.483,522.691,54.891,945.712,482.006,62.048,1144.019,546.87,62.97,1120.482,444.679,49.966,1140.938,863.203,836.303,1111.352,882.561,855.536,1090.914,883.489,765.295,1118.133,874.355,772.905,1033.943,855.565,539.858,1030.392,751.909,518.443,1050.542,861.486,394.837,1023.475,887.25,411.622,991.182,887.619,410.432,1005.748,881.303,321.182,1003.077,862.491,109.497,1017.783,777.364,122.538,941.146,819.295,99.594,931.508,821.686,57.247,949.292,855.033,58.991,1151.831,784.933,54.468,1118.777,891.617,47.465,1239.564,493.504,52.307,1239.715,839.251,54.963,
1091.565,533.938,1130.551,1079.268,837.136,1128.781,1087.39,506.612,978.13,1079.847,862.537,960.764,990.223,654.537,1146.613,982.657,685.544,1149.348,963.747,697.954,1071.682,959.607,669.901,1061.761,1068.029,475.353,810.657,1133.264,483.958,808.194,1097.296,466.255,726.029,1073.691,463.629,742.04,1064.123,486.74,540.34,1048.497,590.262,526.842,993.567,448.248,374.51,1029.989,444.491,388.534,1057.544,461.437,387.919,1014.065,453.752,307.964,1005.28,471.655,110.27,1021.088,557.28,125.288,940.749,513.832,102.673,932.484,522.691,54.9,945.719,482.002,62.038,1144.033,546.888,62.985,1120.49,444.677,49.963,1140.944,863.222,836.298,1111.361,882.561,855.54,1090.923,883.514,765.302,1118.117,874.328,772.931,1033.96,855.561,539.853,1030.395,751.91,518.444,1050.532,861.481,394.839,1023.496,887.252,411.615,991.208,887.634,410.435,1005.746,881.31,321.178,1003.086,862.489,109.485,1017.799,777.366,122.548,941.148,819.304,99.584,931.503,821.676,57.245,949.284,855.023,58.987,1151.82,784.935,54.464,1118.787,891.611,47.468,1239.566,493.505,52.294,1239.712,839.252,54.938,
1091.58,533.958,1130.548,1079.27,837.149,1128.784,1087.385,506.621,978.137,1079.839,862.537,960.764,990.213,654.553,1146.613,982.702,685.572,1149.332,963.752,697.957,1071.673,959.621,669.927,1061.79,1068.036,475.347,810.661,1133.271,483.967,808.188,1097.299,466.27,726.033,1073.681,463.639,742.024,1064.155,486.741,540.336,1048.517,590.276,526.839,993.555,448.26,374.526,1030.005,444.478,388.562,1057.541,461.436,387.929,1014.062,453.76,307.965,1005.285,471.647,110.267,1021.088,557.277,125.292,940.742,513.826,102.668,932.48,522.681,54.886,945.742,482.002,62.041,1144.023,546.887,62.975,1120.486,444.673,49.964,1140.959,863.222,836.314,1111.354,882.565,855.551,1090.93,883.51,765.302,1118.133,874.343,772.907,1033.955,855.57,539.856,1030.406,751.919,518.453,1050.538,861.468,394.842,1023.495,887.249,411.612,991.205,887.633,410.426,1005.751,881.311,321.184,1003.079,862.497,109.495,1017.805,777.368,122.532,941.151,819.309,99.594,931.499,821.666,57.251,949.29,855.03,58.993,1151.833,784.928,54.468,1118.781,891.614,47.463,1239.562,493.508,52.296,1239.717,839.262,54.945,
1091.579,533.964,1130.547,1079.269,837.153,1128.787,1087.387,506.649,978.135,1079.837,862.538,960.768,990.218,654.549,1146.628,982.68,685.56,1149.343,963.736,697.95,1071.672,959.619,669.916,1061.778,1068.045,475.376,810.677,1133.29,483.948,808.21,1097.289,466.289,726.03,1073.709,463.636,742.023,1064.157,486.752,540.34,1048.512,590.279,526.841,993.569,448.259,374.518,1030.013,444.487,388.568,1057.556,461.447,387.947,1014.069,453.76,307.961,1005.303,471.668,110.286,1021.095,557.28,125.29,940.756,513.824,102.676,932.495,522.697,54.904,945.708,481.998,62.057,1144.033,546.876,62.966,1120.492,444.67,49.967,1140.955,863.224,836.301,1111.36,882.57,855.547,1090.924,883.513,765.304,1118.118,874.347,772.922,1033.97,855.584,539.851,1030.405,751.911,518.44,1050.55,861.485,394.851,1023.496,887.261,411.604,991.207,887.634,410.437,1005.759,881.313,321.184,1003.082,862.492,109.492,1017.814,777.374,122.533,941.144,819.289,99.602,931.532,821.681,57.236,949.286,855.019,58.994,1151.832,784.934,54.466,1118.79,891.612,47.464,1239.568,493.492,52.282,1239.734,839.26,54.947,
