PEL_1 X,PEL_1 Y,PEL_1 Z,PEL_2 X,PEL_2 Y,PEL_2 Z,PEL_3 X,PEL_3 Y,PEL_3 Z,PEL_4 X,PEL_4 Y,PEL_4 Z,R_TH1 X,R_TH1 Y,R_TH1 Z,R_TH2 X,R_TH2 Y,R_TH2 Z,R_TH3 X,R_TH3 Y,R_TH3 Z,R_TH4 X,R_TH4 Y,R_TH4 Z,R_SK1 X,R_SK1 Y,R_SK1 Z,R_SK2 X,R_SK2 Y,R_SK2 Z,R_SK3 X,R_SK3 Y,R_SK3 Z,R_SK4 X,R_SK4 Y,R_SK4 Z,R_FCC1 X,R_FCC1 Y,R_FCC1 Z,R_FCC2 X,R_FCC2 Y,R_FCC2 Z,R_FCL X,R_FCL Y,R_FCL Z,L_TH1 X,L_TH1 Y,L_TH1 Z,L_TH2 X,L_TH2 Y,L_TH2 Z,L_TH3 X,L_TH3 Y,L_TH3 Z,L_TH4 X,L_TH4 Y,L_TH4 Z,L_SK1 X,L_SK1 Y,L_SK1 Z,L_SK2 X,L_SK2 Y,L_SK2 Z,L_SK3 X,L_SK3 Y,L_SK3 Z,L_SK4 X,L_SK4 Y,L_SK4 Z,L_FCC1 X,L_FCC1 Y,L_FCC1 Z,L_FCC2 X,L_FCC2 Y,L_FCC2 Z,L_FCL X,L_FCL Y,L_FCL Z,R_BP X,R_BP Y,R_BP Z,R_AKL_OUT X,R_AKL_OUT Y,R_AKL_OUT Z,R_KNEE_OUT X,R_KNEE_OUT Y,R_KNEE_OUT Z,L_BP X,L_BP Y,L_BP Z,L_AKL_OUT X,L_AKL_OUT Y,L_AKL_OUT Z,L_KNEE_OUT X,L_KNEE_OUT Y,L_KNEE_OUT Z,Unnamed: 96
1176.546,652.885,1162.45,1164.686,681.486,1170.392,1137.67,701.377,1095.827,1136.84,675.326,1083.663,1327.484,516.072,766.238,1387.447,534.529,786.081,1378.6,537.051,694.81,1352.799,526.796,701.721,1191.615,542.635,500.237,1219.632,540.951,473.162,1230.018,559.051,448.855,1139.622,551.498,454.549,912.03,620.265,432.854,876.229,626.672,426.34,879.286,591.948,410.727,1392.611,874.798,829.565,1354.104,883.682,827.162,1381.442,866.055,739.795,1401.916,868.015,761.785,1447.758,815.864,468.553,1418.072,836.059,486.055,1386.748,831.471,491.806,1388.612,813.33,401.657,1254.339,722.494,192.439,1246.791,722.298,162.808,1259.691,755.215,159.781,991.643,603.592,162.999,949.709,576.729,379.62,1324.987,568.657,540.944,1543.971,752.522,168.853,1320.09,768.099,203.825,1456.03,818.232,627.455,
1176.008,652.576,1160.692,1164.11,681.123,1168.653,1136.964,701.142,1094.2,1136.199,675.13,1081.976,1330.414,515.914,765.613,1389.957,534.666,786.386,1382.581,536.938,694.921,1356.741,526.565,701.473,1197.939,542.391,500.215,1225.948,540.862,473.032,1236.277,558.946,448.652,1145.92,551.404,454.583,917.925,620.542,433.336,882.122,626.758,426.684,885.288,591.926,411.389,1390.777,875.185,827.793,1352.228,883.911,825.565,1379.215,866.266,738.083,1399.783,868.329,759.973,1443.66,816.216,466.115,1414.31,836.17,484.055,1383.008,831.569,490.056,1384.125,813.257,399.944,1247.356,722.34,192.092,1239.681,722.244,162.511,1252.556,755.128,159.422,998.316,602.013,163.82,955.869,576.514,380.52,1331.139,568.575,540.396,1536.736,752.478,167.823,1313.151,768.024,203.308,1452.75,818.739,624.963,
1175.429,652.294,1159.003,1163.527,680.818,1167.037,1136.29,700.929,1092.666,1135.554,674.967,1080.371,1333.355,515.728,765.129,1392.523,534.811,786.862,1386.584,536.778,695.216,1360.725,526.37,701.42,1204.428,542.585,500.239,1232.318,540.757,473.005,1242.576,558.802,448.614,1152.243,551.178,454.785,923.889,620.789,433.662,888.094,626.854,426.819,891.412,591.945,411.792,1388.956,875.569,825.939,1350.364,884.172,823.947,1376.896,866.49,736.304,1397.607,868.655,758.074,1439.616,816.457,463.864,1410.344,836.264,482.022,1379.16,831.622,488.23,1379.47,813.214,398.247,1240.349,722.258,191.792,1232.589,722.154,162.228,1245.39,755.13,159.14,1005.364,600.52,164.604,962.147,576.37,381.234,1337.334,568.511,540.034,1529.581,752.489,166.777,1306.211,768.002,202.789,1449.344,819.261,622.381,
1174.934,652.078,1157.388,1162.908,680.554,1165.573,1135.597,700.809,1091.249,1134.915,674.814,1078.908,1336.336,515.547,764.741,1395.045,534.998,787.423,1390.619,536.652,695.724,1364.699,526.139,701.465,1210.86,542.572,500.34,1238.717,540.658,473.063,1248.956,558.722,448.619,1158.615,551.105,454.94,929.932,621.074,433.81,894.149,626.918,426.712,897.609,591.925,412.019,1387.085,875.992,824.006,1348.444,884.373,822.36,1374.471,866.74,734.478,1395.318,869.007,756.092,1435.456,816.69,461.648,1406.138,836.174,480.02,1375.184,831.693,486.493,1374.748,813.242,396.584,1233.35,722.148,191.454,1225.461,722.063,161.932,1238.249,755.074,158.852,1012.758,599.098,165.236,968.588,576.184,381.756,1343.606,568.472,539.873,1522.422,752.528,165.748,1299.247,767.982,202.278,1445.867,819.756,619.794,
1174.214,651.868,1156.046,1162.344,680.328,1164.2,1134.921,700.71,1089.958,1134.23,674.787,1077.561,1339.368,515.318,764.545,1397.593,535.135,788.176,1394.656,536.505,696.321,1368.741,525.835,701.671,1217.327,542.537,500.539,1245.134,540.583,473.228,1255.397,558.622,448.783,1165.007,550.782,455.036,936.061,621.303,433.693,900.286,626.981,426.426,903.895,591.897,411.926,1385.181,876.378,822.028,1346.52,884.583,820.765,1371.946,866.961,732.591,1392.934,869.314,754.069,1431.222,816.986,459.472,1402.014,836.406,478.128,1371.1,831.8,484.819,1369.91,813.291,394.972,1226.314,722.033,191.161,1218.316,721.994,161.644,1231.06,755.076,158.564,1020.442,597.798,165.767,975.117,576.022,382.176,1349.856,568.44,539.883,1515.249,752.568,164.768,1292.263,767.972,201.781,1442.366,820.26,617.26,
1173.692,651.73,1154.801,1161.699,680.182,1163.054,1134.311,700.629,1088.797,1133.662,674.686,1076.332,1342.372,515.141,764.501,1400.129,535.317,789.026,1398.672,536.412,697.163,1372.72,525.658,702.048,1223.768,542.51,500.783,1251.587,540.533,473.482,1261.865,558.579,449.022,1171.472,550.578,455.386,942.233,621.479,433.434,906.472,627.01,425.879,910.146,592.36,411.431,1383.216,876.745,820.014,1344.617,884.987,818.725,1369.318,867.233,730.611,1390.453,869.624,751.981,1426.909,817.337,457.351,1397.81,836.676,476.255,1366.957,832.004,483.154,1365.035,813.409,393.418,1219.229,721.976,190.909,1211.152,721.983,161.407,1223.842,755.023,158.279,1028.447,596.595,166.215,981.747,575.967,382.369,1356.128,568.431,540.109,1508.0,752.616,163.782,1285.233,767.997,201.302,1438.92,820.727,614.731,
1173.095,651.651,1153.692,1161.117,680.084,1162.033,1133.663,700.576,1087.797,1132.93,674.774,1075.358,1345.397,514.963,764.586,1402.65,535.485,790.046,1402.626,536.244,698.228,1376.714,525.477,702.633,1230.232,542.511,501.086,1258.097,540.498,473.885,1268.409,558.504,449.434,1178.023,550.925,455.58,948.437,621.671,432.98,912.734,627.02,425.127,916.585,592.284,410.893,1381.172,877.099,818.017,1342.55,885.261,816.947,1366.588,867.485,728.655,1387.927,869.991,749.84,1422.473,817.669,455.345,1393.541,837.079,474.403,1362.744,832.306,481.54,1360.038,813.562,391.929,1212.141,721.91,190.618,1204.016,721.871,161.144,1216.614,755.033,158.083,1036.781,595.498,166.567,988.458,575.834,382.369,1362.421,568.452,540.517,1500.756,752.656,162.849,1278.199,768.0,200.838,1435.434,821.018,612.331,
1172.492,651.627,1152.734,1160.537,680.01,1161.085,1132.963,700.586,1086.947,1132.352,674.723,1074.406,1348.396,514.825,764.86,1404.919,535.584,791.228,1406.602,536.085,699.423,1380.636,525.387,703.419,1236.637,542.461,501.483,1264.554,540.457,474.324,1274.923,558.46,449.869,1184.554,550.818,455.81,954.682,621.791,432.293,919.008,626.985,424.092,923.108,592.201,410.141,1379.09,877.416,816.062,1340.426,885.505,815.167,1363.788,867.723,726.729,1385.266,870.333,747.721,1417.925,818.008,453.321,1389.145,837.429,472.604,1358.428,832.669,479.982,1354.934,813.748,390.478,1205.037,721.821,190.384,1196.796,721.812,160.916,1209.392,754.998,157.834,1045.327,594.606,166.755,995.306,575.627,382.214,1368.682,568.51,541.19,1493.495,752.7,161.881,1271.122,767.97,200.408,1432.043,821.484,609.986,
1171.924,651.624,1151.929,1159.955,680.007,1160.313,1132.442,700.677,1086.171,1131.666,674.792,1073.654,1351.344,514.68,765.337,1407.393,535.708,792.581,1410.533,535.972,700.748,1384.569,525.154,704.39,1242.98,542.48,501.97,1271.049,540.464,474.872,1281.434,558.225,450.57,1191.085,550.787,456.036,960.95,621.874,431.418,925.352,626.93,422.889,929.623,592.12,409.127,1376.912,878.316,813.983,1338.15,886.365,813.453,1360.905,868.0,724.812,1382.568,870.681,745.648,1413.263,818.4,451.356,1384.669,837.855,470.871,1353.967,833.033,478.474,1349.753,813.97,389.077,1197.932,721.781,190.2,1189.574,721.762,160.76,1202.147,754.955,157.622,1054.211,593.744,166.84,1002.184,575.588,381.875,1374.827,568.55,542.067,1486.226,752.746,160.917,1264.055,768.003,199.984,1428.512,822.15,607.74,
1171.383,651.63,1151.234,1159.411,680.038,1159.62,1131.726,700.668,1085.548,1131.063,674.797,1073.019,1354.305,514.582,765.949,1409.826,535.944,794.0,1414.415,536.219,702.164,1388.387,524.987,705.556,1249.319,542.518,502.478,1277.5,540.484,475.52,1287.989,558.216,451.261,1197.627,550.846,456.362,967.245,621.918,430.377,931.736,626.861,421.402,936.239,591.978,407.826,1374.676,878.848,811.741,1335.897,886.683,811.749,1357.993,868.32,722.954,1379.821,871.098,743.576,1408.499,818.839,449.456,1380.035,838.301,469.15,1349.43,833.439,477.032,1344.427,814.207,387.733,1190.796,721.687,189.979,1182.36,721.689,160.596,1194.862,754.931,157.482,1063.389,592.721,166.835,1009.118,575.447,381.356,1380.949,568.623,543.104,1478.932,752.834,159.954,1256.991,768.07,199.598,1425.043,822.675,605.59,
1170.871,651.711,1150.683,1158.83,680.093,1159.095,1131.071,700.757,1085.028,1130.42,674.873,1072.519,1357.224,514.522,766.763,1412.244,536.189,795.566,1418.07,536.176,703.781,1392.165,524.955,706.861,1255.622,542.554,503.068,1283.979,540.511,476.279,1294.599,558.171,452.034,1204.177,550.753,456.657,973.551,621.9,429.067,938.133,626.775,419.701,942.849,591.773,406.315,1372.346,879.245,809.846,1333.559,887.003,810.128,1355.035,868.647,721.182,1377.115,871.4,741.717,1403.603,819.282,447.658,1375.26,838.704,467.537,1344.261,834.313,475.897,1338.993,814.467,386.468,1183.644,721.624,189.809,1175.108,721.65,160.45,1187.591,754.895,157.31,1072.775,592.058,166.766,1016.065,575.403,380.602,1386.957,568.693,544.323,1471.611,752.904,159.016,1249.898,768.153,199.242,1421.557,823.209,603.555,
1170.25,651.767,1150.252,1158.277,680.179,1158.649,1130.471,700.8,1084.609,1129.81,674.899,1072.098,1360.105,514.488,767.72,1414.529,536.448,797.295,1421.794,536.227,705.584,1395.876,524.943,708.305,1261.861,542.645,503.685,1290.363,540.563,477.075,1301.177,558.224,452.899,1210.716,550.719,456.924,979.839,621.849,427.556,944.575,626.641,417.774,949.53,591.637,404.585,1369.952,879.684,808.062,1331.148,887.371,808.631,1351.985,869.064,719.539,1374.19,871.838,739.906,1398.605,819.773,445.903,1370.254,839.253,466.086,1339.49,834.745,474.469,1333.469,814.731,385.257,1176.485,721.654,189.717,1167.837,721.635,160.376,1180.299,754.846,157.166,1082.452,591.589,166.725,1023.08,575.408,379.643,1392.883,568.732,545.747,1464.376,752.741,158.085,1242.76,768.212,198.85,1417.958,823.746,601.638,
1169.718,651.902,1149.938,1157.725,680.261,1158.296,1129.806,700.817,1084.273,1129.214,674.935,1071.768,1362.9,514.499,768.835,1416.784,536.741,799.164,1425.384,536.353,707.579,1399.55,524.922,709.943,1268.042,542.719,504.348,1296.741,540.614,477.992,1307.759,558.253,453.851,1217.239,550.759,457.171,986.201,621.774,425.861,951.04,626.422,415.618,956.271,591.356,402.569,1367.46,880.115,806.466,1328.631,887.723,807.34,1348.836,869.453,718.078,1371.194,872.263,738.274,1393.455,820.228,444.236,1365.256,839.713,464.634,1334.367,835.027,472.99,1327.837,815.007,384.119,1169.295,721.651,189.636,1160.587,721.569,160.313,1173.0,754.828,157.072,1092.317,591.148,166.466,1030.165,575.402,378.508,1398.724,568.832,547.365,1457.005,752.813,157.196,1235.618,768.285,198.5,1414.264,824.278,599.835,
1169.159,651.976,1149.668,1157.115,680.366,1158.072,1129.221,700.864,1084.036,1128.519,675.0,1071.544,1365.637,514.549,770.104,1419.047,537.01,801.115,1429.0,536.476,709.722,1403.147,524.942,711.709,1274.163,542.749,505.104,1303.093,540.687,478.952,1314.312,558.338,454.915,1223.753,550.613,457.586,992.572,621.521,423.994,957.566,626.275,413.223,963.054,591.139,400.314,1364.886,880.561,805.039,1326.055,888.038,806.207,1345.593,869.881,716.801,1368.112,872.76,736.761,1388.274,820.716,442.593,1360.124,840.15,463.254,1329.683,835.137,471.993,1322.118,815.35,383.043,1162.092,721.646,189.556,1153.249,721.608,160.244,1165.664,754.801,156.952,1102.408,590.944,166.157,1037.296,575.402,377.186,1404.393,568.909,549.167,1449.615,752.922,156.362,1228.443,768.306,198.15,1410.42,824.82,598.141,
1168.671,652.11,1149.516,1156.59,680.462,1157.922,1128.605,700.866,1083.886,1127.955,674.995,1071.401,1368.423,514.587,771.492,1421.175,537.344,803.258,1432.477,536.639,712.054,1406.623,525.083,713.672,1280.229,542.819,505.848,1309.372,540.788,479.985,1320.83,558.441,456.054,1230.219,550.498,457.896,998.989,621.47,421.91,964.137,626.056,410.647,969.899,590.896,397.811,1362.24,881.007,803.793,1323.396,888.359,805.276,1342.239,870.28,715.707,1364.971,873.263,735.393,1382.869,821.147,441.066,1354.876,840.601,461.905,1324.442,835.507,470.793,1316.246,815.647,382.018,1154.878,721.653,189.483,1146.121,721.505,160.267,1158.398,754.839,156.94,1112.641,590.833,165.741,1044.491,575.365,375.735,1410.071,569.067,551.066,1442.218,752.957,155.507,1221.261,768.389,197.83,1406.384,825.335,596.552,
1168.145,652.219,1149.474,1156.092,680.556,1157.857,1127.994,700.863,1083.822,1127.342,674.952,1071.366,1371.08,514.609,773.058,1423.276,537.651,805.475,1435.893,536.808,714.441,1410.055,525.228,715.774,1286.169,542.853,506.63,1315.573,540.876,481.096,1327.34,558.591,457.291,1236.649,550.416,458.245,1005.346,621.17,419.819,970.725,625.729,407.851,976.781,590.638,395.145,1359.52,881.436,802.727,1320.655,888.735,804.527,1338.835,870.685,714.799,1361.695,873.711,734.293,1377.416,821.612,439.571,1349.495,841.059,460.606,1319.133,835.907,469.637,1310.326,815.941,381.048,1147.473,722.074,189.545,1138.287,721.927,160.415,1150.778,754.987,156.997,1123.114,590.823,165.267,1051.685,575.217,374.171,1415.519,569.189,553.144,1434.773,753.095,154.762,1214.039,768.479,197.54,1402.187,825.932,595.025,
1167.705,652.295,1149.511,1155.537,680.662,1157.887,1127.413,700.785,1083.832,1126.766,674.898,1071.432,1373.668,514.634,774.76,1425.282,538.048,807.854,1439.203,536.962,717.039,1413.126,525.263,717.917,1292.043,542.906,507.467,1321.772,540.975,482.233,1333.76,558.723,458.589,1243.062,550.361,458.5,1011.868,621.12,417.286,977.356,625.38,404.864,983.746,590.355,392.178,1356.729,881.871,801.733,1317.834,889.145,803.876,1335.312,871.11,714.015,1358.329,874.175,733.284,1371.808,822.017,438.224,1344.066,841.456,459.343,1313.714,836.288,468.575,1304.34,816.182,380.137,1140.247,721.99,189.54,1130.969,721.913,160.398,1143.404,754.994,156.975,1133.724,590.885,164.709,1059.006,575.134,372.346,1420.915,569.336,555.396,1427.457,753.171,153.849,1206.811,768.571,197.272,1397.704,826.455,593.593,
1167.188,652.355,1149.685,1155.095,680.73,1157.978,1126.822,700.751,1083.968,1126.251,674.788,1071.59,1376.164,514.678,776.604,1427.279,538.371,810.295,1442.324,537.199,719.668,1416.359,525.375,720.285,1297.817,542.917,508.304,1327.868,541.114,483.454,1340.158,558.896,459.982,1249.435,550.327,458.787,1018.376,620.877,414.568,984.05,625.017,401.615,990.74,590.053,389.018,1353.887,882.197,800.851,1314.971,889.567,803.331,1331.724,871.513,713.312,1354.845,874.589,732.412,1366.139,822.422,436.861,1338.538,841.873,458.113,1308.298,836.629,467.562,1298.29,816.463,379.255,1132.975,722.043,189.508,1123.602,721.953,160.425,1136.039,755.001,156.91,1144.43,591.211,164.176,1066.329,575.069,370.378,1426.151,569.471,557.794,1419.819,753.201,153.169,1199.568,768.69,197.016,1393.061,827.008,592.219,
1166.805,652.415,1149.976,1154.673,680.795,1158.197,1126.27,700.599,1084.2,1125.739,674.62,1071.881,1378.508,514.764,778.556,1429.151,538.774,812.86,1445.417,537.405,722.488,1419.506,525.398,722.731,1303.528,542.948,509.174,1333.891,541.233,484.673,1346.458,559.031,461.373,1255.756,550.286,459.088,1024.9,620.59,411.764,990.787,624.679,398.163,998.034,589.844,385.375,1351.015,882.543,800.066,1312.052,889.858,802.854,1328.053,871.89,712.724,1351.356,875.007,731.625,1360.344,822.754,435.562,1332.88,842.32,457.022,1302.722,837.005,466.578,1292.147,816.708,378.413,1125.698,722.093,189.551,1116.25,721.974,160.474,1128.679,755.007,156.889,1155.504,591.586,163.328,1073.699,574.973,368.385,1431.228,569.642,560.327,1412.349,753.264,152.354,1192.312,768.792,196.794,1388.181,827.512,590.93,
1166.399,652.491,1150.376,1154.285,680.859,1158.552,1125.752,700.451,1084.506,1125.182,674.513,1072.246,1380.935,514.738,780.645,1430.937,539.127,815.583,1448.381,537.638,725.426,1422.574,525.55,725.393,1309.11,542.934,510.093,1339.847,541.364,485.967,1352.48,559.168,462.872,1262.037,550.78,459.14,1031.518,620.378,408.768,997.573,624.271,394.526,1005.194,589.529,381.756,1348.082,882.891,799.321,1309.134,890.167,802.504,1324.346,872.231,712.218,1347.775,875.354,730.898,1354.475,823.104,434.41,1327.16,842.69,455.933,1297.053,837.341,465.679,1285.958,816.95,377.638,1118.247,722.187,189.693,1108.9,721.994,160.572,1121.315,755.017,156.899,1166.654,592.08,162.677,1081.218,575.016,366.047,1436.177,569.781,562.981,1404.913,753.328,151.567,1185.08,768.882,196.576,1383.207,828.004,589.698,
1166.107,652.508,1150.83,1153.873,680.91,1159.031,1125.312,700.321,1084.936,1124.75,674.325,1072.748,1382.889,514.699,782.88,1432.702,539.486,818.399,1451.249,537.871,728.481,1425.47,525.664,728.144,1314.633,542.942,511.03,1345.702,541.481,487.283,1358.663,559.34,464.386,1268.235,550.785,459.416,1038.101,619.966,405.461,1004.447,623.928,390.675,1012.343,589.218,377.962,1345.122,883.197,798.661,1306.241,890.316,802.18,1320.549,872.523,711.773,1344.152,875.671,730.237,1348.561,823.412,433.283,1321.354,843.032,454.943,1291.319,837.667,464.905,1279.66,817.151,376.962,1110.727,722.131,189.764,1101.57,722.019,160.734,1113.959,755.035,156.922,1178.101,592.663,162.045,1088.777,574.938,363.639,1440.838,569.906,565.758,1397.281,753.361,150.733,1177.88,769.01,196.424,1378.075,828.449,588.529,
1165.781,652.541,1151.42,1153.512,680.92,1159.552,1124.765,700.118,1085.499,1124.348,674.062,1073.326,1385.118,514.706,785.212,1434.318,539.798,821.292,1454.056,538.045,731.614,1428.286,525.703,731.007,1320.1,542.934,511.99,1351.443,541.568,488.684,1364.819,559.536,466.059,1274.393,550.806,459.742,1044.751,619.625,402.072,1011.341,623.61,386.602,1019.564,589.083,373.732,1342.127,883.453,798.009,1303.382,890.272,801.99,1316.709,872.783,711.406,1340.467,875.968,729.643,1342.522,823.732,432.387,1315.417,843.326,454.095,1285.423,837.93,464.216,1273.303,817.349,376.351,1103.489,722.18,189.891,1094.2,722.088,161.081,1106.6,755.064,157.026,1189.718,593.357,161.462,1096.384,574.726,361.006,1445.465,570.061,568.661,1389.841,753.446,149.946,1170.643,769.123,196.3,1372.839,828.866,587.415,
1165.488,652.571,1152.17,1153.188,680.929,1160.191,1124.393,699.921,1086.142,1123.992,673.82,1074.011,1387.163,514.702,787.677,1435.89,540.11,824.267,1456.732,538.228,734.91,1430.949,525.815,733.944,1325.4,542.94,512.986,1357.162,541.71,490.185,1370.74,559.738,467.697,1280.528,550.813,459.921,1051.379,619.207,398.545,1018.343,623.124,382.367,1026.922,588.721,369.495,1339.1,883.696,797.439,1300.411,890.465,801.866,1312.803,872.996,711.101,1336.739,876.204,729.11,1336.323,823.948,431.46,1309.33,843.574,453.327,1279.443,838.194,463.614,1266.834,817.535,375.867,1096.346,722.504,190.277,1086.923,722.024,161.239,1099.292,755.062,157.166,1201.535,594.137,160.904,1104.094,574.684,358.307,1449.937,570.192,571.647,1382.396,753.533,149.203,1163.422,769.217,196.233,1367.545,829.218,586.41,
1165.322,652.579,1152.989,1152.976,680.972,1160.997,1124.029,699.739,1086.892,1123.676,673.585,1074.848,1389.137,514.706,790.205,1437.36,540.383,827.322,1459.184,538.398,738.175,1433.506,525.918,736.964,1330.581,542.969,513.933,1362.922,541.831,491.52,1376.689,559.882,469.431,1286.653,550.883,460.061,1058.088,618.825,394.764,1025.415,622.649,377.878,1034.349,588.384,365.033,1336.104,883.942,796.906,1297.439,890.559,801.742,1308.852,873.168,710.885,1332.999,876.398,728.611,1330.069,824.198,430.764,1303.164,843.845,452.699,1273.344,838.404,463.149,1260.269,817.667,375.5,1089.087,722.283,190.365,1079.662,721.994,161.449,1091.971,755.05,157.333,1213.497,594.959,160.409,1111.804,574.6,355.449,1454.217,570.338,574.717,1374.98,753.613,148.477,1156.203,769.286,196.195,1362.205,829.49,585.517,
1165.141,652.615,1153.953,1152.692,680.993,1161.874,1123.689,699.442,1087.739,1123.384,673.319,1075.789,1391.119,514.711,792.854,1438.759,540.645,830.429,1461.614,538.559,741.581,1436.009,525.986,740.084,1335.65,543.001,514.891,1368.331,542.002,492.997,1382.537,560.016,471.181,1292.692,550.889,460.338,1064.849,618.415,390.829,1032.548,622.268,373.219,1041.868,588.037,360.457,1333.063,884.029,796.493,1294.448,890.66,801.746,1304.854,873.323,710.725,1329.154,876.644,728.192,1323.667,824.416,430.106,1296.902,844.048,452.192,1267.082,838.663,462.768,1253.64,817.783,375.23,1081.925,722.308,190.594,1072.417,721.954,161.71,1084.634,755.044,157.606,1225.467,595.752,160.054,1119.587,574.523,352.478,1458.417,570.405,577.761,1367.579,753.695,147.719,1149.012,769.35,196.222,1356.774,829.751,584.718,
1164.969,652.664,1155.022,1152.602,681.057,1162.889,1123.377,699.244,1088.754,1123.125,673.027,1076.854,1392.913,514.72,795.574,1440.125,540.905,833.605,1463.879,538.779,745.008,1438.393,526.052,743.276,1340.638,543.034,515.872,1373.683,542.142,494.55,1387.916,560.631,472.82,1298.564,550.953,460.605,1071.709,618.047,386.737,1039.806,621.88,368.396,1049.37,587.572,355.842,1330.003,884.099,796.109,1291.453,890.679,801.819,1300.838,873.376,710.689,1325.35,876.642,727.858,1317.175,824.648,429.605,1290.551,844.224,451.795,1260.776,838.892,462.503,1246.967,817.906,375.053,1074.776,722.233,190.872,1065.181,721.924,162.017,1077.353,755.045,157.866,1237.721,596.712,159.677,1127.439,574.465,349.398,1462.331,570.481,580.961,1360.177,753.775,147.064,1141.826,769.424,196.276,1351.281,829.94,584.053,
1164.828,652.677,1156.223,1152.45,681.083,1163.991,1123.169,698.971,1089.843,1122.905,672.779,1078.038,1394.584,514.742,798.359,1441.409,541.141,836.814,1465.976,538.891,748.524,1440.644,526.171,746.505,1345.452,543.08,516.822,1378.874,542.263,496.096,1393.515,560.644,474.727,1304.471,550.947,460.73,1078.631,617.654,382.47,1047.166,621.485,363.39,1057.16,587.447,350.9,1326.922,884.21,795.782,1288.418,890.631,801.947,1296.76,873.389,710.738,1321.462,876.72,727.615,1310.679,824.854,429.241,1284.145,844.364,451.512,1254.442,838.993,462.328,1240.253,817.978,374.99,1067.663,722.244,191.191,1057.948,721.916,162.362,1070.075,755.043,158.158,1249.889,597.588,159.246,1135.406,574.447,346.243,1465.976,570.478,584.264,1352.781,753.796,146.377,1134.639,769.479,196.358,1345.709,830.079,583.496,
1164.79,652.741,1157.504,1152.353,681.142,1165.245,1122.974,698.807,1091.028,1122.729,672.512,1079.28,1396.215,514.714,801.211,1442.566,541.399,840.061,1467.946,539.033,752.026,1442.749,526.306,749.768,1350.197,543.125,517.78,1384.007,542.366,497.698,1399.032,560.883,476.668,1310.212,550.865,460.838,1085.671,617.282,378.054,1054.661,621.11,358.297,1065.033,587.251,345.726,1323.804,884.224,795.549,1285.38,890.621,802.21,1292.637,873.371,710.873,1317.546,876.751,727.442,1304.107,824.998,429.013,1277.614,844.534,451.361,1248.061,839.131,462.321,1233.491,818.043,375.017,1060.499,722.236,191.56,1050.732,721.933,162.796,1062.812,755.07,158.532,1262.295,598.552,159.024,1143.411,574.398,342.951,1469.702,570.661,587.679,1345.385,753.873,145.73,1127.458,769.538,196.515,1340.089,830.162,583.066,
1164.757,652.779,1158.91,1152.294,681.19,1166.54,1122.777,698.579,1092.377,1122.546,672.239,1080.722,1397.971,514.673,804.113,1443.73,541.638,843.348,1470.125,539.556,755.592,1444.819,526.395,753.111,1354.808,543.158,518.73,1389.014,542.524,499.279,1404.481,560.976,478.632,1315.938,550.872,461.092,1092.83,616.966,373.483,1062.288,620.78,353.009,1073.033,587.015,340.613,1320.659,884.16,795.44,1282.314,890.548,802.539,1288.459,873.302,711.14,1313.566,876.674,727.387,1297.418,825.046,428.859,1271.081,844.668,451.315,1241.515,839.432,462.141,1226.659,818.098,375.191,1053.503,722.372,192.006,1043.482,721.978,163.287,1055.572,755.137,158.955,1274.836,599.582,158.821,1151.502,574.273,339.595,1473.564,570.949,591.008,1337.987,753.907,145.084,1120.318,769.595,196.748,1334.367,830.203,582.783,
1164.772,652.842,1160.438,1152.272,681.253,1167.985,1122.668,698.406,1093.76,1122.477,672.007,1082.216,1399.502,514.603,807.042,1444.779,541.894,846.621,1471.989,539.77,759.121,1446.687,526.532,756.447,1359.322,543.24,519.636,1393.893,542.625,500.916,1409.861,561.146,480.487,1321.628,550.817,461.352,1100.094,616.705,368.837,1070.054,620.458,347.588,1081.201,586.811,335.272,1317.514,884.153,795.35,1279.235,890.412,802.98,1284.235,873.145,711.501,1309.566,876.606,727.417,1290.733,825.115,428.872,1264.514,844.653,451.428,1235.021,839.486,462.362,1219.802,818.123,375.431,1046.473,722.517,192.576,1036.298,722.057,163.874,1048.354,755.243,159.502,1287.4,600.565,158.636,1159.691,574.385,336.188,1476.654,570.959,594.404,1330.586,753.935,144.482,1113.185,769.68,197.053,1328.586,830.155,582.625,
1164.871,652.933,1162.026,1152.307,681.348,1169.522,1122.613,698.153,1095.261,1122.411,671.785,1083.826,1400.904,514.643,810.024,1445.769,542.157,849.906,1473.675,540.042,762.667,1448.454,526.69,759.806,1363.707,543.307,520.508,1398.657,542.732,502.506,1415.199,561.334,482.551,1327.247,550.832,461.45,1107.52,616.429,363.913,1077.983,620.229,342.068,1089.503,586.734,329.932,1314.317,883.988,795.416,1276.126,890.2,803.506,1279.994,872.956,711.967,1305.521,876.469,727.559,1283.992,825.159,428.988,1257.858,844.688,451.645,1228.537,839.39,462.83,1212.915,818.126,375.791,1039.46,722.692,193.164,1029.116,722.116,164.494,1041.159,755.325,160.066,1300.05,601.539,158.578,1167.974,574.395,332.714,1479.575,571.004,597.831,1323.202,753.955,143.869,1106.079,769.769,197.374,1322.75,830.06,582.571,
